age,games_played,team_encoded,receptions_per_game,yards_per_reception,yards_per_game,target
22,15,24,0.7333333333333333,0.9090909090909091,0.6666666666666666,0.7333333333333333
26,8,5,2.625,0.47619047619047616,1.25,2.625
26,4,24,3.5,0.7142857142857143,2.5,3.5
28,9,25,1.5555555555555556,0.7142857142857143,1.1111111111111112,1.5555555555555556
27,17,20,0.7058823529411765,0.8333333333333334,0.5882352941176471,0.7058823529411765
21,8,30,1.375,0.9090909090909091,1.25,1.375
25,8,0,1.25,1.0,1.25,1.25
30,15,21,1.4666666666666666,0.45454545454545453,0.6666666666666666,1.4666666666666666
30,14,26,0.7857142857142857,0.9090909090909091,0.7142857142857143,0.7857142857142857
26,17,6,1.1764705882352942,0.5,0.5882352941176471,1.1764705882352942
29,10,16,1.2,0.75,0.9,1.2
21,8,5,1.375,0.8181818181818182,1.125,1.375
25,12,13,1.75,0.42857142857142855,0.75,1.75
32,14,27,0.8571428571428571,0.75,0.6428571428571429,0.8571428571428571
31,17,27,0.7058823529411765,0.75,0.5294117647058824,0.7058823529411765
24,11,24,1.3636363636363635,0.6,0.8181818181818182,1.3636363636363635
27,17,31,0.7058823529411765,0.75,0.5294117647058824,0.7058823529411765
26,15,25,0.5333333333333333,1.0,0.5333333333333333,0.5333333333333333
23,16,19,1.1875,0.42105263157894735,0.5,1.1875
26,17,5,0.7058823529411765,0.6666666666666666,0.47058823529411764,0.7058823529411765
25,7,12,2.0,0.5714285714285714,1.1428571428571428,2.0
25,17,20,0.8823529411764706,0.5333333333333333,0.47058823529411764,0.8823529411764706
26,17,24,0.7058823529411765,0.6666666666666666,0.47058823529411764,0.7058823529411765
24,17,0,0.5882352941176471,0.8,0.47058823529411764,0.5882352941176471
25,11,25,1.6363636363636365,0.4444444444444444,0.7272727272727273,1.6363636363636365
30,12,4,1.0,0.6666666666666666,0.6666666666666666,1.0
25,12,30,1.75,0.38095238095238093,0.6666666666666666,1.75
25,3,21,4.666666666666667,0.2857142857142857,1.3333333333333333,4.666666666666667
25,9,16,0.7777777777777778,0.5714285714285714,0.4444444444444444,0.7777777777777778
21,6,4,1.8333333333333333,0.6363636363636364,1.1666666666666667,1.8333333333333333
28,9,19,1.0,0.7777777777777778,0.7777777777777778,1.0
25,5,21,2.4,0.5833333333333334,1.4,2.4
30,17,0,0.5294117647058824,0.7777777777777778,0.4117647058823529,0.5294117647058824
26,10,10,0.7,1.0,0.7,0.7
25,11,31,0.8181818181818182,0.7777777777777778,0.6363636363636364,0.8181818181818182
24,15,5,0.6,0.7777777777777778,0.4666666666666667,0.6
24,11,17,2.090909090909091,0.30434782608695654,0.6363636363636364,2.090909090909091
22,7,20,1.0,1.0,1.0,1.0
22,17,5,0.5882352941176471,0.7,0.4117647058823529,0.5882352941176471
26,17,31,0.5294117647058824,0.7777777777777778,0.4117647058823529,0.5294117647058824
26,7,30,1.4285714285714286,0.7,1.0,1.4285714285714286
26,4,30,1.5,0.6666666666666666,1.0,1.5
26,3,26,1.3333333333333333,0.75,1.0,1.3333333333333333
23,17,27,0.7647058823529411,0.46153846153846156,0.35294117647058826,0.7647058823529411
24,12,0,0.5833333333333334,0.8571428571428571,0.5,0.5833333333333334
23,7,20,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571
25,17,1,0.5294117647058824,0.6666666666666666,0.35294117647058826,0.5294117647058824
27,5,5,2.6,0.46153846153846156,1.2,2.6
23,6,13,1.5,0.6666666666666666,1.0,1.5
37,13,30,0.5384615384615384,0.8571428571428571,0.46153846153846156,0.5384615384615384
24,13,21,0.5384615384615384,0.8571428571428571,0.46153846153846156,0.5384615384615384
23,15,16,0.6,0.6666666666666666,0.4,0.6
25,11,27,0.7272727272727273,0.75,0.5454545454545454,0.7272727272727273
24,10,25,1.1,0.5454545454545454,0.6,1.1
22,9,5,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
32,17,25,0.5294117647058824,0.5555555555555556,0.29411764705882354,0.5294117647058824
24,7,21,1.0,0.7142857142857143,0.7142857142857143,1.0
24,7,4,1.1428571428571428,0.625,0.7142857142857143,1.1428571428571428
33,11,4,1.5454545454545454,0.29411764705882354,0.45454545454545453,1.5454545454545454
23,13,16,0.5384615384615384,0.7142857142857143,0.38461538461538464,0.5384615384615384
26,15,24,0.4666666666666667,0.7142857142857143,0.3333333333333333,0.4666666666666667
24,2,13,3.0,0.8333333333333334,2.5,3.0
33,6,5,1.6666666666666667,0.5,0.8333333333333334,1.6666666666666667
30,13,17,0.9230769230769231,0.4166666666666667,0.38461538461538464,0.9230769230769231
28,7,16,1.0,0.7142857142857143,0.7142857142857143,1.0
27,17,5,0.29411764705882354,1.0,0.29411764705882354,0.29411764705882354
29,17,5,0.4117647058823529,0.7142857142857143,0.29411764705882354,0.4117647058823529
24,9,24,0.5555555555555556,1.0,0.5555555555555556,0.5555555555555556
27,7,21,0.8571428571428571,0.8333333333333334,0.7142857142857143,0.8571428571428571
25,17,6,0.47058823529411764,0.625,0.29411764705882354,0.47058823529411764
23,14,20,0.6428571428571429,0.5555555555555556,0.35714285714285715,0.6428571428571429
25,17,22,0.47058823529411764,0.625,0.29411764705882354,0.47058823529411764
27,12,0,0.75,0.5555555555555556,0.4166666666666667,0.75
24,10,12,0.5,0.8,0.4,0.5
26,11,21,0.45454545454545453,0.8,0.36363636363636365,0.45454545454545453
25,15,6,0.26666666666666666,1.0,0.26666666666666666,0.26666666666666666
30,17,29,0.4117647058823529,0.5714285714285714,0.23529411764705882,0.4117647058823529
30,9,16,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666
28,2,22,2.0,1.0,2.0,2.0
26,16,6,0.375,0.6666666666666666,0.25,0.375
26,13,5,0.6923076923076923,0.4444444444444444,0.3076923076923077,0.6923076923076923
33,12,22,1.0833333333333333,0.3076923076923077,0.3333333333333333,1.0833333333333333
24,8,20,0.875,0.5714285714285714,0.5,0.875
24,8,26,0.5,1.0,0.5,0.5
22,10,16,0.9,0.4444444444444444,0.4,0.9
26,14,21,0.5,0.5714285714285714,0.2857142857142857,0.5
39,17,21,0.29411764705882354,0.8,0.23529411764705882,0.29411764705882354
29,14,26,1.0714285714285714,0.26666666666666666,0.2857142857142857,1.0714285714285714
28,15,6,0.4,0.6666666666666666,0.26666666666666666,0.4
23,17,25,0.35294117647058826,0.6666666666666666,0.23529411764705882,0.35294117647058826
25,16,24,0.4375,0.5714285714285714,0.25,0.4375
24,7,25,0.7142857142857143,0.8,0.5714285714285714,0.7142857142857143
29,8,1,0.375,1.0,0.375,0.375
27,16,4,0.1875,1.0,0.1875,0.1875
27,16,21,0.375,0.5,0.1875,0.375
27,17,5,0.23529411764705882,0.75,0.17647058823529413,0.23529411764705882
31,17,12,0.17647058823529413,1.0,0.17647058823529413,0.17647058823529413
31,8,27,0.75,0.5,0.375,0.75
25,9,20,0.4444444444444444,0.75,0.3333333333333333,0.4444444444444444
23,6,21,0.5,1.0,0.5,0.5
23,2,12,2.0,0.75,1.5,2.0
30,4,5,0.75,1.0,0.75,0.75
23,4,17,0.75,1.0,0.75,0.75
23,17,20,0.23529411764705882,0.75,0.17647058823529413,0.23529411764705882
24,17,27,0.23529411764705882,0.75,0.17647058823529413,0.23529411764705882
27,7,13,1.1428571428571428,0.375,0.42857142857142855,1.1428571428571428
24,6,0,1.0,0.5,0.5,1.0
25,3,25,1.6666666666666667,0.6,1.0,1.6666666666666667
29,9,19,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
24,14,13,0.42857142857142855,0.5,0.21428571428571427,0.42857142857142855
26,3,19,1.0,1.0,1.0,1.0
31,13,27,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078
26,17,27,0.17647058823529413,1.0,0.17647058823529413,0.17647058823529413
21,5,17,1.4,0.2857142857142857,0.4,1.4
25,1,5,3.0,0.6666666666666666,2.0,3.0
24,4,5,0.5,1.0,0.5,0.5
29,2,5,1.5,0.6666666666666666,1.0,1.5
26,6,10,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
25,7,0,0.5714285714285714,0.5,0.2857142857142857,0.5714285714285714
25,1,24,3.0,0.6666666666666666,2.0,3.0
31,16,12,0.25,0.5,0.125,0.25
25,3,5,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
24,15,5,0.13333333333333333,1.0,0.13333333333333333,0.13333333333333333
24,15,10,0.2,0.6666666666666666,0.13333333333333333,0.2
29,12,19,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.5833333333333334
26,13,30,0.23076923076923078,0.6666666666666666,0.15384615384615385,0.23076923076923078
23,7,19,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.42857142857142855
23,13,1,0.15384615384615385,1.0,0.15384615384615385,0.15384615384615385
31,4,27,0.75,0.6666666666666666,0.5,0.75
28,3,4,1.3333333333333333,0.5,0.6666666666666666,1.3333333333333333
22,11,16,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182
26,6,16,0.8333333333333334,0.4,0.3333333333333333,0.8333333333333334
28,5,16,0.4,1.0,0.4,0.4
31,3,26,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
25,5,4,0.8,0.5,0.4,0.8
22,17,20,0.23529411764705882,0.25,0.058823529411764705,0.23529411764705882
25,16,21,0.0625,1.0,0.0625,0.0625
27,9,31,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111
25,13,5,0.07692307692307693,1.0,0.07692307692307693,0.07692307692307693
24,10,24,0.2,0.5,0.1,0.2
28,12,27,0.16666666666666666,0.5,0.08333333333333333,0.16666666666666666
26,14,4,0.07142857142857142,1.0,0.07142857142857142,0.07142857142857142
26,8,31,0.125,1.0,0.125,0.125
26,6,5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333
24,6,27,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666
23,9,27,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111
26,2,29,0.5,1.0,0.5,0.5
27,14,24,0.14285714285714285,0.5,0.07142857142857142,0.14285714285714285
25,4,13,0.25,1.0,0.25,0.25
26,17,10,0.058823529411764705,1.0,0.058823529411764705,0.058823529411764705
24,9,5,0.2222222222222222,0.5,0.1111111111111111,0.2222222222222222
25,13,5,0.07692307692307693,1.0,0.07692307692307693,0.07692307692307693
26,13,29,0.07692307692307693,1.0,0.07692307692307693,0.07692307692307693
23,17,1,0.058823529411764705,1.0,0.058823529411764705,0.058823529411764705
23,1,13,1.0,1.0,1.0,1.0
26,3,21,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
29,13,29,0.15384615384615385,0.5,0.07692307692307693,0.15384615384615385
25,16,16,0.3125,0.2,0.0625,0.3125
25,6,24,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666
22,2,5,0.5,1.0,0.5,0.5
25,1,31,1.0,1.0,1.0,1.0
25,2,0,0.5,1.0,0.5,0.5
27,2,5,0.5,1.0,0.5,0.5
27,3,5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
27,3,6,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
28,14,24,0.21428571428571427,0.3333333333333333,0.07142857142857142,0.21428571428571427
27,5,0,0.2,1.0,0.2,0.2
24,15,27,0.06666666666666667,1.0,0.06666666666666667,0.06666666666666667
25,1,25,1.0,1.0,1.0,1.0
24,17,5,0.058823529411764705,1.0,0.058823529411764705,0.058823529411764705
26,12,24,0.08333333333333333,1.0,0.08333333333333333,0.08333333333333333
29,11,5,0.09090909090909091,1.0,0.09090909090909091,0.09090909090909091
30,12,25,0.08333333333333333,1.0,0.08333333333333333,0.08333333333333333
33,15,1,0.06666666666666667,1.0,0.06666666666666667,0.06666666666666667
26,4,0,0.75,0.3333333333333333,0.25,0.75
22,15,19,0.06666666666666667,1.0,0.06666666666666667,0.06666666666666667
27,7,1,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285
28,5,5,0.6,0.3333333333333333,0.2,0.6
30,8,5,0.125,1.0,0.125,0.125
24,11,5,0.18181818181818182,0.5,0.09090909090909091,0.18181818181818182
28,15,24,0.2,0.3333333333333333,0.06666666666666667,0.2
30,1,27,2.0,0.0,0.0,2.0
26,12,4,0.08333333333333333,0.0,0.0,0.08333333333333333
30,2,12,1.5,0.0,0.0,1.5
26,4,1,0.25,0.0,0.0,0.25
23,2,16,0.5,0.0,0.0,0.5
27,3,20,0.6666666666666666,0.0,0.0,0.6666666666666666
25,16,21,0.0625,0.0,0.0,0.0625
24,5,31,0.2,0.0,0.0,0.2
26,9,20,0.2222222222222222,0.0,0.0,0.2222222222222222
24,2,30,1.0,0.0,0.0,1.0
25,4,6,0.25,0.0,0.0,0.25
27,10,22,0.5,0.0,0.0,0.5
24,3,13,0.6666666666666666,0.0,0.0,0.6666666666666666
35,10,24,0.1,0.0,0.0,0.1
29,17,21,0.11764705882352941,0.0,0.0,0.11764705882352941
29,1,1,1.0,0.0,0.0,1.0
25,13,5,0.15384615384615385,0.0,0.0,0.15384615384615385
27,8,13,0.125,0.0,0.0,0.125
23,17,0,10.823529411764707,0.6956521739130435,7.529411764705882,10.823529411764707
28,17,16,10.0,0.7,7.0,10.0
33,17,25,8.941176470588236,0.7236842105263158,6.470588235294118,8.941176470588236
29,16,10,9.625,0.7012987012987013,6.75,9.625
27,17,5,7.470588235294118,0.84251968503937,6.294117647058823,7.470588235294118
23,17,20,9.176470588235293,0.6858974358974359,6.294117647058823,9.176470588235293
23,16,5,9.125,0.726027397260274,6.625,9.125
26,15,16,9.466666666666667,0.7323943661971831,6.933333333333334,9.466666666666667
30,17,29,10.588235294117647,0.5555555555555556,5.882352941176471,10.588235294117647
25,16,13,8.8125,0.7021276595744681,6.1875,8.8125
24,17,6,8.0,0.6985294117647058,5.588235294117647,8.0
25,17,1,8.294117647058824,0.6382978723404256,5.294117647058823,8.294117647058824
25,17,6,8.529411764705882,0.6068965517241379,5.176470588235294,8.529411764705882
22,12,31,11.166666666666666,0.6492537313432836,7.25,11.166666666666666
26,17,5,8.647058823529411,0.5850340136054422,5.0588235294117645,8.647058823529411
25,17,30,7.588235294117647,0.6666666666666666,5.0588235294117645,7.588235294117647
25,7,5,6.142857142857143,0.6046511627906976,3.7142857142857144,6.142857142857143
25,10,0,8.6,0.6976744186046512,6.0,8.6
26,17,30,6.352941176470588,0.7870370370370371,5.0,6.352941176470588
26,6,0,7.166666666666667,0.7674418604651163,5.5,7.166666666666667
26,11,27,5.909090909090909,0.8,4.7272727272727275,5.909090909090909
30,16,1,7.3125,0.717948717948718,5.25,7.3125
22,17,4,8.647058823529411,0.564625850340136,4.882352941176471,8.647058823529411
27,16,20,7.5625,0.6776859504132231,5.125,7.5625
24,17,27,6.705882352941177,0.6842105263157895,4.588235294117647,6.705882352941177
28,17,22,7.764705882352941,0.5909090909090909,4.588235294117647,7.764705882352941
26,16,25,6.3125,0.7722772277227723,4.875,6.3125
29,15,16,8.466666666666667,0.6062992125984252,5.133333333333334,8.466666666666667
27,17,1,7.0588235294117645,0.6416666666666667,4.529411764705882,7.0588235294117645
29,9,24,10.88888888888889,0.7653061224489796,8.333333333333334,10.88888888888889
24,17,16,6.882352941176471,0.6410256410256411,4.411764705882353,6.882352941176471
23,16,31,6.8125,0.6788990825688074,4.625,6.8125
28,17,20,5.764705882352941,0.7448979591836735,4.294117647058823,5.764705882352941
27,16,16,5.1875,0.8795180722891566,4.5625,5.1875
29,17,24,6.352941176470588,0.6666666666666666,4.235294117647059,6.352941176470588
21,17,27,6.882352941176471,0.6153846153846154,4.235294117647059,6.882352941176471
22,15,30,7.933333333333334,0.6050420168067226,4.8,7.933333333333334
23,16,5,6.6875,0.6728971962616822,4.5,6.6875
32,17,0,6.294117647058823,0.6542056074766355,4.117647058823529,6.294117647058823
24,17,17,5.176470588235294,0.7840909090909091,4.0588235294117645,5.176470588235294
25,12,26,8.916666666666666,0.6261682242990654,5.583333333333333,8.916666666666666
23,15,12,6.666666666666667,0.67,4.466666666666667,6.666666666666667
26,14,17,6.857142857142857,0.6979166666666666,4.785714285714286,6.857142857142857
30,10,5,8.9,0.7415730337078652,6.6,8.9
30,9,26,10.666666666666666,0.6666666666666666,7.111111111111111,10.666666666666666
26,17,1,5.411764705882353,0.6956521739130435,3.764705882352941,5.411764705882353
27,15,12,7.266666666666667,0.5871559633027523,4.266666666666667,7.266666666666667
25,17,13,5.352941176470588,0.6923076923076923,3.7058823529411766,5.352941176470588
24,16,5,6.125,0.6428571428571429,3.9375,6.125
25,17,0,6.9411764705882355,0.5338983050847458,3.7058823529411766,6.9411764705882355
28,13,5,7.153846153846154,0.6774193548387096,4.846153846153846,7.153846153846154
23,17,22,5.647058823529412,0.6354166666666666,3.588235294117647,5.647058823529412
29,15,27,5.733333333333333,0.6976744186046512,4.0,5.733333333333333
27,15,25,6.666666666666667,0.6,4.0,6.666666666666667
26,14,31,5.357142857142857,0.8,4.285714285714286,5.357142857142857
25,17,0,5.294117647058823,0.6666666666666666,3.5294117647058822,5.294117647058823
28,17,25,4.235294117647059,0.8194444444444444,3.4705882352941178,4.235294117647059
28,16,31,5.125,0.7073170731707317,3.625,5.125
27,17,4,5.117647058823529,0.6666666666666666,3.411764705882353,5.117647058823529
28,16,5,5.4375,0.6666666666666666,3.625,5.4375
26,14,22,5.714285714285714,0.725,4.142857142857143,5.714285714285714
29,13,19,7.153846153846154,0.6129032258064516,4.384615384615385,7.153846153846154
29,17,29,5.529411764705882,0.6063829787234043,3.3529411764705883,5.529411764705882
27,17,21,4.117647058823529,0.8142857142857143,3.3529411764705883,4.117647058823529
27,15,30,5.133333333333334,0.7402597402597403,3.8,5.133333333333334
26,15,20,5.933333333333334,0.6404494382022472,3.8,5.933333333333334
30,17,25,4.176470588235294,0.7887323943661971,3.2941176470588234,4.176470588235294
26,13,27,7.230769230769231,0.5957446808510638,4.3076923076923075,7.230769230769231
27,12,6,5.75,0.7971014492753623,4.583333333333333,5.75
24,17,29,3.764705882352941,0.828125,3.1176470588235294,3.764705882352941
28,17,25,3.9411764705882355,0.7910447761194029,3.1176470588235294,3.9411764705882355
30,17,24,5.352941176470588,0.5824175824175825,3.1176470588235294,5.352941176470588
24,16,26,4.0,0.8125,3.25,4.0
29,13,31,5.230769230769231,0.7647058823529411,4.0,5.230769230769231
21,17,5,4.9411764705882355,0.6190476190476191,3.0588235294117645,4.9411764705882355
26,13,16,5.384615384615385,0.7285714285714285,3.923076923076923,5.384615384615385
25,17,1,3.7058823529411766,0.7936507936507936,2.9411764705882355,3.7058823529411766
23,17,21,4.0588235294117645,0.7246376811594203,2.9411764705882355,4.0588235294117645
23,17,16,3.411764705882353,0.8620689655172413,2.9411764705882355,3.411764705882353
23,15,10,6.2,0.5161290322580645,3.2,6.2
26,15,10,4.333333333333333,0.7384615384615385,3.2,4.333333333333333
29,16,19,4.625,0.6486486486486487,3.0,4.625
28,17,5,4.411764705882353,0.64,2.823529411764706,4.411764705882353
23,14,5,5.0,0.6857142857142857,3.4285714285714284,5.0
32,10,26,6.9,0.6811594202898551,4.7,6.9
28,17,5,3.764705882352941,0.734375,2.764705882352941,3.764705882352941
29,17,5,3.823529411764706,0.7076923076923077,2.7058823529411766,3.823529411764706
27,13,26,4.461538461538462,0.7931034482758621,3.5384615384615383,4.461538461538462
24,15,1,3.8666666666666667,0.7931034482758621,3.066666666666667,3.8666666666666667
32,16,20,5.0625,0.5679012345679012,2.875,5.0625
25,16,21,4.4375,0.647887323943662,2.875,4.4375
24,15,30,5.266666666666667,0.5822784810126582,3.066666666666667,5.266666666666667
24,8,5,6.25,0.64,4.0,6.25
24,7,21,4.142857142857143,0.4827586206896552,2.0,4.142857142857143
26,16,20,4.625,0.581081081081081,2.6875,4.625
22,13,25,5.153846153846154,0.6268656716417911,3.230769230769231,5.153846153846154
26,16,30,4.0625,0.6461538461538462,2.625,4.0625
27,15,10,4.333333333333333,0.6461538461538462,2.8,4.333333333333333
23,16,16,4.0625,0.6461538461538462,2.625,4.0625
28,17,25,4.764705882352941,0.5185185185185185,2.4705882352941178,4.764705882352941
23,16,4,3.375,0.7592592592592593,2.5625,3.375
24,17,5,3.1176470588235294,0.7735849056603774,2.411764705882353,3.1176470588235294
28,17,17,3.4705882352941178,0.6949152542372882,2.411764705882353,3.4705882352941178
28,17,24,3.5294117647058822,0.6833333333333333,2.411764705882353,3.5294117647058822
22,8,26,7.0,0.7321428571428571,5.125,7.0
22,16,13,4.875,0.5256410256410257,2.5625,4.875
23,14,25,4.714285714285714,0.6212121212121212,2.9285714285714284,4.714285714285714
25,12,21,5.083333333333333,0.6557377049180327,3.3333333333333335,5.083333333333333
25,17,27,3.588235294117647,0.6557377049180327,2.3529411764705883,3.588235294117647
27,17,0,3.2941176470588234,0.6964285714285714,2.2941176470588234,3.2941176470588234
26,14,20,5.285714285714286,0.527027027027027,2.7857142857142856,5.285714285714286
25,16,20,3.4375,0.7090909090909091,2.4375,3.4375
25,14,24,4.357142857142857,0.639344262295082,2.7857142857142856,4.357142857142857
31,14,1,4.357142857142857,0.639344262295082,2.7857142857142856,4.357142857142857
27,16,31,3.1875,0.7450980392156863,2.375,3.1875
27,14,5,4.214285714285714,0.6440677966101694,2.7142857142857144,4.214285714285714
25,16,10,3.25,0.7307692307692307,2.375,3.25
30,15,19,3.6,0.6851851851851852,2.466666666666667,3.6
23,10,19,6.6,0.5606060606060606,3.7,6.6
25,14,5,3.5,0.7551020408163265,2.642857142857143,3.5
22,16,4,4.0625,0.5692307692307692,2.3125,4.0625
24,10,30,4.8,0.7708333333333334,3.7,4.8
24,2,10,3.0,0.6666666666666666,2.0,3.0
24,8,21,5.25,0.7857142857142857,4.125,5.25
22,16,5,3.75,0.6,2.25,3.75
27,10,29,5.0,0.72,3.6,5.0
27,16,17,3.0,0.7291666666666666,2.1875,3.0
22,12,1,5.083333333333333,0.5737704918032787,2.9166666666666665,5.083333333333333
23,17,20,2.6470588235294117,0.7777777777777778,2.0588235294117645,2.6470588235294117
27,17,22,2.588235294117647,0.7954545454545454,2.0588235294117645,2.588235294117647
25,16,27,3.5,0.625,2.1875,3.5
32,13,25,3.8461538461538463,0.68,2.6153846153846154,3.8461538461538463
26,15,1,2.533333333333333,0.8947368421052632,2.2666666666666666,2.533333333333333
25,16,21,2.5,0.85,2.125,2.5
22,10,12,5.5,0.6,3.3,5.5
28,16,24,2.5625,0.8048780487804879,2.0625,2.5625
25,15,29,3.6,0.6111111111111112,2.2,3.6
29,10,24,5.2,0.6346153846153846,3.3,5.2
24,17,6,3.0,0.6470588235294118,1.9411764705882353,3.0
27,13,4,4.923076923076923,0.5,2.4615384615384617,4.923076923076923
27,17,16,3.0588235294117645,0.6153846153846154,1.8823529411764706,3.0588235294117645
23,17,24,2.7058823529411766,0.6956521739130435,1.8823529411764706,2.7058823529411766
29,16,17,3.3125,0.5849056603773585,1.9375,3.3125
24,17,22,2.4705882352941178,0.7380952380952381,1.8235294117647058,2.4705882352941178
24,13,13,3.076923076923077,0.775,2.3846153846153846,3.076923076923077
30,16,16,2.625,0.7380952380952381,1.9375,2.625
22,12,21,2.9166666666666665,0.8571428571428571,2.5,2.9166666666666665
23,16,13,2.125,0.8823529411764706,1.875,2.125
22,13,19,3.0,0.7692307692307693,2.3076923076923075,3.0
26,17,16,3.0,0.5882352941176471,1.7647058823529411,3.0
26,16,30,2.3125,0.8108108108108109,1.875,2.3125
26,7,13,4.0,0.8928571428571429,3.5714285714285716,4.0
26,9,10,1.0,0.5555555555555556,0.5555555555555556,1.0
23,16,26,2.4375,0.7435897435897436,1.8125,2.4375
24,17,25,2.5294117647058822,0.6511627906976745,1.6470588235294117,2.5294117647058822
23,17,25,2.0,0.8235294117647058,1.6470588235294117,2.0
22,14,0,3.357142857142857,0.5957446808510638,2.0,3.357142857142857
22,10,27,5.9,0.4745762711864407,2.8,5.9
24,12,30,2.8333333333333335,0.8235294117647058,2.3333333333333335,2.8333333333333335
23,11,13,3.6363636363636362,0.7,2.5454545454545454,3.6363636363636362
30,9,29,4.777777777777778,0.6511627906976745,3.111111111111111,4.777777777777778
24,16,5,2.0625,0.8484848484848485,1.75,2.0625
27,17,22,2.176470588235294,0.7297297297297297,1.588235294117647,2.176470588235294
32,13,1,3.230769230769231,0.6428571428571429,2.076923076923077,3.230769230769231
29,8,1,5.0,0.675,3.375,5.0
24,13,0,2.4615384615384617,0.84375,2.076923076923077,2.4615384615384617
27,14,17,2.7142857142857144,0.7105263157894737,1.9285714285714286,2.7142857142857144
22,15,1,2.3333333333333335,0.7714285714285715,1.8,2.3333333333333335
32,13,30,2.6923076923076925,0.7714285714285715,2.076923076923077,2.6923076923076925
32,1,30,1.0,1.0,1.0,1.0
32,12,12,2.8333333333333335,0.7647058823529411,2.1666666666666665,2.8333333333333335
29,17,29,1.8823529411764706,0.78125,1.4705882352941178,1.8823529411764706
29,10,12,3.2,0.78125,2.5,3.2
24,8,25,4.25,0.7352941176470589,3.125,4.25
30,9,30,4.333333333333333,0.6410256410256411,2.7777777777777777,4.333333333333333
24,8,0,4.5,0.6944444444444444,3.125,4.5
25,17,24,2.9411764705882355,0.5,1.4705882352941178,2.9411764705882355
24,15,13,2.6666666666666665,0.625,1.6666666666666667,2.6666666666666665
23,13,30,2.6153846153846154,0.7352941176470589,1.9230769230769231,2.6153846153846154
23,10,26,3.3,0.7272727272727273,2.4,3.3
23,3,30,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
22,16,22,2.1875,0.6857142857142857,1.5,2.1875
34,15,26,3.1333333333333333,0.5106382978723404,1.6,3.1333333333333333
25,12,12,2.75,0.7272727272727273,2.0,2.75
26,11,24,4.0,0.5454545454545454,2.1818181818181817,4.0
33,10,16,4.3,0.5581395348837209,2.4,4.3
27,17,24,1.8823529411764706,0.75,1.411764705882353,1.8823529411764706
27,15,20,2.0,0.7666666666666667,1.5333333333333334,2.0
23,17,6,1.7058823529411764,0.7931034482758621,1.3529411764705883,1.7058823529411764
25,15,16,2.6666666666666665,0.575,1.5333333333333334,2.6666666666666665
21,6,21,5.166666666666667,0.7419354838709677,3.8333333333333335,5.166666666666667
22,16,25,2.0625,0.6666666666666666,1.375,2.0625
24,17,0,2.411764705882353,0.5365853658536586,1.2941176470588236,2.411764705882353
22,13,17,3.4615384615384617,0.4888888888888889,1.6923076923076923,3.4615384615384617
27,16,30,2.3125,0.5945945945945946,1.375,2.3125
27,8,27,1.625,0.7692307692307693,1.25,1.625
27,8,16,3.0,0.5,1.5,3.0
23,16,10,2.0,0.65625,1.3125,2.0
27,12,24,2.1666666666666665,0.8076923076923077,1.75,2.1666666666666665
31,13,27,2.3846153846153846,0.6774193548387096,1.6153846153846154,2.3846153846153846
26,16,21,2.375,0.5526315789473685,1.3125,2.375
26,17,0,1.7647058823529411,0.7,1.2352941176470589,1.7647058823529411
29,15,4,1.8,0.7777777777777778,1.4,1.8
31,11,16,3.4545454545454546,0.5263157894736842,1.8181818181818181,3.4545454545454546
27,17,21,1.4705882352941178,0.8,1.1764705882352942,1.4705882352941178
29,15,19,2.6666666666666665,0.5,1.3333333333333333,2.6666666666666665
26,17,20,1.5294117647058822,0.7692307692307693,1.1764705882352942,1.5294117647058822
28,17,19,1.5294117647058822,0.7692307692307693,1.1764705882352942,1.5294117647058822
25,17,6,1.5294117647058822,0.7692307692307693,1.1764705882352942,1.5294117647058822
29,16,30,2.75,0.45454545454545453,1.25,2.75
29,6,0,4.5,0.48148148148148145,2.1666666666666665,4.5
29,10,26,1.7,0.4117647058823529,0.7,1.7
29,17,13,1.6470588235294117,0.6785714285714286,1.1176470588235294,1.6470588235294117
23,16,20,1.375,0.8636363636363636,1.1875,1.375
26,17,5,1.3529411764705883,0.8260869565217391,1.1176470588235294,1.3529411764705883
21,7,4,4.428571428571429,0.6129032258064516,2.7142857142857144,4.428571428571429
