age,games_played,team_encoded,fg_attempts_per_game,fg_makes_per_game,fg_percentage,xp_attempts_per_game,xp_percentage,long_range_accuracy,mid_range_accuracy,kickoff_touchback_pct,points_per_game,target
35,4,20,2.25,1.75,0.778,2.0,1.0,0.0,0.75,0.579,7.25,1.75
35,4,21,1.0,1.0,1.0,2.25,0.778,1.0,1.0,0.41200000000000003,4.75,1.0
25,3,5,2.6666666666666665,2.3333333333333335,0.875,2.0,0.833,0.0,1.0,0.0,8.666666666666666,2.3333333333333335
23,4,5,1.5,0.75,0.5,2.25,1.0,0.0,0.25,0.0,4.5,0.75
25,2,24,1.5,1.0,0.667,2.5,0.8,0.0,0.0,0.625,5.0,1.0
26,5,30,1.0,0.8,0.8,2.8,1.0,0.0,0.0,0.6,5.2,0.8
26,3,25,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.556,7.0,1.0
26,2,21,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,2.5,0.5
28,1,6,3.0,3.0,1.0,2.0,0.5,1.0,1.0,0.33299999999999996,10.0,3.0
26,15,20,0.0,0.0,0.0,0.2,0.667,0.0,0.0,0.4,0.13333333333333333,0.0
24,16,5,0.0,0.0,0.0,0.1875,0.33299999999999996,0.0,0.0,0.0,0.0625,0.0
25,1,31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0
26,16,1,2.625,2.125,0.81,2.4375,0.9229999999999999,0.42857142857142855,0.7777777777777778,0.7070000000000001,8.625,2.125
35,16,19,2.5625,2.1875,0.8540000000000001,1.5625,0.88,0.5,0.7272727272727273,0.311,7.9375,2.1875
27,16,6,2.5625,2.1875,0.8540000000000001,1.9375,0.968,0.6666666666666666,0.6363636363636364,0.529,8.4375,2.1875
27,16,5,2.4375,2.375,0.9740000000000001,1.6875,1.0,1.0,1.0,0.65,8.8125,2.375
29,16,0,2.375,1.875,0.789,2.125,0.912,0.5,0.8235294117647058,0.733,7.5625,1.875
41,16,27,2.3125,2.125,0.919,3.5625,0.982,0.75,1.0,0.0,9.875,2.125
31,16,1,2.3125,2.0625,0.892,2.1875,0.8290000000000001,1.0,0.8,0.628,8.0,2.0625
32,16,5,2.25,1.9375,0.861,2.0625,0.9390000000000001,1.0,0.7142857142857143,0.5,7.75,1.9375
38,16,22,2.1875,1.8125,0.8290000000000001,2.4375,0.9490000000000001,0.375,0.9090909090909091,0.489,7.75,1.8125
25,16,25,2.1875,1.9375,0.8859999999999999,2.4375,0.9229999999999999,1.0,0.8571428571428571,0.5579999999999999,8.0625,1.9375
22,16,30,2.125,1.75,0.8240000000000001,3.125,0.98,0.42857142857142855,1.0,0.527,8.3125,1.75
25,16,12,2.125,1.8125,0.853,2.0625,0.97,0.5,0.7777777777777778,0.6459999999999999,7.4375,1.8125
25,16,20,2.125,1.6875,0.794,2.0,0.9059999999999999,0.5833333333333334,0.9090909090909091,0.789,6.875,1.6875
28,16,20,2.0,1.6875,0.8440000000000001,2.875,1.0,0.5,0.7777777777777778,0.626,7.9375,1.6875
32,16,17,2.0,1.6875,0.8440000000000001,3.0625,0.9390000000000001,0.75,0.9,0.5589999999999999,7.9375,1.6875
26,16,18,2.0,1.625,0.813,2.875,0.9129999999999999,0.0,0.75,0.736,7.5,1.625
22,16,16,1.9375,1.375,0.71,2.125,0.941,0.0,0.4,0.6579999999999999,6.125,1.375
32,16,4,1.9375,1.6875,0.871,1.625,0.9229999999999999,0.5,1.0,0.557,6.5625,1.6875
44,16,13,1.9375,1.6875,0.871,2.75,1.0,0.7777777777777778,0.8333333333333334,0.0,7.8125,1.6875
32,16,25,1.875,1.625,0.867,2.9375,0.9359999999999999,0.5,0.8571428571428571,0.517,7.625,1.625
34,13,31,2.230769230769231,1.7692307692307692,0.7929999999999999,2.230769230769231,0.7929999999999999,0.0,0.7142857142857143,0.444,7.076923076923077,1.7692307692307692
25,16,26,1.75,1.3125,0.75,2.9375,0.915,0.5,0.75,0.627,6.625,1.3125
25,15,5,1.6666666666666667,1.4,0.84,2.4,1.0,0.0,0.9166666666666666,0.613,6.6,1.4
31,16,10,1.5625,1.1875,0.76,2.8125,0.889,0.5,0.4444444444444444,0.406,6.0625,1.1875
30,16,24,1.5,1.375,0.917,2.5625,0.951,0.6,1.0,0.7070000000000001,6.5625,1.375
30,16,21,1.4375,1.125,0.7829999999999999,2.0,0.9690000000000001,0.3333333333333333,0.75,0.406,5.3125,1.125
29,16,24,1.375,1.1875,0.8640000000000001,1.4375,1.0,0.5,0.75,0.61,5.0,1.1875
41,16,27,1.3125,1.125,0.857,2.125,0.971,0.5,0.7777777777777778,0.098,5.4375,1.125
23,16,16,1.3125,1.0,0.762,2.625,0.976,0.5,0.3333333333333333,0.581,5.5625,1.0
26,9,0,1.7777777777777777,1.3333333333333333,0.75,2.111111111111111,0.789,0.5,0.6666666666666666,0.46299999999999997,5.666666666666667,1.3333333333333333
29,7,0,2.142857142857143,2.142857142857143,1.0,2.0,0.7859999999999999,1.0,1.0,0.5,8.0,2.142857142857143
37,5,21,2.4,2.2,0.917,1.8,1.0,0.0,1.0,0.625,8.4,2.2
34,10,21,1.0,1.0,1.0,2.3,0.87,0.0,1.0,0.442,5.0,1.0
27,5,11,1.8,1.6,0.889,2.0,0.9,0.0,0.6666666666666666,0.609,6.6,1.6
27,1,21,0.0,0.0,0.0,3.0,0.667,0.0,0.0,0.75,2.0,0.0
27,1,5,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.5,10.0,3.0
27,3,31,2.0,1.6666666666666667,0.833,2.0,1.0,0.0,0.5,0.615,7.0,1.6666666666666667
25,2,22,1.0,0.5,0.5,2.0,0.75,0.0,0.0,0.5710000000000001,3.0,0.5
26,16,5,2.5,2.0625,0.825,1.8125,1.0,0.4,0.9090909090909091,0.851,8.0,2.0625
33,16,21,2.4375,2.0625,0.846,1.8125,0.966,0.7777777777777778,0.7777777777777778,0.47,7.9375,2.0625
25,16,0,2.4375,2.125,0.872,2.3125,0.892,0.75,0.8571428571428571,0.547,8.4375,2.125
24,16,25,2.3125,1.875,0.8109999999999999,2.5625,0.951,0.5,0.8181818181818182,0.444,8.0625,1.875
28,16,0,2.25,1.875,0.833,3.6875,0.9490000000000001,0.5,0.8125,0.6759999999999999,9.125,1.875
31,16,17,2.25,2.0625,0.917,3.25,1.0,0.8,0.8571428571428571,0.6970000000000001,9.4375,2.0625
24,16,12,2.1875,1.875,0.857,2.25,0.972,0.7142857142857143,0.625,0.679,7.8125,1.875
27,16,20,2.0,1.875,0.938,1.5625,1.0,0.8333333333333334,0.8571428571428571,0.6709999999999999,7.1875,1.875
24,12,5,2.6666666666666665,2.4166666666666665,0.9059999999999999,2.25,0.963,1.0,0.75,0.35100000000000003,9.416666666666666,2.4166666666666665
36,16,21,2.0,1.875,0.938,2.8125,0.978,1.0,0.8,0.39799999999999996,8.375,1.875
23,16,22,2.0,1.75,0.875,1.5,0.917,0.0,0.7777777777777778,0.386,6.625,1.75
25,16,18,2.0,1.625,0.813,2.0,0.875,0.8,0.6875,0.547,6.625,1.625
24,16,26,1.9375,1.75,0.903,3.625,0.914,0.0,0.8571428571428571,0.505,8.5625,1.75
30,16,1,1.9375,1.8125,0.935,2.75,0.909,1.0,0.7777777777777778,0.516,7.9375,1.8125
24,16,20,1.875,1.625,0.867,2.4375,0.821,0.75,0.75,0.655,6.875,1.625
28,14,9,2.142857142857143,1.4285714285714286,0.667,2.0,0.929,0.3333333333333333,0.625,0.594,6.142857142857143,1.4285714285714286
29,12,16,2.3333333333333335,1.9166666666666667,0.821,2.1666666666666665,0.9620000000000001,0.6,0.5,0.5,7.833333333333333,1.9166666666666667
31,16,25,1.75,1.5,0.857,2.25,1.0,0.8,0.7272727272727273,0.513,6.75,1.5
25,15,1,1.8666666666666667,1.6666666666666667,0.893,2.6666666666666665,0.975,0.5,0.875,0.65,7.6,1.6666666666666667
33,16,31,1.75,1.4375,0.821,3.0625,0.98,0.6666666666666666,0.7692307692307693,0.47200000000000003,7.3125,1.4375
30,16,10,1.6875,1.4375,0.852,2.5,0.85,0.6,0.875,0.0,6.4375,1.4375
40,16,27,1.6875,1.5,0.889,1.3125,0.9520000000000001,1.0,0.75,0.0,5.75,1.5
43,16,13,1.6875,1.5625,0.9259999999999999,2.1875,0.914,0.8,1.0,0.0,6.6875,1.5625
37,16,22,1.625,1.3125,0.8079999999999999,2.4375,0.9740000000000001,0.8,0.625,0.557,6.3125,1.3125
31,16,5,1.5,1.375,0.917,2.4375,0.9229999999999999,0.8333333333333334,1.0,0.0,6.375,1.375
26,13,6,1.6923076923076923,1.3846153846153846,0.818,2.8461538461538463,0.946,0.5,1.0,0.574,6.846153846153846,1.3846153846153846
34,13,19,1.6153846153846154,1.3846153846153846,0.857,2.3846153846153846,0.935,0.4,1.0,0.371,6.384615384615385,1.3846153846153846
40,10,27,1.8,1.4,0.778,2.6,1.0,0.0,0.6666666666666666,0.0,6.8,1.4
26,11,30,2.090909090909091,1.7272727272727273,0.826,2.272727272727273,0.88,0.0,0.7272727272727273,0.536,7.181818181818182,1.7272727272727273
26,3,19,2.0,1.6666666666666667,0.833,1.6666666666666667,0.6,0.0,0.6666666666666666,0.7140000000000001,6.0,1.6666666666666667
26,8,4,2.125,1.75,0.8240000000000001,2.5,0.95,0.0,0.75,0.47600000000000003,7.625,1.75
31,8,4,2.0,1.625,0.813,2.375,1.0,1.0,0.5,0.33299999999999996,7.25,1.625
22,16,16,1.0,0.8125,0.813,2.25,0.917,0.5,0.6666666666666666,0.667,4.5,0.8125
29,16,24,1.0,0.875,0.875,1.9375,0.935,0.3333333333333333,1.0,0.652,4.4375,0.875
28,11,30,1.3636363636363635,0.9090909090909091,0.667,3.1818181818181817,0.971,0.6666666666666666,0.6,0.423,5.818181818181818,0.9090909090909091
28,1,1,2.0,1.0,0.5,1.0,1.0,0.0,0.5,0.33299999999999996,4.0,1.0
28,10,30,1.3,0.9,0.6920000000000001,3.4,0.971,0.6666666666666666,0.6666666666666666,0.429,6.0,0.9
38,5,27,2.6,2.2,0.846,1.6,1.0,1.0,0.5,0.0,8.2,2.2
24,8,30,1.75,1.25,0.7140000000000001,1.625,0.9229999999999999,0.5,0.3333333333333333,0.75,5.25,1.25
24,6,30,2.1666666666666665,1.5,0.6920000000000001,2.0,0.917,0.5,0.3333333333333333,0.7,6.333333333333333,1.5
24,2,9,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,2.0,0.5
22,4,16,3.0,1.5,0.5,2.0,0.75,0.5,0.3333333333333333,0.667,6.0,1.5
33,4,5,2.5,1.5,0.6,1.75,0.857,0.0,0.42857142857142855,0.6,6.0,1.5
25,15,4,0.0,0.0,0.0,0.26666666666666666,1.0,0.0,0.0,0.2,0.26666666666666666,0.0
30,16,4,2.4375,2.0,0.821,1.4375,1.0,0.5,0.6923076923076923,0.304,7.4375,2.0
29,16,10,2.375,2.125,0.895,2.0,0.9690000000000001,0.75,0.875,0.0,8.3125,2.125
30,16,17,2.3125,2.1875,0.946,3.1875,1.0,1.0,0.9230769230769231,0.535,9.75,2.1875
29,16,1,2.3125,1.9375,0.838,2.5625,1.0,0.5,0.6923076923076923,0.523,8.375,1.9375
25,16,16,2.3125,1.8125,0.784,2.5625,1.0,0.5,0.6,0.435,8.0,1.8125
25,16,19,2.1875,1.875,0.857,2.5,1.0,0.8,0.875,0.465,8.125,1.875
27,16,0,2.1875,1.8125,0.8290000000000001,2.125,1.0,0.3333333333333333,0.7272727272727273,0.772,7.5625,1.8125
24,16,0,2.1875,1.625,0.743,1.8125,1.0,0.5555555555555556,0.7777777777777778,0.632,6.6875,1.625
25,16,5,2.125,1.8125,0.853,2.625,1.0,0.4444444444444444,1.0,0.682,8.0625,1.8125
23,16,26,2.0625,1.8125,0.879,1.6875,1.0,0.6666666666666666,0.9090909090909091,0.5,7.125,1.8125
30,16,25,2.0625,1.6875,0.818,3.4375,0.9640000000000001,0.5714285714285714,0.75,0.402,8.375,1.6875
32,16,31,2.0625,1.625,0.7879999999999999,2.4375,1.0,0.0,0.8333333333333334,0.457,7.3125,1.625
39,16,27,2.0,1.8125,0.9059999999999999,2.5,1.0,0.7,1.0,0.0,7.9375,1.8125
33,16,5,2.0,1.8125,0.9059999999999999,2.8125,1.0,0.3333333333333333,1.0,0.36,8.25,1.8125
39,16,27,1.9375,1.5625,0.8059999999999999,2.0625,1.0,0.6666666666666666,0.7142857142857143,0.43799999999999994,6.75,1.5625
42,16,13,1.9375,1.875,0.968,3.125,1.0,1.0,0.875,0.0,8.75,1.875
23,16,25,1.875,1.5625,0.833,2.375,1.0,0.5,0.7272727272727273,0.325,7.0625,1.5625
27,16,9,1.875,1.5,0.8,2.1875,0.971,0.7142857142857143,0.6666666666666666,0.521,6.625,1.5
26,16,20,1.8125,1.5625,0.862,3.5,1.0,0.7142857142857143,0.8888888888888888,0.531,8.1875,1.5625
34,13,22,2.230769230769231,1.6923076923076923,0.759,2.1538461538461537,1.0,0.3333333333333333,0.7142857142857143,0.619,7.230769230769231,1.6923076923076923
27,16,1,1.6875,1.5,0.889,2.0,0.9690000000000001,0.0,0.875,0.33299999999999996,6.4375,1.5
35,16,21,1.625,1.5,0.9229999999999999,2.75,1.0,1.0,0.8,0.561,7.25,1.5
33,16,18,1.625,1.375,0.846,2.5,1.0,0.75,0.6666666666666666,0.128,6.625,1.375
30,11,5,2.3636363636363638,1.9090909090909092,0.8079999999999999,1.9090909090909092,1.0,0.6,0.75,0.0,7.636363636363637,1.9090909090909092
32,16,20,1.625,1.25,0.769,1.4375,1.0,0.5,0.7777777777777778,0.5870000000000001,5.1875,1.25
23,16,16,1.5,1.25,0.833,1.9375,1.0,0.8333333333333334,0.8571428571428571,0.0,5.6875,1.25
37,16,30,1.375,1.1875,0.8640000000000001,2.9375,0.9790000000000001,0.5,0.6,0.0,6.4375,1.1875
36,16,22,1.375,1.1875,0.8640000000000001,1.75,1.0,0.6,1.0,0.557,5.3125,1.1875
28,16,24,1.375,1.1875,0.8640000000000001,1.6875,1.0,1.0,0.625,0.49200000000000005,5.25,1.1875
28,5,12,3.2,3.0,0.938,3.0,1.0,1.0,0.75,0.0,12.0,3.0
23,15,12,0.8666666666666667,0.6,0.6920000000000001,2.7333333333333334,1.0,0.0,0.6666666666666666,0.703,4.533333333333333,0.6
32,12,21,1.0,0.75,0.75,2.4166666666666665,0.966,0.0,0.75,0.396,4.583333333333333,0.75
24,3,5,2.3333333333333335,1.0,0.429,2.0,1.0,0.0,0.0,0.0,5.0,1.0
27,2,5,2.5,0.5,0.2,2.5,1.0,0.3333333333333333,0.0,0.0,4.0,0.5
38,4,21,1.0,0.75,0.75,1.5,0.833,0.0,0.5,0.214,3.5,0.75
28,2,22,1.5,1.5,1.0,1.0,1.0,0.0,1.0,0.0,5.5,1.5
29,16,17,2.5625,2.375,0.927,2.75,1.0,0.8333333333333334,0.8461538461538461,0.657,9.875,2.375
24,16,5,2.5625,2.375,0.927,1.625,1.0,0.8571428571428571,0.9090909090909091,0.512,8.75,2.375
41,15,13,2.6666666666666665,2.3333333333333335,0.875,2.2666666666666666,1.0,0.6666666666666666,0.8823529411764706,0.0,9.266666666666667,2.3333333333333335
29,16,25,2.3125,2.0625,0.892,2.625,1.0,0.7142857142857143,0.75,0.228,8.8125,2.0625
32,16,18,2.3125,2.125,0.919,2.625,1.0,1.0,1.0,0.196,9.0,2.125
28,16,10,2.25,2.0625,0.917,2.0,1.0,0.6666666666666666,0.9090909090909091,0.41,8.1875,2.0625
38,16,27,2.25,2.0,0.889,2.75,1.0,0.6666666666666666,0.9090909090909091,0.418,8.75,2.0
37,16,26,2.25,1.875,0.833,2.3125,1.0,0.6,0.9166666666666666,0.384,7.9375,1.875
29,16,4,2.25,2.0625,0.917,1.6875,1.0,1.0,0.8571428571428571,0.41100000000000003,7.875,2.0625
24,16,19,2.1875,1.625,0.743,1.625,1.0,0.2,0.7058823529411765,0.433,6.5,1.625
28,16,1,2.1875,2.0625,0.943,2.75,1.0,1.0,0.9166666666666666,0.511,8.9375,2.0625
24,16,16,2.125,1.625,0.765,2.0625,1.0,0.42857142857142855,0.8,0.514,6.9375,1.625
32,16,5,2.0,1.875,0.938,2.4375,1.0,0.0,1.0,0.27899999999999997,8.0625,1.875
25,16,20,1.875,1.75,0.9329999999999999,2.9375,1.0,0.8571428571428571,1.0,0.5589999999999999,8.1875,1.75
27,14,30,2.142857142857143,1.5714285714285714,0.733,2.9285714285714284,1.0,1.0,0.6923076923076923,0.0,7.642857142857143,1.5714285714285714
35,16,22,1.875,1.3125,0.7,2.3125,1.0,0.42857142857142855,0.7272727272727273,0.514,6.25,1.3125
23,16,0,1.875,1.625,0.867,2.75,0.977,0.4,0.8333333333333334,0.512,7.5625,1.625
35,16,24,1.8125,1.5625,0.862,2.5625,1.0,0.6666666666666666,0.7142857142857143,0.4,7.25,1.5625
31,16,21,1.8125,1.625,0.897,2.875,0.978,0.75,0.8571428571428571,0.42700000000000005,7.6875,1.625
36,16,16,1.8125,1.4375,0.7929999999999999,1.9375,1.0,0.6666666666666666,0.6666666666666666,0.0,6.25,1.4375
26,16,6,1.75,1.4375,0.821,2.8125,1.0,0.5,0.7,0.41100000000000003,7.125,1.4375
27,16,25,1.75,1.375,0.7859999999999999,3.25,1.0,0.25,0.75,0.516,7.375,1.375
26,16,9,1.75,1.625,0.929,2.125,1.0,0.5,0.8888888888888888,0.667,7.0,1.625
38,16,27,1.6875,1.5,0.889,2.4375,1.0,0.6,1.0,0.0,6.9375,1.5
26,16,0,1.6875,1.5,0.889,2.625,1.0,1.0,0.7142857142857143,0.7879999999999999,7.125,1.5
34,16,21,1.625,1.4375,0.885,1.9375,1.0,0.5,0.875,0.5,6.25,1.4375
33,16,22,1.625,1.3125,0.8079999999999999,2.0,1.0,0.5,0.7777777777777778,0.6459999999999999,5.9375,1.3125
29,16,12,1.625,1.5625,0.9620000000000001,4.6875,1.0,0.8571428571428571,1.0,0.711,9.375,1.5625
31,16,20,1.5625,1.4375,0.92,1.4375,0.9570000000000001,0.8,0.8,0.5710000000000001,5.6875,1.4375
39,16,5,1.5,1.1875,0.792,2.6875,0.977,1.0,0.5714285714285714,0.5,6.1875,1.1875
26,13,1,1.6923076923076923,1.3846153846153846,0.818,2.0,1.0,0.5,0.6666666666666666,0.24600000000000002,6.153846153846154,1.3846153846153846
31,16,31,1.375,1.125,0.818,3.3125,0.981,0.75,0.7777777777777778,0.37200000000000005,6.625,1.125
23,3,1,1.3333333333333333,1.0,0.75,2.3333333333333335,1.0,0.0,1.0,0.5710000000000001,5.333333333333333,1.0
36,2,30,1.0,1.0,1.0,3.5,1.0,0.0,1.0,0.0,6.5,1.0
25,16,22,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.0625,0.0
38,16,27,2.625,1.8125,0.69,2.75,1.0,0.3333333333333333,0.5384615384615384,0.46,8.1875,1.8125
34,16,21,2.4375,2.0625,0.846,2.875,1.0,0.3333333333333333,0.7777777777777778,0.255,9.0625,2.0625
37,16,27,2.375,2.0625,0.868,2.75,1.0,1.0,0.7692307692307693,0.0,8.9375,2.0625
35,16,19,2.375,1.9375,0.816,2.8125,1.0,0.4444444444444444,0.7777777777777778,0.308,8.625,1.9375
22,16,0,2.375,2.1875,0.9209999999999999,2.25,1.0,1.0,0.7777777777777778,0.616,8.8125,2.1875
42,16,5,2.25,2.0,0.889,2.375,1.0,0.6666666666666666,0.8421052631578947,0.345,8.375,2.0
28,16,17,2.1875,1.8125,0.8290000000000001,4.125,1.0,1.0,0.6923076923076923,0.46799999999999997,9.5625,1.8125
34,16,22,2.125,1.9375,0.912,1.5625,1.0,0.6666666666666666,1.0,0.521,7.375,1.9375
26,16,25,2.125,1.75,0.8240000000000001,1.0625,1.0,1.0,0.8333333333333334,0.466,6.3125,1.75
26,15,16,2.2,1.8666666666666667,0.848,2.6,1.0,0.6666666666666666,0.9230769230769231,0.0,8.2,1.8666666666666667
28,16,25,2.0625,1.3125,0.636,3.125,1.0,0.2222222222222222,0.75,0.39799999999999996,7.0625,1.3125
23,16,5,2.0625,1.875,0.909,2.625,1.0,1.0,0.7692307692307693,0.557,8.25,1.875
40,16,13,2.0625,1.625,0.7879999999999999,2.3125,1.0,0.5714285714285714,0.9,0.0,7.1875,1.625
28,16,12,2.0,1.625,0.813,3.4375,1.0,0.75,0.5555555555555556,0.6629999999999999,8.3125,1.625
24,16,20,1.9375,1.8125,0.935,2.3125,1.0,0.6,1.0,0.35700000000000004,7.75,1.8125
34,16,24,1.9375,1.5625,0.8059999999999999,2.1875,1.0,0.5,0.5,0.5,6.875,1.5625
37,16,22,1.9375,1.8125,0.935,1.8125,1.0,1.0,1.0,0.39,7.25,1.8125
25,16,6,1.9375,1.6875,0.871,1.625,0.9620000000000001,0.0,0.9166666666666666,0.371,6.625,1.6875
31,16,5,1.9375,1.75,0.903,2.125,1.0,0.3333333333333333,1.0,0.387,7.375,1.75
25,16,9,1.9375,1.4375,0.742,1.625,1.0,0.5384615384615384,1.0,0.552,5.9375,1.4375
36,16,26,1.75,1.5625,0.893,1.5625,1.0,1.0,0.8,0.46,6.25,1.5625
30,16,20,1.75,1.5625,0.893,1.1875,0.9470000000000001,0.5,0.8461538461538461,0.377,5.8125,1.5625
27,14,16,1.9285714285714286,1.5714285714285714,0.815,1.8571428571428572,1.0,0.4,0.8,0.462,6.571428571428571,1.5714285714285714
28,16,4,1.6875,1.3125,0.778,1.875,1.0,0.75,0.7142857142857143,0.17600000000000002,5.8125,1.3125
27,16,1,1.6875,1.5,0.889,3.0,0.958,0.25,1.0,0.414,7.375,1.5
30,13,21,1.9230769230769231,1.6153846153846154,0.84,2.5384615384615383,1.0,1.0,0.7777777777777778,0.5760000000000001,7.384615384615385,1.6153846153846154
35,16,10,1.5,1.3125,0.875,2.4375,1.0,0.5,0.8571428571428571,0.149,6.375,1.3125
30,12,31,1.9166666666666667,1.5833333333333333,0.826,2.9166666666666665,1.0,0.5,0.6666666666666666,0.32299999999999995,7.666666666666667,1.5833333333333333
26,16,30,1.375,1.125,0.818,3.5625,1.0,0.75,0.6666666666666666,0.0,6.9375,1.125
31,13,18,1.5384615384615385,1.3846153846153846,0.9,2.5384615384615383,1.0,0.5,1.0,0.355,6.6923076923076925,1.3846153846153846
25,11,1,1.6363636363636365,1.5454545454545454,0.9440000000000001,3.090909090909091,0.971,1.0,1.0,0.242,7.636363636363637,1.5454545454545454
33,4,31,3.0,2.75,0.917,2.0,1.0,0.5,1.0,0.261,10.25,2.75
32,5,1,2.4,1.4,0.583,3.4,1.0,0.0,0.75,0.621,7.6,1.4
25,6,0,1.8333333333333333,1.5,0.818,3.5,0.9520000000000001,0.5,0.6666666666666666,0.5710000000000001,7.833333333333333,1.5
29,10,0,1.0,0.7,0.7,2.3,1.0,0.0,0.5,0.415,4.4,0.7
39,3,21,2.6666666666666665,2.0,0.75,2.3333333333333335,1.0,0.0,0.5,0.625,8.333333333333334,2.0
30,5,30,2.0,1.6,0.8,1.8,1.0,0.0,0.6666666666666666,0.545,6.6,1.6
30,3,18,2.3333333333333335,2.3333333333333335,1.0,2.0,1.0,0.0,1.0,0.5,9.0,2.3333333333333335
30,2,16,1.5,0.5,0.33299999999999996,1.5,1.0,0.0,0.3333333333333333,0.667,3.0,0.5
37,16,27,3.25,2.75,0.846,2.125,1.0,0.7777777777777778,0.5454545454545454,0.505,10.375,2.75
24,16,1,2.5625,1.9375,0.7559999999999999,1.625,0.9620000000000001,0.6666666666666666,0.7272727272727273,0.43799999999999994,7.375,1.9375
29,16,31,2.375,2.0625,0.868,2.125,0.971,0.0,0.875,0.45,8.25,2.0625
35,16,19,2.375,2.0,0.8420000000000001,2.5,0.975,0.8,0.5,0.41700000000000004,8.4375,2.0
23,16,20,2.3125,2.0,0.865,2.4375,1.0,0.5,0.8333333333333334,0.358,8.4375,2.0
31,15,5,2.466666666666667,1.8666666666666667,0.757,2.533333333333333,1.0,0.16666666666666666,0.7777777777777778,0.579,8.133333333333333,1.8666666666666667
33,15,22,2.3333333333333335,2.066666666666667,0.8859999999999999,2.4,1.0,0.7,0.9090909090909091,0.4,8.6,2.066666666666667
26,14,16,2.4285714285714284,2.0714285714285716,0.853,1.8571428571428572,1.0,0.5,0.9166666666666666,0.574,8.071428571428571,2.0714285714285716
42,16,30,2.125,1.75,0.8240000000000001,3.9375,1.0,0.4,0.625,0.0,9.1875,1.75
30,15,18,2.2666666666666666,1.8,0.794,2.8,0.976,0.5714285714285714,0.7272727272727273,0.349,8.133333333333333,1.8
27,16,17,2.0625,1.75,0.848,3.6875,1.0,0.5,0.8181818181818182,0.39799999999999996,8.9375,1.75
33,16,24,2.0,1.8125,0.9059999999999999,2.125,1.0,0.8571428571428571,0.9,0.564,7.5625,1.8125
29,16,21,2.0,1.75,0.875,2.3125,1.0,1.0,0.6,0.531,7.5625,1.75
30,16,5,1.9375,1.4375,0.742,2.25,1.0,0.5,0.5454545454545454,0.389,6.5625,1.4375
26,16,1,1.875,1.5625,0.833,2.125,1.0,0.5,0.875,0.34700000000000003,6.8125,1.5625
25,16,25,1.875,1.5,0.8,1.25,1.0,1.0,0.5833333333333334,0.525,5.75,1.5
36,16,27,1.8125,1.6875,0.9309999999999999,2.8125,1.0,1.0,0.7142857142857143,0.0,7.875,1.6875
36,16,22,1.8125,1.5,0.828,1.25,1.0,0.875,0.875,0.16899999999999998,5.75,1.5
41,16,5,1.8125,1.5,0.828,3.375,1.0,0.7142857142857143,0.5,0.469,7.875,1.5
25,16,16,1.75,1.625,0.929,1.4375,1.0,0.6666666666666666,0.9285714285714286,0.0,6.3125,1.625
32,16,9,1.75,1.3125,0.75,1.125,1.0,0.0,0.6666666666666666,0.25,5.0625,1.3125
27,16,25,1.75,1.5,0.857,4.3125,0.986,0.6666666666666666,0.6,0.45399999999999996,8.75,1.5
37,16,0,1.75,1.375,0.7859999999999999,2.4375,0.9740000000000001,0.6666666666666666,0.6,0.247,6.5,1.375
38,16,0,1.75,1.375,0.7859999999999999,2.8125,0.978,0.0,0.8888888888888888,0.631,6.875,1.375
24,16,6,1.6875,1.5,0.889,2.875,1.0,0.5,1.0,0.376,7.375,1.5
39,16,13,1.6875,1.4375,0.852,1.5,1.0,0.6666666666666666,0.8,0.0,5.8125,1.4375
27,16,4,1.5625,1.1875,0.76,2.75,1.0,0.5,0.7142857142857143,0.21,6.3125,1.1875
27,16,12,1.5625,1.1875,0.76,1.875,1.0,0.75,0.42857142857142855,0.6809999999999999,5.4375,1.1875
29,16,20,1.5625,1.4375,0.92,1.5,1.0,0.8333333333333334,0.875,0.629,5.8125,1.4375
35,16,26,1.5,1.1875,0.792,2.0625,1.0,0.5,0.7142857142857143,0.31,5.625,1.1875
33,16,21,1.5,1.1875,0.792,2.6875,1.0,0.3333333333333333,0.6,0.43,6.25,1.1875
34,8,10,1.875,1.625,0.867,3.125,1.0,0.0,0.8333333333333334,0.27899999999999997,8.0,1.625
29,8,30,1.875,1.25,0.667,1.625,1.0,0.5,0.0,0.233,5.375,1.25
29,7,10,2.142857142857143,1.4285714285714286,0.667,1.8571428571428572,1.0,0.5,0.0,0.233,6.142857142857143,1.4285714285714286
34,3,30,2.3333333333333335,2.0,0.857,2.6666666666666665,1.0,0.0,0.6666666666666666,0.063,8.666666666666666,2.0
34,2,16,2.5,2.0,0.8,3.0,1.0,0.0,0.0,0.091,9.0,2.0
34,1,5,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,8.0,2.0
27,1,10,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0
31,16,18,0.0625,0.0625,1.0,0.1875,1.0,0.0,1.0,0.5,0.375,0.0625
