age,games_played,team_encoded,attempts_per_game,yards_per_attempt,yards_per_game,target
25,11,31,0.18181818181818182,6.5,1.1818181818181819,1.1818181818181819
35,2,19,1.0,0.5,0.5,0.5
25,6,19,0.3333333333333333,4.5,1.5,1.5
26,15,21,0.13333333333333333,2.5,0.3333333333333333,0.3333333333333333
30,17,24,0.11764705882352941,19.5,2.2941176470588234,2.2941176470588234
24,17,24,0.11764705882352941,3.0,0.35294117647058826,0.35294117647058826
29,2,21,1.0,-2.0,-2.0,-2.0
26,13,30,0.15384615384615385,6.0,0.9230769230769231,0.9230769230769231
28,17,5,0.11764705882352941,1.5,0.17647058823529413,0.17647058823529413
26,17,24,0.11764705882352941,4.5,0.5294117647058824,0.5294117647058824
29,3,30,0.6666666666666666,0.0,0.0,0.0
29,2,5,0.5,0.0,0.0,0.0
29,1,25,1.0,0.0,0.0,0.0
21,17,0,0.058823529411764705,2.0,0.11764705882352941,0.11764705882352941
24,16,5,0.0625,18.0,1.125,1.125
28,16,16,0.0625,11.0,0.6875,0.6875
25,17,1,0.058823529411764705,3.0,0.17647058823529413,0.17647058823529413
28,8,17,0.125,4.0,0.5,0.5
24,17,1,0.058823529411764705,0.0,0.0,0.0
27,10,19,0.1,-1.0,-0.1,-0.1
27,4,5,0.25,0.0,0.0,0.0
24,15,19,0.06666666666666667,7.0,0.4666666666666667,0.4666666666666667
28,17,4,0.058823529411764705,0.0,0.0,0.0
23,6,21,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666
24,17,10,0.058823529411764705,-2.0,-0.11764705882352941,-0.11764705882352941
30,17,10,0.058823529411764705,5.0,0.29411764705882354,0.29411764705882354
25,16,26,0.0625,5.0,0.3125,0.3125
25,13,26,0.07692307692307693,10.0,0.7692307692307693,0.7692307692307693
28,14,6,0.07142857142857142,1.0,0.07142857142857142,0.07142857142857142
25,15,13,0.06666666666666667,2.0,0.13333333333333333,0.13333333333333333
24,17,25,0.058823529411764705,1.0,0.058823529411764705,0.058823529411764705
30,17,0,0.058823529411764705,7.0,0.4117647058823529,0.4117647058823529
25,6,25,0.16666666666666666,3.0,0.5,0.5
33,17,0,0.058823529411764705,-11.0,-0.6470588235294118,-0.6470588235294118
24,8,20,0.125,0.0,0.0,0.0
24,17,5,0.058823529411764705,0.0,0.0,0.0
28,17,27,0.058823529411764705,0.0,0.0,0.0
25,13,24,0.07692307692307693,2.0,0.15384615384615385,0.15384615384615385
23,1,13,1.0,1.0,1.0,1.0
22,10,16,0.1,0.0,0.0,0.0
24,10,0,0.1,-12.0,-1.2,-1.2
27,5,24,0.2,4.0,0.8,0.8
31,13,19,0.07692307692307693,-23.0,-1.7692307692307692,-1.7692307692307692
30,16,27,0.0625,2.0,0.125,0.125
30,12,24,0.08333333333333333,-3.0,-0.25,-0.25
22,17,5,0.058823529411764705,4.0,0.23529411764705882,0.23529411764705882
23,16,19,0.0625,4.0,0.25,0.25
26,17,5,0.058823529411764705,0.0,0.0,0.0
26,17,25,0.058823529411764705,11.0,0.6470588235294118,0.6470588235294118
24,10,5,0.1,6.0,0.6,0.6
23,17,27,0.058823529411764705,-4.0,-0.23529411764705882,-0.23529411764705882
24,11,17,0.09090909090909091,17.0,1.5454545454545454,1.5454545454545454
23,16,25,0.0625,-3.0,-0.1875,-0.1875
29,16,24,0.0625,23.0,1.4375,1.4375
25,1,25,1.0,2.0,2.0,2.0
23,17,10,0.058823529411764705,10.0,0.5882352941176471,0.5882352941176471
30,15,21,0.06666666666666667,6.0,0.4,0.4
26,3,19,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
28,17,27,0.058823529411764705,0.0,0.0,0.0
24,12,24,0.08333333333333333,-11.0,-0.9166666666666666,-0.9166666666666666
29,17,21,0.058823529411764705,-2.0,-0.11764705882352941,-0.11764705882352941
33,17,0,0.058823529411764705,6.0,0.35294117647058826,0.35294117647058826
32,16,1,0.0625,2.0,0.125,0.125
23,14,22,0.07142857142857142,8.0,0.5714285714285714,0.5714285714285714
25,2,16,0.5,-1.0,-0.5,-0.5
27,16,26,0.0625,2.0,0.125,0.125
33,17,1,0.058823529411764705,0.0,0.0,0.0
22,15,25,0.06666666666666667,1.0,0.06666666666666667,0.06666666666666667
29,1,1,1.0,-2.0,-2.0,-2.0
29,3,5,0.3333333333333333,3.0,1.0,1.0
31,14,19,0.07142857142857142,7.0,0.5,0.5
28,1,27,1.0,6.0,6.0,6.0
25,5,24,0.2,0.0,0.0,0.0
28,16,24,21.8125,4.406876790830945,96.125,96.125
24,17,29,20.0,4.8617647058823525,97.23529411764706,97.23529411764706
27,17,22,17.764705882352942,5.049668874172186,89.70588235294117,89.70588235294117
24,17,5,16.0,3.801470588235294,60.8235294117647,60.8235294117647
27,17,0,15.529411764705882,4.443181818181818,69.0,69.0
27,17,5,15.411764705882353,4.068702290076335,62.705882352941174,62.705882352941174
25,17,6,15.235294117647058,4.899613899613899,74.6470588235294,74.6470588235294
26,17,30,14.352941176470589,4.668032786885246,67.0,67.0
26,6,0,14.166666666666666,4.623529411764705,65.5,65.5
26,11,27,14.454545454545455,4.6918238993710695,67.81818181818181,67.81818181818181
27,15,20,15.4,3.792207792207792,58.4,58.4
22,15,1,15.2,4.605263157894737,70.0,70.0
27,15,30,14.866666666666667,4.022421524663677,59.8,59.8
23,17,20,12.941176470588236,5.113636363636363,66.17647058823529,66.17647058823529
22,13,19,16.923076923076923,4.2681818181818185,72.23076923076923,72.23076923076923
28,17,25,12.529411764705882,5.262910798122066,65.94117647058823,65.94117647058823
22,16,27,13.125,4.928571428571429,64.6875,64.6875
26,14,31,15.0,3.876190476190476,58.142857142857146,58.142857142857146
24,17,17,12.352941176470589,4.9523809523809526,61.1764705882353,61.1764705882353
23,12,1,17.083333333333332,3.8878048780487804,66.41666666666667,66.41666666666667
27,17,5,12.0,4.485294117647059,53.8235294117647,53.8235294117647
26,17,0,11.941176470588236,4.502463054187192,53.76470588235294,53.76470588235294
25,16,21,12.5625,3.985074626865672,50.0625,50.0625
25,16,20,12.0625,5.217616580310881,62.9375,62.9375
23,11,13,17.454545454545453,4.484375,78.27272727272727,78.27272727272727
27,16,16,11.8125,3.5343915343915344,41.75,41.75
23,15,24,12.533333333333333,4.180851063829787,52.4,52.4
24,17,25,10.941176470588236,4.139784946236559,45.294117647058826,45.294117647058826
27,13,26,14.076923076923077,4.273224043715847,60.15384615384615,60.15384615384615
30,16,16,11.3125,4.922651933701657,55.6875,55.6875
25,16,10,11.0625,4.627118644067797,51.1875,51.1875
27,16,30,11.0,4.886363636363637,53.75,53.75
27,8,27,11.5,5.086956521739131,58.5,58.5
27,8,16,10.5,4.666666666666667,49.0,49.0
32,13,30,13.153846153846153,4.444444444444445,58.46153846153846,58.46153846153846
32,1,30,11.0,5.181818181818182,57.0,57.0
32,12,12,13.333333333333334,4.39375,58.583333333333336,58.583333333333336
23,17,25,10.0,4.882352941176471,48.8235294117647,48.8235294117647
24,15,6,11.0,4.606060606060606,50.666666666666664,50.666666666666664
23,15,21,10.666666666666666,7.14375,76.2,76.2
24,15,1,9.933333333333334,3.664429530201342,36.4,36.4
31,13,27,11.076923076923077,4.826388888888889,53.46153846153846,53.46153846153846
24,13,21,9.923076923076923,5.666666666666667,56.23076923076923,56.23076923076923
23,17,16,7.588235294117647,3.7286821705426356,28.294117647058822,28.294117647058822
26,16,10,7.75,6.145161290322581,47.625,47.625
27,17,22,7.235294117647059,3.8048780487804876,27.529411764705884,27.529411764705884
25,16,21,7.5,5.9,44.25,44.25
23,16,4,7.125,3.526315789473684,25.125,25.125
25,12,5,9.333333333333334,6.821428571428571,63.666666666666664,63.666666666666664
24,11,30,10.0,3.8636363636363638,38.63636363636363,38.63636363636363
24,7,20,11.571428571428571,4.197530864197531,48.57142857142857,48.57142857142857
24,4,4,7.25,2.9310344827586206,21.25,21.25
28,12,5,9.083333333333334,4.422018348623853,40.166666666666664,40.166666666666664
25,11,17,9.636363636363637,4.3584905660377355,42.0,42.0
23,14,5,7.071428571428571,5.474747474747475,38.714285714285715,38.714285714285715
32,16,30,6.0,5.989583333333333,35.9375,35.9375
23,15,0,6.333333333333333,4.905263157894737,31.066666666666666,31.066666666666666
27,16,31,5.9375,4.147368421052631,24.625,24.625
25,13,30,7.153846153846154,4.903225806451613,35.07692307692308,35.07692307692308
25,5,10,3.4,5.352941176470588,18.2,18.2
25,8,13,9.5,4.802631578947368,45.625,45.625
24,8,5,11.5,5.6521739130434785,65.0,65.0
29,10,12,9.0,3.533333333333333,31.8,31.8
23,16,10,5.5625,5.696629213483146,31.6875,31.6875
27,9,5,9.666666666666666,4.977011494252873,48.111111111111114,48.111111111111114
21,7,4,12.142857142857142,3.5294117647058822,42.857142857142854,42.857142857142854
29,13,27,6.538461538461538,5.152941176470589,33.69230769230769,33.69230769230769
21,7,4,11.428571428571429,5.7875,66.14285714285714,66.14285714285714
24,16,5,4.8125,4.922077922077922,23.6875,23.6875
23,15,11,5.133333333333334,4.064935064935065,20.866666666666667,20.866666666666667
23,10,26,7.0,4.271428571428571,29.9,29.9
23,2,19,1.5,0.3333333333333333,0.5,0.5
23,3,30,1.3333333333333333,3.25,4.333333333333333,4.333333333333333
24,12,27,6.333333333333333,4.815789473684211,30.5,30.5
26,16,31,4.6875,3.4266666666666667,16.0625,16.0625
24,17,0,4.352941176470588,3.824324324324324,16.647058823529413,16.647058823529413
30,17,25,4.235294117647059,4.041666666666667,17.11764705882353,17.11764705882353
23,10,25,7.1,4.253521126760563,30.2,30.2
25,10,24,7.0,4.042857142857143,28.3,28.3
25,13,5,5.3076923076923075,4.159420289855072,22.076923076923077,22.076923076923077
23,16,13,4.25,3.4705882352941178,14.75,14.75
32,17,1,4.0,5.382352941176471,21.529411764705884,21.529411764705884
26,13,30,5.230769230769231,3.6029411764705883,18.846153846153847,18.846153846153847
26,8,16,5.25,2.857142857142857,15.0,15.0
26,5,12,5.2,4.8076923076923075,25.0,25.0
25,11,26,6.090909090909091,6.2388059701492535,38.0,38.0
23,17,20,3.6470588235294117,4.693548387096774,17.11764705882353,17.11764705882353
27,17,25,3.588235294117647,5.868852459016393,21.058823529411764,21.058823529411764
26,5,1,11.4,6.0701754385964914,69.2,69.2
24,13,5,4.230769230769231,4.3090909090909095,18.23076923076923,18.23076923076923
34,15,12,3.6666666666666665,5.036363636363636,18.466666666666665,18.466666666666665
27,17,21,3.176470588235294,4.074074074074074,12.941176470588236,12.941176470588236
24,17,5,3.176470588235294,2.7222222222222223,8.647058823529411,8.647058823529411
27,15,6,3.6,4.018518518518518,14.466666666666667,14.466666666666667
23,17,6,3.1176470588235294,4.528301886792453,14.117647058823529,14.117647058823529
30,16,22,3.0625,4.959183673469388,15.1875,15.1875
25,15,5,3.2666666666666666,5.346938775510204,17.466666666666665,17.466666666666665
24,14,17,3.357142857142857,2.1702127659574466,7.285714285714286,7.285714285714286
22,4,12,11.75,4.340425531914893,51.0,51.0
26,17,20,2.7058823529411766,4.217391304347826,11.411764705882353,11.411764705882353
24,5,27,9.0,6.2,55.8,55.8
29,12,20,3.75,4.044444444444444,15.166666666666666,15.166666666666666
24,6,5,7.166666666666667,3.186046511627907,22.833333333333332,22.833333333333332
23,16,27,2.6875,6.0,16.125,16.125
26,16,5,2.625,4.0476190476190474,10.625,10.625
28,17,19,2.4705882352941178,2.9285714285714284,7.235294117647059,7.235294117647059
26,13,27,3.230769230769231,5.523809523809524,17.846153846153847,17.846153846153847
26,4,19,10.25,2.8536585365853657,29.25,29.25
24,12,20,3.1666666666666665,4.2368421052631575,13.416666666666666,13.416666666666666
26,17,1,2.235294117647059,4.921052631578948,11.0,11.0
28,13,1,2.8461538461538463,4.108108108108108,11.692307692307692,11.692307692307692
27,10,5,3.6,2.9444444444444446,10.6,10.6
27,6,22,6.0,4.861111111111111,29.166666666666668,29.166666666666668
24,15,1,2.3333333333333335,5.314285714285714,12.4,12.4
22,10,24,3.5,3.9714285714285715,13.9,13.9
22,6,27,5.666666666666667,2.911764705882353,16.5,16.5
39,17,25,2.0,2.764705882352941,5.529411764705882,5.529411764705882
34,12,24,2.8333333333333335,2.8823529411764706,8.166666666666666,8.166666666666666
24,15,19,2.1333333333333333,3.375,7.2,7.2
23,17,21,1.8235294117647058,4.548387096774194,8.294117647058824,8.294117647058824
27,12,30,2.5833333333333335,2.870967741935484,7.416666666666667,7.416666666666667
27,7,0,2.2857142857142856,3.25,7.428571428571429,7.428571428571429
27,5,24,3.0,2.466666666666667,7.4,7.4
35,14,30,2.142857142857143,1.8,3.857142857142857,3.857142857142857
25,17,4,1.7647058823529411,5.333333333333333,9.411764705882353,9.411764705882353
45,17,16,1.7058823529411764,-0.034482758620689655,-0.058823529411764705,-0.058823529411764705
28,17,5,1.7058823529411764,2.5172413793103448,4.294117647058823,4.294117647058823
29,9,1,3.111111111111111,3.4285714285714284,10.666666666666666,10.666666666666666
23,9,4,3.111111111111111,3.642857142857143,11.333333333333334,11.333333333333334
23,12,26,2.25,2.2222222222222223,5.0,5.0
37,12,13,2.25,2.5925925925925926,5.833333333333333,5.833333333333333
23,8,24,3.375,4.555555555555555,15.375,15.375
25,6,0,4.333333333333333,4.076923076923077,17.666666666666668,17.666666666666668
23,15,24,1.6666666666666667,3.72,6.2,6.2
27,9,12,2.6666666666666665,4.25,11.333333333333334,11.333333333333334
31,15,29,1.6,4.25,6.8,6.8
23,17,21,1.411764705882353,2.25,3.176470588235294,3.176470588235294
26,16,30,1.5,1.375,2.0625,2.0625
26,7,13,2.5714285714285716,2.0,5.142857142857143,5.142857142857143
26,9,10,0.6666666666666666,-0.5,-0.3333333333333333,-0.3333333333333333
23,13,0,1.7692307692307692,3.347826086956522,5.923076923076923,5.923076923076923
31,11,27,2.090909090909091,1.434782608695652,3.0,3.0
26,9,5,2.5555555555555554,4.434782608695652,11.333333333333334,11.333333333333334
24,13,16,1.7692307692307692,3.0434782608695654,5.384615384615385,5.384615384615385
27,12,24,1.8333333333333333,6.590909090909091,12.083333333333334,12.083333333333334
29,8,1,2.75,4.318181818181818,11.875,11.875
23,9,27,2.4444444444444446,0.5909090909090909,1.4444444444444444,1.4444444444444444
30,8,1,2.75,3.909090909090909,10.75,10.75
24,17,27,1.2941176470588236,4.954545454545454,6.411764705882353,6.411764705882353
27,6,26,3.5,4.857142857142857,17.0,17.0
29,7,19,2.857142857142857,3.75,10.714285714285714,10.714285714285714
24,17,5,1.1764705882352942,4.5,5.294117647058823,5.294117647058823
24,10,1,1.9,3.8947368421052633,7.4,7.4
28,7,5,2.7142857142857144,2.0,5.428571428571429,5.428571428571429
29,11,24,1.6363636363636365,4.5,7.363636363636363,7.363636363636363
22,5,17,3.6,2.888888888888889,10.4,10.4
21,6,5,3.0,2.2777777777777777,6.833333333333333,6.833333333333333
32,16,29,1.0625,3.8823529411764706,4.125,4.125
24,4,13,4.25,5.117647058823529,21.75,21.75
25,6,25,2.8333333333333335,4.117647058823529,11.666666666666666,11.666666666666666
23,3,1,5.666666666666667,4.588235294117647,26.0,26.0
27,17,24,1.0,4.705882352941177,4.705882352941177,4.705882352941177
25,15,16,1.1333333333333333,3.1176470588235294,3.533333333333333,3.533333333333333
23,14,29,1.2142857142857142,4.117647058823529,5.0,5.0
22,2,27,8.0,4.1875,33.5,33.5
26,6,12,2.6666666666666665,5.25,14.0,14.0
23,4,27,4.0,4.0,16.0,16.0
28,9,26,1.6666666666666667,3.6666666666666665,6.111111111111111,6.111111111111111
28,3,13,5.0,3.2666666666666666,16.333333333333332,16.333333333333332
27,6,26,2.5,4.066666666666666,10.166666666666666,10.166666666666666
24,6,21,2.3333333333333335,4.571428571428571,10.666666666666666,10.666666666666666
36,4,26,3.5,2.5714285714285716,9.0,9.0
26,5,29,2.8,6.0,16.8,16.8
25,7,16,2.0,1.5,3.0,3.0
23,4,5,3.25,1.4615384615384615,4.75,4.75
25,12,5,1.0833333333333333,5.384615384615385,5.833333333333333,5.833333333333333
34,9,24,1.4444444444444444,0.6923076923076923,1.0,1.0
28,4,13,3.25,4.461538461538462,14.5,14.5
27,15,20,0.8,7.166666666666667,5.733333333333333,5.733333333333333
24,12,16,1.0,5.333333333333333,5.333333333333333,5.333333333333333
29,5,27,2.4,2.1666666666666665,5.2,5.2
23,8,20,1.5,3.5,5.25,5.25
25,14,5,0.8571428571428571,7.0,6.0,6.0
31,5,30,2.4,2.0,4.8,4.8
28,12,30,0.9166666666666666,3.4545454545454546,3.1666666666666665,3.1666666666666665
25,4,16,2.5,2.6,6.5,6.5
23,17,20,0.5882352941176471,4.7,2.764705882352941,2.764705882352941
25,17,0,0.5882352941176471,5.3,3.1176470588235294,3.1176470588235294
24,15,17,0.6666666666666666,10.0,6.666666666666667,6.666666666666667
24,1,17,10.0,0.9,9.0,9.0
24,14,25,0.7142857142857143,3.1,2.2142857142857144,2.2142857142857144
23,4,17,2.5,0.0,0.0,0.0
25,6,30,1.6666666666666667,2.4,4.0,4.0
25,2,30,1.0,4.0,4.0,4.0
25,4,1,2.0,2.0,4.0,4.0
23,13,24,0.6923076923076923,3.7777777777777777,2.6153846153846154,2.6153846153846154
27,17,4,0.5294117647058824,10.11111111111111,5.352941176470588,5.352941176470588
24,2,0,4.5,4.777777777777778,21.5,21.5
22,6,24,1.5,1.3333333333333333,2.0,2.0
25,12,21,0.75,11.444444444444445,8.583333333333334,8.583333333333334
29,9,24,1.0,5.777777777777778,5.777777777777778,5.777777777777778
27,15,10,0.6,6.111111111111111,3.6666666666666665,3.6666666666666665
24,17,0,0.5294117647058824,1.5555555555555556,0.8235294117647058,0.8235294117647058
23,8,24,1.125,2.3333333333333335,2.625,2.625
29,9,20,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
24,13,0,0.6923076923076923,7.222222222222222,5.0,5.0
23,16,5,0.5625,10.555555555555555,5.9375,5.9375
27,2,4,4.5,6.0,27.0,27.0
30,17,5,0.5294117647058824,2.3333333333333335,1.2352941176470589,1.2352941176470589
24,15,30,0.6,6.555555555555555,3.933333333333333,3.933333333333333
24,8,5,1.0,6.875,6.875,6.875
24,7,21,0.14285714285714285,4.0,0.5714285714285714,0.5714285714285714
31,8,16,1.0,3.5,3.5,3.5
29,8,5,1.0,2.25,2.25,2.25
27,2,24,4.0,5.5,22.0,22.0
23,13,22,0.6153846153846154,1.5,0.9230769230769231,0.9230769230769231
26,16,5,0.5,4.875,2.4375,2.4375
27,3,24,2.6666666666666665,4.0,10.666666666666666,10.666666666666666
24,16,26,0.4375,6.285714285714286,2.75,2.75
28,17,16,0.4117647058823529,4.571428571428571,1.8823529411764706,1.8823529411764706
26,17,5,0.4117647058823529,3.5714285714285716,1.4705882352941178,1.4705882352941178
31,16,27,0.4375,3.7142857142857144,1.625,1.625
27,17,1,0.4117647058823529,4.142857142857143,1.7058823529411764,1.7058823529411764
26,5,6,1.4,0.42857142857142855,0.6,0.6
28,17,5,0.4117647058823529,5.142857142857143,2.1176470588235294,2.1176470588235294
28,17,5,0.4117647058823529,2.2857142857142856,0.9411764705882353,0.9411764705882353
23,14,25,0.5,11.428571428571429,5.714285714285714,5.714285714285714
23,9,30,0.7777777777777778,11.714285714285714,9.11111111111111,9.11111111111111
23,2,21,1.0,11.5,11.5,11.5
23,7,25,0.7142857142857143,11.8,8.428571428571429,8.428571428571429
26,2,19,3.0,2.1666666666666665,6.5,6.5
27,16,17,0.375,6.5,2.4375,2.4375
24,3,0,2.0,3.3333333333333335,6.666666666666667,6.666666666666667
26,17,16,0.35294117647058826,1.3333333333333333,0.47058823529411764,0.47058823529411764
24,1,5,6.0,5.0,30.0,30.0
22,8,26,0.75,-0.8333333333333334,-0.625,-0.625
26,4,12,1.5,1.1666666666666667,1.75,1.75
26,16,21,0.375,9.0,3.375,3.375
27,6,0,1.0,6.5,6.5,6.5
27,1,21,6.0,6.833333333333333,41.0,41.0
27,4,4,1.5,1.5,2.25,2.25
25,8,31,0.75,5.0,3.75,3.75
30,17,25,0.29411764705882354,1.4,0.4117647058823529,0.4117647058823529
25,17,13,0.29411764705882354,11.6,3.411764705882353,3.411764705882353
22,12,31,0.4166666666666667,1.6,0.6666666666666666,0.6666666666666666
37,3,25,1.6666666666666667,-1.0,-1.6666666666666667,-1.6666666666666667
22,1,1,5.0,7.0,35.0,35.0
33,10,16,0.5,9.0,4.5,4.5
34,2,10,2.5,0.0,0.0,0.0
22,16,4,0.3125,1.0,0.3125,0.3125
29,2,5,2.5,-0.8,-2.0,-2.0
33,3,21,1.6666666666666667,14.0,23.333333333333332,23.333333333333332
25,3,24,1.6666666666666667,5.0,8.333333333333334,8.333333333333334
23,15,12,0.3333333333333333,6.0,2.0,2.0
28,3,30,1.6666666666666667,3.2,5.333333333333333,5.333333333333333
29,17,29,0.23529411764705882,5.0,1.1764705882352942,1.1764705882352942
29,4,20,1.0,-1.0,-1.0,-1.0
27,2,26,2.0,1.25,2.5,2.5
27,5,26,0.8,3.75,3.0,3.0
29,17,0,0.23529411764705882,1.75,0.4117647058823529,0.4117647058823529
24,8,25,0.5,7.75,3.875,3.875
29,17,29,0.23529411764705882,10.0,2.3529411764705883,2.3529411764705883
24,15,5,0.26666666666666666,2.0,0.5333333333333333,0.5333333333333333
23,17,0,0.23529411764705882,6.0,1.411764705882353,1.411764705882353
23,15,12,0.26666666666666666,10.0,2.6666666666666665,2.6666666666666665
26,15,22,0.26666666666666666,4.25,1.1333333333333333,1.1333333333333333
27,16,20,0.25,4.5,1.125,1.125
26,17,27,0.23529411764705882,19.5,4.588235294117647,4.588235294117647
27,4,0,1.0,2.0,2.0,2.0
25,11,30,0.36363636363636365,2.25,0.8181818181818182,0.8181818181818182
23,17,0,0.23529411764705882,6.25,1.4705882352941178,1.4705882352941178
22,11,22,0.36363636363636365,14.25,5.181818181818182,5.181818181818182
24,12,30,0.3333333333333333,14.25,4.75,4.75
31,2,21,2.0,2.0,4.0,4.0
28,16,31,0.25,3.75,0.9375,0.9375
25,9,29,0.4444444444444444,6.5,2.888888888888889,2.888888888888889
22,17,4,0.23529411764705882,1.0,0.23529411764705882,0.23529411764705882
30,17,29,0.17647058823529413,-0.3333333333333333,-0.058823529411764705,-0.058823529411764705
30,1,31,3.0,-0.3333333333333333,-1.0,-1.0
26,1,1,3.0,2.6666666666666665,8.0,8.0
30,5,16,0.6,9.0,5.4,5.4
24,2,5,1.5,-1.6666666666666667,-2.5,-2.5
37,5,4,0.6,2.0,1.2,1.2
26,15,16,0.2,1.6666666666666667,0.3333333333333333,0.3333333333333333
28,5,1,0.6,1.3333333333333333,0.8,0.8
29,16,19,0.1875,1.0,0.1875,0.1875
22,16,25,0.1875,8.0,1.5,1.5
23,17,24,0.17647058823529413,0.6666666666666666,0.11764705882352941,0.11764705882352941
25,17,0,0.17647058823529413,2.0,0.35294117647058826,0.35294117647058826
26,4,12,0.75,1.3333333333333333,1.0,1.0
21,17,5,0.17647058823529413,8.0,1.411764705882353,1.411764705882353
25,16,13,0.1875,10.0,1.875,1.875
22,13,17,0.23076923076923078,5.333333333333333,1.2307692307692308,1.2307692307692308
26,17,20,0.17647058823529413,5.666666666666667,1.0,1.0
24,17,16,0.17647058823529413,8.666666666666666,1.5294117647058822,1.5294117647058822
24,17,6,0.17647058823529413,0.3333333333333333,0.058823529411764705,0.058823529411764705
24,17,27,0.11764705882352941,11.5,1.3529411764705883,1.3529411764705883
26,13,12,0.15384615384615385,0.0,0.0,0.0
28,1,21,2.0,-1.0,-2.0,-2.0
29,17,5,0.11764705882352941,-7.5,-0.8823529411764706,-0.8823529411764706
27,17,4,0.11764705882352941,1.5,0.17647058823529413,0.17647058823529413
29,13,19,0.15384615384615385,3.5,0.5384615384615384,0.5384615384615384
26,17,1,0.11764705882352941,-9.0,-1.0588235294117647,-1.0588235294117647
22,12,1,0.16666666666666666,-3.5,-0.5833333333333334,-0.5833333333333334
25,12,13,0.16666666666666666,4.0,0.6666666666666666,0.6666666666666666
28,17,20,0.11764705882352941,6.5,0.7647058823529411,0.7647058823529411
25,10,1,0.2,5.0,1.0,1.0
33,3,13,0.6666666666666666,4.0,2.6666666666666665,2.6666666666666665
25,17,21,0.11764705882352941,-1.5,-0.17647058823529413,-0.17647058823529413
32,13,1,0.15384615384615385,2.5,0.38461538461538464,0.38461538461538464
23,7,12,0.2857142857142857,11.5,3.2857142857142856,3.2857142857142856
23,17,5,0.11764705882352941,13.5,1.588235294117647,1.588235294117647
25,12,12,0.16666666666666666,6.5,1.0833333333333333,1.0833333333333333
27,17,21,0.11764705882352941,3.0,0.35294117647058826,0.35294117647058826
29,1,10,2.0,2.0,4.0,4.0
36,2,27,1.0,1.5,1.5,1.5
33,17,25,0.11764705882352941,2.5,0.29411764705882354,0.29411764705882354
23,17,21,0.11764705882352941,4.5,0.5294117647058824,0.5294117647058824
27,15,25,0.13333333333333333,0.0,0.0,0.0
26,14,17,0.14285714285714285,-5.5,-0.7857142857142857,-0.7857142857142857
29,1,17,2.0,-1.0,-2.0,-2.0
27,11,5,0.18181818181818182,27.5,5.0,5.0
26,14,22,0.14285714285714285,-4.0,-0.5714285714285714,-0.5714285714285714
29,11,16,0.18181818181818182,-3.5,-0.6363636363636364,-0.6363636363636364
28,3,21,0.6666666666666666,3.5,2.3333333333333335,2.3333333333333335
27,17,21,0.11764705882352941,18.5,2.176470588235294,2.176470588235294
21,6,21,0.3333333333333333,-0.5,-0.16666666666666666,-0.16666666666666666
23,6,19,0.3333333333333333,3.5,1.1666666666666667,1.1666666666666667
25,11,1,0.18181818181818182,13.0,2.3636363636363638,2.3636363636363638
23,2,6,1.0,9.5,9.5,9.5
27,16,16,0.125,0.5,0.0625,0.0625
23,5,16,0.4,13.0,5.2,5.2
30,1,27,2.0,1.0,2.0,2.0
25,17,27,0.11764705882352941,3.5,0.4117647058823529,0.4117647058823529
30,10,5,0.1,8.0,0.8,0.8
26,15,5,0.06666666666666667,4.0,0.26666666666666666,0.26666666666666666
34,17,20,0.058823529411764705,0.0,0.0,0.0
22,1,12,1.0,0.0,0.0,0.0
22,12,21,0.08333333333333333,2.0,0.16666666666666666,0.16666666666666666
33,16,1,0.0625,3.0,0.1875,0.1875
23,15,1,0.06666666666666667,15.0,1.0,1.0
25,12,26,0.08333333333333333,1.0,0.08333333333333333,0.08333333333333333
24,17,22,0.058823529411764705,8.0,0.47058823529411764,0.47058823529411764
26,8,5,0.125,4.0,0.5,0.5
26,17,0,0.058823529411764705,2.0,0.11764705882352941,0.11764705882352941
36,4,5,0.25,4.0,1.0,1.0
23,12,16,0.08333333333333333,2.0,0.16666666666666666,0.16666666666666666
26,14,4,0.07142857142857142,2.0,0.14285714285714285,0.14285714285714285
29,16,10,0.0625,-3.0,-0.1875,-0.1875
22,13,25,0.07692307692307693,11.0,0.8461538461538461,0.8461538461538461
28,16,5,0.0625,0.0,0.0,0.0
30,17,29,0.058823529411764705,-3.0,-0.17647058823529413,-0.17647058823529413
29,13,16,0.07692307692307693,0.0,0.0,0.0
24,8,22,0.125,-4.0,-0.5,-0.5
25,11,27,0.09090909090909091,0.0,0.0,0.0
24,13,13,0.07692307692307693,0.0,0.0,0.0
23,13,27,0.07692307692307693,9.0,0.6923076923076923,0.6923076923076923
23,17,25,0.058823529411764705,1.0,0.058823529411764705,0.058823529411764705
23,17,20,0.058823529411764705,2.0,0.11764705882352941,0.11764705882352941
24,2,25,0.5,7.0,3.5,3.5
28,2,30,0.5,1.0,0.5,0.5
26,17,16,0.058823529411764705,0.0,0.0,0.0
27,9,31,0.1111111111111111,11.0,1.2222222222222223,1.2222222222222223
26,2,5,0.5,1.0,0.5,0.5
28,17,25,0.058823529411764705,0.0,0.0,0.0
24,4,25,0.25,-1.0,-0.25,-0.25
23,5,24,0.2,4.0,0.8,0.8
