player_id,player_name,season,week,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,fantasy_points_ppr,fantasy_points
00-0035228,K.Murray,2022,5,PHI,28,42,250.0,1,1.0,1.0,11.0,293.0,144.0,16.0,6.109667795351785,0,16.2,16.2
00-0035228,K.Murray,2022,6,SEA,23,37,222.0,0,1.0,6.0,51.0,333.0,114.0,10.0,-11.67277624398421,0,14.880000000000003,14.880000000000003
00-0035228,K.Murray,2022,7,NO,20,29,204.0,1,0.0,2.0,15.0,216.0,94.0,9.0,1.7994733772355116,1,17.16,17.16
00-0035228,K.Murray,2022,8,MIN,31,44,326.0,3,2.0,4.0,29.0,288.0,179.0,17.0,-1.2122117899046376,0,24.64,24.64
00-0035228,K.Murray,2022,9,SEA,25,35,175.0,2,0.0,5.0,35.0,213.0,98.0,8.0,-7.645203070744174,0,19.0,19.0
00-0035228,K.Murray,2022,12,LAC,18,29,191.0,2,1.0,1.0,6.0,304.0,92.0,10.0,7.676268559221989,0,25.240000000000002,25.240000000000002
00-0035228,K.Murray,2022,14,NE,1,1,9.0,0,0.0,0.0,-0.0,2.0,7.0,0.0,0.7957694656215608,0,0.66,0.66
00-0035264,J.Stidham,2022,8,NO,8,13,72.0,0,0.0,1.0,8.0,114.0,29.0,4.0,-1.8916243902640417,0,2.88,2.88
00-0035264,J.Stidham,2022,17,SF,23,34,365.0,3,2.0,0.0,-0.0,344.0,142.0,15.0,6.232591861122273,0,26.0,26.0
00-0035264,J.Stidham,2022,18,KC,22,36,219.0,1,1.0,6.0,39.0,305.0,90.0,13.0,-9.47109156276678,0,13.76,13.76
00-0035289,G.Minshew,2022,8,PIT,1,2,23.0,0,0.0,0.0,-0.0,14.0,22.0,1.0,1.2339688256615773,0,0.8200000000000001,0.8200000000000001
00-0035289,G.Minshew,2022,13,TEN,1,2,11.0,0,0.0,0.0,-0.0,24.0,0.0,1.0,0.7413408674765378,0,0.44,0.44
00-0035289,G.Minshew,2022,14,NYG,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.1,-0.1
00-0035289,G.Minshew,2022,16,DAL,24,40,355.0,2,2.0,0.0,-0.0,380.0,97.0,19.0,16.79771334752305,0,22.700000000000003,22.700000000000003
00-0035289,G.Minshew,2022,17,NO,18,32,274.0,1,1.0,6.0,28.0,299.0,132.0,9.0,-11.34749149967277,0,12.96,12.96
00-0035289,G.Minshew,2022,21,SF,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.2,-0.2
00-0035710,D.Jones,2022,1,TEN,17,21,188.0,2,1.0,5.0,32.0,120.0,92.0,7.0,-7.884767932235263,1,16.02,16.02
00-0035710,D.Jones,2022,2,CAR,22,34,176.0,1,0.0,3.0,14.0,201.0,69.0,8.0,-2.6626167686558873,0,13.139999999999999,13.139999999999999
00-0035710,D.Jones,2022,3,DAL,20,37,196.0,0,1.0,5.0,27.0,266.0,121.0,8.0,-11.688326053001752,0,13.74,13.74
00-0035710,D.Jones,2022,4,CHI,8,13,71.0,0,0.0,1.0,11.0,83.0,43.0,4.0,-1.9544668577727862,0,21.64,21.64
00-0035710,D.Jones,2022,5,GB,21,27,217.0,0,0.0,1.0,4.0,139.0,119.0,12.0,13.387008378190762,0,12.379999999999999,12.379999999999999
00-0035710,D.Jones,2022,6,BAL,19,27,173.0,2,0.0,4.0,18.0,179.0,78.0,11.0,10.190285123558876,0,13.52,13.52
00-0035710,D.Jones,2022,7,JAX,19,30,202.0,1,0.0,1.0,2.0,208.0,99.0,11.0,1.8463292073691835,0,28.78,28.78
00-0035710,D.Jones,2022,8,SEA,17,31,176.0,0,0.0,5.0,29.0,244.0,96.0,9.0,0.1013862401104284,0,9.04,9.04
00-0035710,D.Jones,2022,10,HOU,13,17,197.0,2,0.0,3.0,21.0,96.0,131.0,8.0,11.87755569035653,0,18.28,18.28
00-0035710,D.Jones,2022,11,DET,27,44,341.0,1,2.0,2.0,17.0,377.0,132.0,17.0,3.471146832423983,0,24.64,24.64
00-0035710,D.Jones,2022,12,DAL,21,35,228.0,1,0.0,3.0,18.0,233.0,104.0,11.0,-4.720334514948605,0,14.520000000000001,14.520000000000001
00-0035710,D.Jones,2022,13,WAS,25,31,200.0,1,0.0,4.0,18.0,185.0,118.0,9.0,-2.2639117061386766,0,17.1,17.1
00-0035710,D.Jones,2022,14,PHI,18,27,169.0,1,0.0,4.0,17.0,167.0,81.0,9.0,-5.072683184378548,0,19.36,19.36
00-0035710,D.Jones,2022,15,WAS,21,32,160.0,0,0.0,0.0,-0.0,122.0,82.0,8.0,1.1476335760378849,0,9.9,9.9
00-0035710,D.Jones,2022,16,MIN,30,42,334.0,1,1.0,3.0,15.0,267.0,163.0,15.0,2.366556299327896,1,20.759999999999998,20.759999999999998
00-0035710,D.Jones,2022,17,IND,19,24,177.0,2,0.0,0.0,-0.0,144.0,68.0,9.0,11.808453440568428,0,36.18,36.18
00-0035710,D.Jones,2022,19,MIN,24,35,301.0,2,0.0,3.0,12.0,203.0,178.0,15.0,13.61165669968953,0,27.84,27.84
00-0035710,D.Jones,2022,20,PHI,15,27,135.0,0,1.0,5.0,26.0,212.0,55.0,8.0,-14.503513101837598,0,5.800000000000001,5.800000000000001
00-0035752,C.Streveler,2022,16,JAX,10,15,90.0,0,0.0,0.0,-0.0,131.0,17.0,5.0,1.7202607482904568,0,9.0,9.0
00-0035939,B.Perkins,2022,10,ARI,1,1,-3.0,0,0.0,0.0,-0.0,-3.0,0.0,0.0,-1.119884199462831,0,0.28,0.28
00-0035939,B.Perkins,2022,11,NO,5,10,64.0,0,0.0,3.0,26.0,60.0,25.0,3.0,-4.431009664392671,0,6.460000000000001,6.460000000000001
00-0035939,B.Perkins,2022,12,KC,13,23,100.0,1,2.0,3.0,24.0,139.0,40.0,7.0,-13.100037457188591,0,8.4,8.4
00-0035939,B.Perkins,2022,13,SEA,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.5,0.5
00-0035939,B.Perkins,2022,16,DEN,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.2,-0.2
00-0035993,T.Huntley,2022,13,DEN,27,32,187.0,0,1.0,2.0,6.0,186.0,82.0,8.0,-1.1402429339359514,0,15.580000000000002,15.580000000000002
00-0035993,T.Huntley,2022,14,PIT,8,12,88.0,0,0.0,1.0,6.0,82.0,27.0,4.0,1.748329947343124,0,6.62,6.62
00-0035993,T.Huntley,2022,15,CLE,17,30,138.0,0,1.0,3.0,12.0,208.0,65.0,6.0,-11.694025177379993,0,5.0200000000000005,5.0200000000000005
00-0035993,T.Huntley,2022,16,ATL,9,17,115.0,1,0.0,0.0,-0.0,199.0,34.0,5.0,-0.6896064249228258,0,13.200000000000001,13.200000000000001
00-0035993,T.Huntley,2022,17,PIT,14,21,130.0,1,1.0,1.0,10.0,155.0,42.0,8.0,4.605213491775467,0,9.6,9.6
00-0035993,T.Huntley,2022,19,CIN,17,29,226.0,2,1.0,2.0,17.0,191.0,126.0,11.0,3.425004780988383,0,18.439999999999998,18.439999999999998
00-0036212,T.Tagovailoa,2022,1,NE,23,33,270.0,1,0.0,3.0,28.0,275.0,118.0,13.0,5.8563312284282425,0,14.8,14.8
00-0036212,T.Tagovailoa,2022,2,BAL,36,50,469.0,6,2.0,1.0,8.0,362.0,220.0,22.0,26.893467999441782,0,38.86000000000001,38.86000000000001
00-0036212,T.Tagovailoa,2022,3,BUF,13,18,186.0,1,0.0,1.0,7.0,177.0,44.0,8.0,8.660381451714784,0,11.440000000000001,11.440000000000001
00-0036212,T.Tagovailoa,2022,4,CIN,8,14,110.0,0,1.0,1.0,10.0,159.0,44.0,5.0,-0.6181870382068242,0,2.4000000000000004,2.4000000000000004
00-0036212,T.Tagovailoa,2022,7,PIT,21,35,261.0,1,0.0,0.0,-0.0,345.0,91.0,12.0,5.571931643634635,0,15.94,15.94
00-0036212,T.Tagovailoa,2022,8,DET,29,36,382.0,3,0.0,2.0,13.0,404.0,69.0,18.0,25.073342884264672,0,29.18,29.18
00-0036212,T.Tagovailoa,2022,9,CHI,21,30,302.0,3,0.0,0.0,-0.0,262.0,103.0,15.0,18.976436718991838,0,24.08,24.08
00-0036212,T.Tagovailoa,2022,10,CLE,25,32,285.0,3,0.0,0.0,-0.0,239.0,113.0,16.0,17.952127413349316,0,23.4,23.4
00-0036212,T.Tagovailoa,2022,12,HOU,22,36,299.0,1,0.0,4.0,26.0,386.0,80.0,17.0,8.288725923910729,0,15.96,15.96
00-0036212,T.Tagovailoa,2022,13,SF,18,33,295.0,2,2.0,3.0,20.0,371.0,120.0,11.0,-11.288042567537595,0,13.8,13.8
00-0036212,T.Tagovailoa,2022,14,LAC,10,28,145.0,1,0.0,2.0,18.0,341.0,66.0,6.0,-7.932172876530478,0,12.600000000000001,12.600000000000001
00-0036212,T.Tagovailoa,2022,15,BUF,17,30,234.0,2,0.0,2.0,17.0,248.0,89.0,9.0,-1.0185141481694358,0,18.06,18.06
00-0036212,T.Tagovailoa,2022,16,GB,16,25,310.0,1,3.0,2.0,16.0,264.0,117.0,10.0,0.9524047966828881,0,10.399999999999999,10.399999999999999
00-0036226,J.Eason,2022,6,LA,3,5,59.0,0,1.0,0.0,-0.0,20.0,50.0,2.0,-2.261281799641438,0,0.3599999999999999,0.3599999999999999
00-0036264,J.Love,2022,1,MIN,4,5,65.0,0,0.0,0.0,-0.0,29.0,36.0,4.0,-0.30960213154321536,0,2.6,2.6
00-0036264,J.Love,2022,6,NYJ,2,4,8.0,0,0.0,0.0,-0.0,16.0,4.0,0.0,-3.0663895857869647,0,0.32,0.32
00-0036264,J.Love,2022,12,PHI,6,9,113.0,1,0.0,0.0,-0.0,96.0,71.0,4.0,7.2954735470837715,0,8.52,8.52
00-0036264,J.Love,2022,17,MIN,2,3,9.0,0,0.0,0.0,-0.0,10.0,6.0,1.0,-0.3886218328261748,0,0.26,0.26
00-0036355,J.Herbert,2022,1,LV,26,34,279.0,3,0.0,0.0,-0.0,238.0,117.0,12.0,14.94356691871826,0,23.26,23.26
00-0036355,J.Herbert,2022,2,KC,33,48,334.0,3,1.0,2.0,8.0,251.0,178.0,15.0,-0.9218983927798559,0,23.46,23.46
00-0036355,J.Herbert,2022,3,JAX,25,45,297.0,1,1.0,1.0,11.0,352.0,173.0,13.0,-9.057817167235074,0,12.58,12.58
00-0036355,J.Herbert,2022,4,HOU,27,39,340.0,2,0.0,1.0,2.0,294.0,161.0,15.0,16.72019481801938,0,21.1,21.1
00-0036355,J.Herbert,2022,5,CLE,22,34,228.0,1,0.0,1.0,1.0,177.0,145.0,13.0,4.425161087423596,0,14.420000000000002,14.420000000000002
00-0036355,J.Herbert,2022,6,DEN,37,57,238.0,0,1.0,2.0,14.0,337.0,148.0,10.0,-15.727187131576509,0,8.42,8.42
00-0036355,J.Herbert,2022,7,SEA,33,51,293.0,2,1.0,3.0,17.0,321.0,193.0,17.0,-10.389351228484884,0,18.119999999999997,17.119999999999997
00-0036355,J.Herbert,2022,9,ATL,30,43,245.0,1,1.0,0.0,-0.0,241.0,119.0,16.0,4.978715714501487,0,12.100000000000001,12.100000000000001
00-0036355,J.Herbert,2022,10,SF,21,35,196.0,1,1.0,2.0,8.0,216.0,93.0,7.0,-6.680531209069102,0,12.04,12.04
00-0036355,J.Herbert,2022,11,KC,23,30,280.0,2,1.0,5.0,30.0,243.0,111.0,12.0,6.737907420447568,0,19.700000000000003,18.700000000000003
00-0036355,J.Herbert,2022,12,ARI,35,47,274.0,3,0.0,4.0,28.0,176.0,175.0,18.0,2.1090497274572066,1,28.76,28.76
00-0036355,J.Herbert,2022,13,LV,28,47,335.0,1,0.0,5.0,21.0,375.0,182.0,16.0,-0.5363082862241104,0,18.099999999999998,18.099999999999998
00-0036355,J.Herbert,2022,14,MIA,39,51,367.0,1,0.0,4.0,17.0,276.0,213.0,16.0,1.688132879035546,0,19.48,19.48
00-0036355,J.Herbert,2022,15,TEN,28,42,313.0,0,2.0,3.0,22.0,326.0,119.0,13.0,-7.531705707691147,0,8.719999999999999,8.719999999999999
00-0036355,J.Herbert,2022,16,IND,24,31,235.0,0,1.0,4.0,22.0,238.0,103.0,10.0,-2.9542807433014144,0,5.5,5.5
00-0036355,J.Herbert,2022,17,LA,21,28,212.0,2,0.0,0.0,-0.0,208.0,99.0,11.0,10.223021560577926,0,16.68,16.68
00-0036355,J.Herbert,2022,18,DEN,25,37,273.0,2,0.0,1.0,5.0,235.0,160.0,14.0,15.43183239398754,0,18.82,18.82
00-0036355,J.Herbert,2022,19,JAX,25,43,273.0,1,0.0,3.0,20.0,239.0,150.0,13.0,7.645669385090526,0,16.12,16.12
00-0036389,J.Hurts,2022,1,DET,18,32,243.0,0,0.0,1.0,4.0,130.0,143.0,12.0,3.5803245294125725,0,24.72,24.72
00-0036389,J.Hurts,2022,2,MIN,26,31,333.0,1,1.0,3.0,10.0,287.0,141.0,13.0,11.850195301556024,0,33.019999999999996,33.019999999999996
00-0036389,J.Hurts,2022,3,WAS,22,35,340.0,3,0.0,3.0,12.0,392.0,153.0,16.0,15.406067822882267,0,27.6,27.6
00-0036389,J.Hurts,2022,4,JAX,16,25,204.0,0,1.0,2.0,13.0,156.0,129.0,8.0,-11.143294387107128,0,15.96,15.96
00-0036389,J.Hurts,2022,5,ARI,26,36,239.0,0,0.0,2.0,21.0,137.0,166.0,12.0,3.7543420593864907,0,27.66,27.66
00-0036389,J.Hurts,2022,6,DAL,15,25,155.0,2,0.0,4.0,23.0,133.0,108.0,9.0,3.2378780841827393,0,16.9,16.9
00-0036389,J.Hurts,2022,8,PIT,19,28,285.0,4,0.0,3.0,18.0,303.0,98.0,12.0,15.622574958775658,0,28.4,28.4
00-0036389,J.Hurts,2022,9,HOU,21,27,243.0,2,0.0,4.0,26.0,207.0,108.0,14.0,7.071212473500054,0,20.02,20.02
00-0036389,J.Hurts,2022,10,WAS,17,26,175.0,2,1.0,1.0,5.0,208.0,51.0,10.0,6.5370028813922545,0,21.8,21.8
00-0036389,J.Hurts,2022,11,IND,18,25,190.0,1,0.0,3.0,17.0,203.0,85.0,6.0,-5.438372384203831,0,24.200000000000003,24.200000000000003
00-0036389,J.Hurts,2022,12,GB,16,28,153.0,2,0.0,2.0,16.0,197.0,59.0,6.0,1.6585759276167145,0,29.82,29.82
00-0036389,J.Hurts,2022,13,TEN,29,39,380.0,3,0.0,2.0,5.0,370.0,177.0,15.0,18.354393674177118,0,34.400000000000006,34.400000000000006
00-0036389,J.Hurts,2022,14,NYG,21,31,217.0,2,0.0,4.0,33.0,297.0,97.0,10.0,5.486521247861817,0,30.38,30.38
00-0036389,J.Hurts,2022,15,CHI,22,37,315.0,0,2.0,1.0,6.0,466.0,138.0,11.0,0.8122104168995872,0,34.7,34.7
00-0036389,J.Hurts,2022,18,NYG,20,35,229.0,0,1.0,3.0,22.0,239.0,129.0,11.0,-4.572545558074841,0,8.46,8.46
00-0036389,J.Hurts,2022,20,NYG,16,24,154.0,2,0.0,1.0,6.0,144.0,87.0,8.0,5.891669733660251,0,23.560000000000002,23.560000000000002
00-0036389,J.Hurts,2022,21,SF,15,25,121.0,0,0.0,1.0,-0.0,243.0,50.0,6.0,-0.6570534107740968,0,14.74,14.74
00-0036389,J.Hurts,2022,22,KC,27,38,304.0,1,0.0,2.0,2.0,404.0,112.0,11.0,12.892023836994335,0,41.16,41.16
00-0036442,J.Burrow,2022,1,PIT,33,53,338.0,2,4.0,7.0,39.0,372.0,177.0,22.0,-17.178692450532754,1,18.22,18.22
00-0036442,J.Burrow,2022,2,DAL,24,36,199.0,1,0.0,6.0,34.0,201.0,108.0,13.0,-0.1231022982521035,1,16.560000000000002,16.560000000000002
00-0036442,J.Burrow,2022,3,NYJ,23,36,275.0,3,0.0,2.0,14.0,279.0,129.0,12.0,16.391320567352906,0,23.0,23.0
00-0036442,J.Burrow,2022,4,MIA,20,31,287.0,2,0.0,1.0,6.0,304.0,147.0,10.0,13.15618831991518,0,20.080000000000002,20.080000000000002
00-0036442,J.Burrow,2022,5,BAL,24,35,217.0,1,1.0,2.0,15.0,120.0,161.0,10.0,-4.348129396073598,0,17.28,17.28
00-0036442,J.Burrow,2022,6,NO,28,37,300.0,3,0.0,3.0,27.0,228.0,176.0,13.0,10.738535757581351,0,32.5,32.5
00-0036442,J.Burrow,2022,7,ATL,34,42,481.0,3,0.0,3.0,22.0,363.0,169.0,22.0,27.025639946310548,0,39.24,39.24
00-0036442,J.Burrow,2022,8,CLE,25,35,232.0,2,1.0,5.0,39.0,200.0,115.0,9.0,-9.247885615689658,0,13.48,13.48
00-0036442,J.Burrow,2022,9,CAR,22,28,206.0,1,0.0,1.0,5.0,170.0,76.0,9.0,10.73769141008961,0,19.14,19.14
00-0036442,J.Burrow,2022,11,PIT,24,39,355.0,4,2.0,2.0,9.0,303.0,171.0,18.0,12.716262676926382,0,26.700000000000003,26.700000000000003
00-0036442,J.Burrow,2022,12,TEN,22,37,270.0,1,0.0,1.0,4.0,245.0,99.0,11.0,5.719894102371747,0,18.0,18.0
00-0036442,J.Burrow,2022,13,KC,25,31,286.0,2,0.0,1.0,7.0,231.0,147.0,15.0,19.75341487690151,0,30.04,30.04
00-0036442,J.Burrow,2022,14,CLE,18,33,239.0,2,1.0,1.0,3.0,225.0,77.0,11.0,-1.4903680627136766,0,16.560000000000002,16.560000000000002
00-0036442,J.Burrow,2022,15,TB,27,39,200.0,4,1.0,2.0,16.0,209.0,114.0,14.0,2.7802037820227885,1,24.8,24.8
00-0036442,J.Burrow,2022,16,NE,40,52,375.0,3,2.0,2.0,6.0,334.0,161.0,18.0,9.304122990735912,0,23.5,23.5
00-0036442,J.Burrow,2022,18,BAL,25,42,215.0,1,0.0,2.0,13.0,358.0,108.0,12.0,-7.989059291033679,0,11.6,11.6
00-0036442,J.Burrow,2022,19,BAL,23,32,209.0,1,0.0,4.0,26.0,195.0,84.0,11.0,4.7399913863275955,1,21.259999999999998,21.259999999999998
00-0036442,J.Burrow,2022,20,BUF,23,36,242.0,2,0.0,1.0,2.0,252.0,138.0,14.0,12.047277628959305,0,20.78,20.78
00-0036442,J.Burrow,2022,21,KC,26,41,270.0,1,2.0,5.0,32.0,300.0,119.0,11.0,-1.8303664894601455,0,13.8,13.8
00-0036879,S.Ehlinger,2022,8,WAS,17,23,201.0,0,0.0,2.0,12.0,192.0,91.0,8.0,1.2021074019139633,0,7.540000000000001,7.540000000000001
00-0036879,S.Ehlinger,2022,9,NE,15,29,103.0,0,1.0,9.0,60.0,191.0,70.0,3.0,-29.42915181162472,0,6.0200000000000005,6.0200000000000005
00-0036879,S.Ehlinger,2022,17,NYG,9,14,60.0,1,0.0,1.0,8.0,85.0,23.0,4.0,0.6514081047407267,0,7.6000000000000005,7.6000000000000005
00-0036879,S.Ehlinger,2022,18,HOU,23,35,209.0,2,2.0,2.0,7.0,254.0,110.0,13.0,-13.008096263045445,0,14.459999999999999,14.459999999999999
00-0036898,D.Mills,2022,1,IND,23,37,240.0,2,0.0,3.0,18.0,266.0,81.0,12.0,-6.464837897088398,0,15.5,15.5
00-0036898,D.Mills,2022,2,DEN,19,38,177.0,0,0.0,3.0,23.0,324.0,83.0,6.0,-11.454928964852702,0,7.18,7.18
00-0036898,D.Mills,2022,3,CHI,20,32,245.0,1,2.0,1.0,8.0,238.0,141.0,9.0,-5.738881866280412,0,9.8,9.8
00-0036898,D.Mills,2022,4,LAC,26,35,246.0,2,2.0,4.0,31.0,256.0,107.0,11.0,-8.713956958995084,0,13.84,13.84
00-0036898,D.Mills,2022,5,JAX,16,24,140.0,0,0.0,1.0,8.0,132.0,79.0,6.0,-2.518987307273534,0,5.800000000000001,5.800000000000001
00-0036898,D.Mills,2022,7,LV,28,41,302.0,2,1.0,1.0,6.0,222.0,183.0,12.0,3.0725101789447704,0,18.08,18.08
00-0036898,D.Mills,2022,8,TEN,17,29,152.0,1,1.0,3.0,34.0,229.0,60.0,5.0,-12.087617666002973,0,8.88,8.88
00-0036898,D.Mills,2022,9,PHI,13,22,154.0,2,2.0,3.0,19.0,160.0,93.0,8.0,-7.146010215591003,0,11.96,11.96
00-0036898,D.Mills,2022,10,NYG,22,37,319.0,1,1.0,4.0,33.0,258.0,197.0,15.0,5.210638428934834,0,14.759999999999998,14.759999999999998
00-0036898,D.Mills,2022,11,WAS,19,33,169.0,0,2.0,5.0,42.0,268.0,119.0,6.0,-18.63728263321312,0,9.76,9.76
00-0036898,D.Mills,2022,14,DAL,16,21,175.0,0,1.0,0.0,-0.0,178.0,57.0,9.0,6.285439235934177,0,5.2,5.2
00-0036898,D.Mills,2022,15,KC,12,24,121.0,2,0.0,0.0,-0.0,239.0,51.0,7.0,2.485317940655303,0,18.939999999999998,18.939999999999998
00-0036898,D.Mills,2022,16,TEN,17,28,178.0,1,1.0,1.0,3.0,277.0,52.0,6.0,-2.3846748535032702,0,9.920000000000002,9.920000000000002
00-0036898,D.Mills,2022,17,JAX,22,40,202.0,0,0.0,1.0,9.0,355.0,107.0,9.0,-22.47215387970209,0,9.38,9.38
00-0036898,D.Mills,2022,18,IND,22,38,298.0,3,2.0,1.0,10.0,332.0,114.0,14.0,6.230044519586954,1,22.520000000000003,22.520000000000003
00-0036928,K.Trask,2022,18,ATL,3,9,23.0,0,0.0,0.0,-0.0,99.0,20.0,1.0,-5.332559636328369,0,0.92,0.92
00-0036945,J.Fields,2022,1,SF,8,17,121.0,2,1.0,2.0,16.0,162.0,67.0,4.0,-1.6956854593008757,0,13.64,13.64
00-0036945,J.Fields,2022,2,GB,7,11,70.0,0,1.0,3.0,22.0,121.0,33.0,2.0,-6.4240904148318805,0,8.8,8.8
00-0036945,J.Fields,2022,3,HOU,8,17,106.0,0,2.0,5.0,24.0,153.0,45.0,5.0,-7.725099677134398,0,4.94,4.94
00-0036945,J.Fields,2022,4,NYG,11,22,174.0,0,0.0,6.0,19.0,218.0,74.0,6.0,-5.692618864195197,0,10.16,10.16
00-0036945,J.Fields,2022,5,MIN,15,21,208.0,1,0.0,2.0,15.0,173.0,121.0,9.0,8.44408183631057,0,17.02,17.02
00-0036945,J.Fields,2022,6,WAS,14,27,190.0,1,1.0,5.0,36.0,275.0,65.0,9.0,-14.378979887493188,0,18.400000000000002,18.400000000000002
00-0036945,J.Fields,2022,7,NE,13,21,179.0,1,1.0,4.0,32.0,205.0,69.0,10.0,2.3912916775378066,0,23.36,23.36
00-0036945,J.Fields,2022,8,DAL,17,23,151.0,2,0.0,4.0,25.0,205.0,82.0,4.0,-2.975573659686695,0,26.04,26.04
00-0036945,J.Fields,2022,9,MIA,17,28,123.0,3,0.0,2.0,7.0,226.0,61.0,7.0,-0.6295580234145746,1,42.72,42.72
00-0036945,J.Fields,2022,10,DET,12,20,167.0,2,1.0,3.0,17.0,198.0,65.0,6.0,-3.748562037886586,0,39.38,39.38
00-0036945,J.Fields,2022,11,ATL,14,21,153.0,1,1.0,4.0,25.0,186.0,64.0,7.0,1.4723194516478446,0,22.62,22.62
00-0036945,J.Fields,2022,13,GB,20,25,254.0,0,2.0,0.0,-0.0,260.0,49.0,8.0,4.41604439776219,0,19.26,19.26
00-0036945,J.Fields,2022,15,PHI,14,21,152.0,2,0.0,6.0,61.0,152.0,76.0,8.0,-3.748781784262974,0,23.58,23.58
00-0036945,J.Fields,2022,16,BUF,15,23,119.0,1,0.0,2.0,15.0,147.0,39.0,4.0,-8.480869527537047,0,9.86,9.86
00-0036945,J.Fields,2022,17,DET,7,21,75.0,1,1.0,7.0,45.0,208.0,48.0,2.0,-26.995167147783807,0,16.200000000000003,16.200000000000003
00-0036971,T.Lawrence,2022,1,WAS,24,42,275.0,1,1.0,2.0,15.0,362.0,88.0,13.0,0.12234570429224068,0,13.4,13.4
00-0036971,T.Lawrence,2022,2,IND,25,30,235.0,2,0.0,0.0,-0.0,197.0,137.0,14.0,17.55709814446109,0,18.5,18.5
00-0036971,T.Lawrence,2022,3,LAC,28,39,262.0,3,0.0,0.0,-0.0,186.0,172.0,16.0,13.673599713194863,1,25.18,25.18
00-0036971,T.Lawrence,2022,4,PHI,11,23,174.0,2,1.0,4.0,26.0,183.0,89.0,9.0,-8.892259932064917,0,5.66,5.66
00-0036971,T.Lawrence,2022,5,HOU,25,47,286.0,0,2.0,0.0,-0.0,457.0,137.0,15.0,-7.782484845041413,0,10.34,10.34
00-0036971,T.Lawrence,2022,6,IND,20,22,165.0,1,0.0,4.0,29.0,87.0,109.0,8.0,1.5730113908066414,0,24.900000000000002,24.900000000000002
00-0036971,T.Lawrence,2022,7,NYG,22,43,310.0,0,0.0,0.0,-0.0,473.0,113.0,15.0,11.34437677102678,0,18.700000000000003,18.700000000000003
00-0036971,T.Lawrence,2022,8,DEN,18,31,133.0,1,2.0,2.0,19.0,173.0,81.0,6.0,-13.948518224156167,0,6.82,6.82
00-0036971,T.Lawrence,2022,9,LV,25,31,235.0,1,0.0,0.0,-0.0,176.0,88.0,12.0,13.699909377745056,0,16.700000000000003,16.700000000000003
00-0036971,T.Lawrence,2022,10,KC,29,40,259.0,2,0.0,5.0,19.0,288.0,121.0,14.0,7.033499813008434,0,20.96,20.96
00-0036971,T.Lawrence,2022,12,BAL,29,37,321.0,3,0.0,4.0,27.0,247.0,131.0,16.0,13.801537296227448,1,24.94,24.94
00-0036971,T.Lawrence,2022,13,DET,17,31,179.0,1,0.0,2.0,14.0,267.0,82.0,9.0,-2.2935012452337733,1,16.36,16.36
00-0036971,T.Lawrence,2022,14,TEN,30,42,368.0,3,0.0,0.0,-0.0,297.0,185.0,18.0,19.108677946288907,0,33.42,33.42
00-0036971,T.Lawrence,2022,15,DAL,27,42,318.0,4,1.0,1.0,7.0,371.0,148.0,13.0,10.66793152621504,0,26.82,26.82
00-0036971,T.Lawrence,2022,16,NYJ,20,31,229.0,0,0.0,1.0,11.0,164.0,171.0,10.0,1.9853812013100858,0,18.26,18.26
00-0036971,T.Lawrence,2022,17,HOU,17,21,152.0,0,1.0,1.0,8.0,111.0,86.0,8.0,1.5274631844949909,0,4.48,4.48
00-0036971,T.Lawrence,2022,18,TEN,20,32,212.0,1,0.0,1.0,9.0,255.0,79.0,10.0,4.347590087726094,0,10.18,10.18
00-0036971,T.Lawrence,2022,19,LAC,28,47,288.0,4,4.0,2.0,15.0,353.0,107.0,18.0,-5.994776278617792,0,22.32,22.32
00-0036971,T.Lawrence,2022,20,KC,24,39,217.0,1,1.0,2.0,12.0,303.0,120.0,11.0,0.09749504732646996,0,13.28,13.28
00-0036972,M.Jones,2022,1,MIA,21,30,213.0,1,1.0,2.0,20.0,279.0,87.0,10.0,-4.493520617485046,0,8.52,8.52
00-0036972,M.Jones,2022,2,PIT,21,35,252.0,1,1.0,0.0,-0.0,327.0,86.0,10.0,5.173929219022855,0,12.68,12.68
00-0036972,M.Jones,2022,3,BAL,22,32,321.0,0,3.0,3.0,19.0,386.0,111.0,12.0,0.8804792984210088,0,15.94,15.94
00-0036972,M.Jones,2022,7,CHI,3,6,13.0,0,1.0,0.0,-0.0,62.0,2.0,1.0,-5.6225570677779615,0,0.9200000000000004,0.9200000000000004
00-0036972,M.Jones,2022,8,NYJ,24,35,194.0,1,1.0,6.0,33.0,160.0,135.0,9.0,-7.0442376870410754,0,11.66,11.66
00-0036972,M.Jones,2022,9,IND,20,30,147.0,1,0.0,4.0,14.0,164.0,85.0,6.0,-8.348341388273239,0,9.68,9.68
00-0036972,M.Jones,2022,11,NYJ,23,27,246.0,0,0.0,6.0,48.0,127.0,161.0,8.0,-1.287339450327257,0,10.14,10.14
