player_id,player_name,season,week,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,fantasy_points_ppr,fantasy_points
00-0033466,I.McKenzie,2022,8,GB,1,1,8.0,0,0.0,0.0,5.0,3.0,1.0,0.5925709599396214,0,8.0,7.0
00-0033466,I.McKenzie,2022,9,NYJ,2,3,12.0,0,0.0,0.0,7.0,10.0,1.0,0.22425087087322026,0,4.1,2.1
00-0033466,I.McKenzie,2022,10,MIN,4,4,37.0,0,0.0,0.0,20.0,17.0,3.0,3.278009042755002,0,9.5,5.5
00-0033466,I.McKenzie,2022,11,CLE,0,1,0.0,0,0.0,0.0,-2.0,0.0,0.0,-0.44842475675977767,0,0.0,0.0
00-0033466,I.McKenzie,2022,12,DET,6,10,96.0,1,0.0,0.0,131.0,15.0,4.0,5.000392187095713,0,22.3,16.3
00-0033466,I.McKenzie,2022,13,NE,5,5,44.0,0,0.0,0.0,21.0,23.0,4.0,4.512174582690932,0,9.4,4.4
00-0033466,I.McKenzie,2022,14,NYJ,3,5,21.0,0,0.0,0.0,33.0,7.0,2.0,-0.35099008863335435,0,5.800000000000001,2.8000000000000003
00-0033466,I.McKenzie,2022,15,MIA,2,5,24.0,0,0.0,0.0,103.0,0.0,2.0,-0.24669345293659717,0,4.4,2.4000000000000004
00-0033466,I.McKenzie,2022,16,CHI,0,2,0.0,0,0.0,0.0,58.0,0.0,0.0,-5.487420862540603,0,0.6000000000000001,0.6000000000000001
00-0033466,I.McKenzie,2022,18,NE,2,3,19.0,0,0.0,0.0,20.0,7.0,1.0,1.0984727540053427,0,3.9000000000000004,1.9000000000000001
00-0033466,I.McKenzie,2022,20,CIN,2,2,10.0,0,0.0,0.0,-6.0,16.0,0.0,0.044228159822523594,0,3.0,1.0
00-0033481,M.Kemp,2022,21,CIN,1,1,13.0,0,0.0,0.0,11.0,2.0,1.0,1.2266613324172795,0,2.3,1.3
00-0033536,M.Williams,2022,1,LV,2,4,10.0,0,0.0,0.0,14.0,9.0,0.0,-2.612303518499356,0,3.0,1.0
00-0033536,M.Williams,2022,2,KC,8,10,113.0,1,0.0,0.0,134.0,7.0,4.0,7.274317957810126,0,25.3,17.3
00-0033536,M.Williams,2022,3,JAX,1,6,15.0,1,0.0,0.0,109.0,0.0,1.0,-3.9523211866035126,0,8.5,7.5
00-0033536,M.Williams,2022,4,HOU,7,11,120.0,0,0.0,0.0,122.0,67.0,5.0,6.668520120166731,0,19.0,12.0
00-0033536,M.Williams,2022,5,CLE,10,13,134.0,0,0.0,0.0,117.0,51.0,6.0,4.495564120647032,0,23.4,13.4
00-0033536,M.Williams,2022,6,DEN,2,6,17.0,0,0.0,0.0,101.0,5.0,0.0,-2.593120761326469,0,3.7,1.7000000000000002
00-0033536,M.Williams,2022,7,SEA,7,9,86.0,1,0.0,0.0,98.0,49.0,5.0,5.033970248303376,0,21.6,14.6
00-0033536,M.Williams,2022,11,KC,1,1,15.0,0,0.0,0.0,15.0,0.0,1.0,1.4952184320427477,0,2.5,1.5
00-0033536,M.Williams,2022,14,MIA,6,6,116.0,1,0.0,0.0,83.0,33.0,4.0,9.176626358996145,0,23.6,17.6
00-0033536,M.Williams,2022,15,TEN,4,8,67.0,0,0.0,0.0,119.0,8.0,4.0,-7.277089983632322,0,10.7,6.7
00-0033536,M.Williams,2022,16,IND,4,4,76.0,0,0.0,0.0,34.0,42.0,4.0,9.312784420792013,0,11.600000000000001,7.6000000000000005
00-0033536,M.Williams,2022,17,LA,7,10,94.0,0,0.0,0.0,116.0,36.0,4.0,3.0744573687552474,0,16.4,9.4
00-0033536,M.Williams,2022,18,DEN,4,5,32.0,0,0.0,0.0,49.0,17.0,1.0,1.4876959229586646,0,7.2,3.2
00-0033555,M.Hollins,2022,1,LAC,1,1,16.0,0,0.0,0.0,15.0,1.0,1.0,2.4034894088981673,0,2.6,1.6
00-0033555,M.Hollins,2022,2,ARI,5,8,66.0,0,0.0,0.0,61.0,18.0,3.0,5.11750958499033,0,11.600000000000001,6.6000000000000005
00-0033555,M.Hollins,2022,3,TEN,8,11,158.0,1,0.0,0.0,141.0,43.0,6.0,14.65612939844771,0,29.96,21.96
00-0033555,M.Hollins,2022,4,DEN,3,5,33.0,0,0.0,0.0,80.0,10.0,2.0,0.9867652627872303,0,6.300000000000001,3.3000000000000003
00-0033555,M.Hollins,2022,5,KC,0,4,0.0,0,0.0,0.0,104.0,0.0,0.0,-2.0364263198436587,0,0.0,0.0
00-0033555,M.Hollins,2022,7,HOU,2,3,44.0,1,0.0,0.0,40.0,10.0,2.0,3.9229939313954674,0,12.4,10.4
00-0033555,M.Hollins,2022,8,NO,7,8,64.0,0,0.0,0.0,71.0,15.0,4.0,6.858956731739454,0,13.4,6.4
00-0033555,M.Hollins,2022,9,JAX,2,4,17.0,0,0.0,0.0,65.0,0.0,1.0,0.8275207278784364,0,3.7,1.7000000000000002
00-0033555,M.Hollins,2022,10,IND,2,6,18.0,0,0.0,0.0,140.0,8.0,1.0,-2.198191372095607,0,3.8,1.8
00-0033555,M.Hollins,2022,11,DEN,6,9,52.0,0,0.0,0.0,70.0,14.0,1.0,0.9296324272072418,0,11.2,5.2
00-0033555,M.Hollins,2022,12,SEA,4,5,63.0,1,0.0,0.0,59.0,30.0,2.0,4.963838851603214,0,16.3,12.3
00-0033555,M.Hollins,2022,13,LAC,5,9,35.0,0,0.0,0.0,58.0,9.0,2.0,-5.126574347289678,0,8.5,3.5
00-0033555,M.Hollins,2022,14,LA,2,4,22.0,0,0.0,0.0,35.0,3.0,2.0,-2.818515012622811,0,8.2,6.2
00-0033555,M.Hollins,2022,15,NE,4,8,40.0,1,0.0,0.0,176.0,6.0,3.0,3.2555903311586007,0,14.0,10.0
00-0033555,M.Hollins,2022,16,PIT,1,2,7.0,0,0.0,0.0,3.0,2.0,1.0,-0.3502005261834711,0,1.7000000000000002,0.7000000000000001
00-0033555,M.Hollins,2022,17,SF,3,4,40.0,0,0.0,0.0,39.0,13.0,2.0,1.5427154594328236,0,7.0,4.0
00-0033555,M.Hollins,2022,18,KC,2,3,15.0,0,0.0,0.0,39.0,10.0,1.0,-1.5005466621369123,0,3.5,1.5
00-0033572,J.Agnew,2022,1,WAS,1,1,6.0,0,0.0,0.0,-2.0,8.0,0.0,0.3405378076713532,0,2.2,1.2000000000000002
00-0033572,J.Agnew,2022,2,IND,0,1,0.0,0,0.0,0.0,41.0,0.0,0.0,-0.5754128484986722,0,0.1,0.1
00-0033572,J.Agnew,2022,3,LAC,1,1,17.0,0,0.0,0.0,6.0,11.0,1.0,2.214682418270968,0,2.7,1.7000000000000002
00-0033572,J.Agnew,2022,4,PHI,4,6,50.0,2,0.0,0.0,66.0,25.0,4.0,5.407346101885196,0,21.0,17.0
00-0033572,J.Agnew,2022,5,HOU,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.8722208377439529,0,0.30000000000000004,0.30000000000000004
00-0033572,J.Agnew,2022,6,IND,1,1,5.0,0,0.0,0.0,-5.0,10.0,0.0,-0.06664671283215284,0,3.4000000000000004,2.4000000000000004
00-0033572,J.Agnew,2022,10,KC,3,4,4.0,0,0.0,0.0,5.0,11.0,0.0,-2.782559142448008,0,3.4,0.4
00-0033572,J.Agnew,2022,12,BAL,5,5,37.0,1,0.0,0.0,16.0,21.0,2.0,2.8602778601153482,0,14.7,9.7
00-0033572,J.Agnew,2022,13,DET,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.7584199662087485,1,2.3,2.3
00-0033572,J.Agnew,2022,14,TEN,3,3,36.0,0,0.0,0.0,31.0,5.0,2.0,2.1981074013747275,0,7.4,4.4
00-0033572,J.Agnew,2022,15,DAL,2,3,12.0,0,0.0,0.0,22.0,4.0,0.0,-0.8036170035981649,0,8.4,6.4
00-0033572,J.Agnew,2022,16,NYJ,1,1,8.0,0,0.0,0.0,-1.0,9.0,0.0,0.01916220617039155,0,1.8,0.8
00-0033572,J.Agnew,2022,17,HOU,1,1,4.0,0,0.0,0.0,-5.0,9.0,0.0,-1.2054600026458502,0,0.8,-0.2
00-0033572,J.Agnew,2022,18,TEN,1,1,8.0,0,0.0,0.0,-4.0,12.0,0.0,0.7552384482696652,0,1.8,0.8
00-0033572,J.Agnew,2022,19,LAC,1,1,2.0,0,0.0,0.0,-2.0,4.0,0.0,-0.1496605810825713,0,1.2,0.2
00-0033572,J.Agnew,2022,20,KC,2,3,5.0,0,1.0,1.0,16.0,3.0,0.0,-6.638630604662467,0,0.7000000000000002,-1.2999999999999998
00-0033591,N.Brown,2022,1,TB,5,9,68.0,0,0.0,0.0,85.0,25.0,4.0,-0.09948388981865719,0,11.8,6.800000000000001
00-0033591,N.Brown,2022,2,CIN,5,5,91.0,1,0.0,0.0,76.0,15.0,5.0,11.763088270672597,0,20.1,15.1
00-0033591,N.Brown,2022,3,NYG,5,7,54.0,0,0.0,0.0,52.0,21.0,3.0,1.4880857547548871,0,10.4,5.4
00-0033591,N.Brown,2022,4,WAS,3,6,61.0,0,0.0,0.0,72.0,13.0,2.0,-0.06322735558345283,0,9.100000000000001,6.1000000000000005
00-0033591,N.Brown,2022,5,LA,1,2,5.0,0,0.0,0.0,10.0,0.0,0.0,-1.2378684941973384,0,1.5,0.5
00-0033591,N.Brown,2022,6,PHI,1,3,10.0,0,0.0,0.0,20.0,5.0,1.0,0.3711639899411239,0,2.0,1.0
00-0033591,N.Brown,2022,7,DET,5,7,50.0,0,1.0,1.0,84.0,11.0,1.0,-3.1170162881026044,0,8.0,3.0
00-0033591,N.Brown,2022,10,GB,1,4,3.0,0,0.0,0.0,34.0,0.0,0.0,-3.150464014848694,0,1.3,0.30000000000000004
00-0033591,N.Brown,2022,11,MIN,2,2,42.0,0,0.0,0.0,36.0,6.0,1.0,4.223047531268094,0,6.2,4.2
00-0033591,N.Brown,2022,13,IND,2,2,15.0,0,0.0,0.0,12.0,3.0,1.0,0.6539266461040825,0,3.5,1.5
00-0033591,N.Brown,2022,14,HOU,4,6,85.0,0,0.0,0.0,107.0,5.0,2.0,0.7949445449831654,0,12.5,8.5
00-0033591,N.Brown,2022,15,JAX,6,9,49.0,2,0.0,0.0,95.0,11.0,4.0,-3.947052445379086,0,22.9,16.9
00-0033591,N.Brown,2022,16,PHI,1,2,5.0,0,0.0,0.0,2.0,7.0,0.0,-0.40434887970332056,0,1.5,0.5
00-0033591,N.Brown,2022,17,TEN,1,4,7.0,0,0.0,0.0,25.0,2.0,0.0,-1.8922261305269785,0,1.7000000000000002,0.7000000000000001
00-0033591,N.Brown,2022,18,WAS,1,6,10.0,0,0.0,0.0,90.0,4.0,1.0,-7.962314172880724,0,2.0,1.0
00-0033591,N.Brown,2022,19,TB,2,2,18.0,0,0.0,0.0,-4.0,22.0,1.0,2.8661163521464914,0,3.8,1.8
00-0033591,N.Brown,2022,20,SF,2,2,21.0,0,0.0,0.0,9.0,12.0,1.0,1.6555335756856948,0,4.1,2.1
00-0033633,T.Gentry,2022,5,PIT,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.7896298202686012,0,0.0,0.0
00-0033681,K.Cole,2022,3,TEN,1,4,12.0,0,0.0,0.0,67.0,0.0,1.0,-0.7476160699734464,0,2.2,1.2000000000000002
00-0033681,K.Cole,2022,8,NO,2,5,30.0,0,0.0,0.0,99.0,16.0,2.0,2.188284264993854,0,5.0,3.0
00-0033681,K.Cole,2022,10,IND,0,2,0.0,0,0.0,0.0,13.0,0.0,0.0,-1.897368959733285,0,0.0,0.0
00-0033681,K.Cole,2022,11,DEN,1,2,21.0,0,0.0,0.0,63.0,0.0,1.0,0.2919018040993251,0,3.1,2.1
00-0033681,K.Cole,2022,12,SEA,2,2,12.0,0,0.0,0.0,11.0,1.0,1.0,1.130074474553112,0,3.2,1.2000000000000002
00-0033681,K.Cole,2022,14,LA,1,1,11.0,0,0.0,0.0,11.0,0.0,1.0,0.7733478543814272,0,2.1,1.1
00-0033681,K.Cole,2022,15,NE,2,2,50.0,1,0.0,0.0,49.0,1.0,2.0,6.187611097935587,0,13.0,11.0
00-0033681,K.Cole,2022,16,PIT,0,1,0.0,0,0.0,0.0,9.0,0.0,0.0,-0.8729286417365074,0,0.0,0.0
00-0033681,K.Cole,2022,18,KC,1,2,5.0,0,0.0,0.0,23.0,2.0,0.0,-0.7370148765621707,0,1.5,0.5
00-0033857,J.Smith-Schuster,2022,1,ARI,6,8,79.0,0,2.0,1.0,82.0,25.0,3.0,1.6243294565356337,0,11.9,5.9
00-0033857,J.Smith-Schuster,2022,2,LAC,3,3,10.0,0,0.0,0.0,4.0,6.0,0.0,-0.9197748367962575,0,4.0,1.0
00-0033857,J.Smith-Schuster,2022,3,IND,5,8,89.0,0,0.0,0.0,113.0,53.0,4.0,5.252740152121987,0,13.9,8.9
00-0033857,J.Smith-Schuster,2022,4,TB,5,8,46.0,0,0.0,0.0,40.0,37.0,3.0,-0.7616997566074133,0,9.600000000000001,4.6000000000000005
00-0033857,J.Smith-Schuster,2022,5,LV,3,8,33.0,0,0.0,0.0,60.0,12.0,2.0,-0.06088785408064723,0,6.300000000000001,3.3000000000000003
00-0033857,J.Smith-Schuster,2022,6,BUF,5,5,113.0,1,0.0,0.0,35.0,78.0,4.0,9.924460215028375,0,22.3,17.3
00-0033857,J.Smith-Schuster,2022,7,SF,7,8,124.0,1,0.0,0.0,73.0,63.0,6.0,12.908545304613654,0,25.4,18.4
00-0033857,J.Smith-Schuster,2022,9,TEN,10,12,88.0,0,0.0,0.0,72.0,36.0,5.0,6.643167638627347,0,18.8,8.8
00-0033857,J.Smith-Schuster,2022,10,JAX,2,4,33.0,0,0.0,0.0,46.0,3.0,2.0,1.5131953042000532,0,5.300000000000001,3.3000000000000003
00-0033857,J.Smith-Schuster,2022,12,LA,3,3,38.0,0,0.0,0.0,24.0,14.0,3.0,3.2871919108438306,0,6.800000000000001,3.8000000000000003
00-0033857,J.Smith-Schuster,2022,13,CIN,3,4,35.0,0,0.0,0.0,26.0,29.0,3.0,5.444941643218044,0,6.5,3.5
00-0033857,J.Smith-Schuster,2022,14,DEN,9,11,74.0,1,0.0,0.0,62.0,35.0,4.0,-0.15510875742784247,0,22.4,13.4
00-0033857,J.Smith-Schuster,2022,15,HOU,10,10,88.0,0,1.0,1.0,68.0,20.0,4.0,1.4899944986682385,0,16.8,6.800000000000001
00-0033857,J.Smith-Schuster,2022,16,SEA,3,4,27.0,0,0.0,0.0,5.0,20.0,1.0,-0.6000391496345401,0,5.7,2.7
00-0033857,J.Smith-Schuster,2022,17,DEN,2,3,21.0,0,0.0,0.0,16.0,15.0,2.0,1.5388198825530708,0,4.1,2.1
00-0033857,J.Smith-Schuster,2022,18,LV,2,2,35.0,0,0.0,0.0,24.0,11.0,1.0,2.459286617289763,0,5.5,3.5
00-0033857,J.Smith-Schuster,2022,20,JAX,2,2,29.0,0,0.0,0.0,26.0,3.0,2.0,2.1409956539282575,0,4.9,2.9000000000000004
00-0033857,J.Smith-Schuster,2022,21,CIN,1,1,7.0,0,0.0,0.0,5.0,2.0,1.0,0.7736960388720036,0,1.7000000000000002,0.7000000000000001
00-0033857,J.Smith-Schuster,2022,22,PHI,7,9,53.0,0,0.0,0.0,55.0,15.0,4.0,0.9869377159047872,0,12.3,5.300000000000001
00-0033871,C.Davis,2022,1,BAL,6,10,77.0,0,0.0,0.0,112.0,4.0,5.0,2.319270543695893,0,13.7,7.7
00-0033871,C.Davis,2022,2,CLE,2,4,83.0,1,0.0,0.0,132.0,25.0,2.0,5.2537433340912685,0,16.3,14.3
00-0033871,C.Davis,2022,3,CIN,2,5,27.0,0,0.0,0.0,69.0,2.0,1.0,-2.4910730597330257,0,4.7,2.7
00-0033871,C.Davis,2022,4,PIT,5,6,74.0,1,0.0,0.0,80.0,16.0,5.0,10.624564179393928,0,18.4,13.4
00-0033871,C.Davis,2022,5,MIA,2,4,38.0,0,0.0,0.0,47.0,6.0,2.0,-1.8886727640638128,0,5.800000000000001,3.8000000000000003
00-0033871,C.Davis,2022,6,GB,2,4,52.0,0,0.0,0.0,60.0,6.0,2.0,2.797258062462818,0,7.2,5.2
00-0033871,C.Davis,2022,7,DEN,0,1,0.0,0,0.0,0.0,21.0,0.0,0.0,-1.4313424122519791,0,0.0,0.0
00-0033871,C.Davis,2022,12,CHI,1,3,9.0,0,0.0,0.0,18.0,3.0,1.0,-1.8843041051877663,0,1.9,0.9
00-0033871,C.Davis,2022,13,MIN,5,10,85.0,0,0.0,0.0,103.0,34.0,5.0,1.4276511308215039,0,13.5,8.5
00-0033871,C.Davis,2022,14,BUF,1,1,15.0,0,0.0,0.0,15.0,0.0,1.0,2.2876320681534708,0,2.5,1.5
00-0033871,C.Davis,2022,16,JAX,2,7,14.0,0,0.0,0.0,107.0,1.0,0.0,-5.267455576278735,0,3.4000000000000004,1.4000000000000001
00-0033871,C.Davis,2022,17,SEA,3,6,45.0,0,0.0,0.0,83.0,0.0,3.0,-0.5061421457042814,0,7.5,4.5
00-0033871,C.Davis,2022,18,MIA,1,3,17.0,0,0.0,0.0,14.0,12.0,1.0,0.5815955880098045,0,2.7,1.7000000000000002
00-0033891,Z.Jones,2022,1,WAS,6,9,65.0,0,0.0,0.0,81.0,21.0,4.0,2.5929688694837285,0,12.5,6.5
00-0033891,Z.Jones,2022,2,IND,3,4,23.0,0,0.0,0.0,24.0,9.0,1.0,3.3746178835863248,0,5.300000000000001,2.3000000000000003
00-0033891,Z.Jones,2022,3,LAC,10,11,85.0,1,0.0,0.0,38.0,56.0,5.0,4.61269607784925,0,24.5,14.5
00-0033891,Z.Jones,2022,5,HOU,3,8,12.0,0,0.0,0.0,62.0,17.0,1.0,-8.881581202382222,0,4.2,1.2000000000000002
00-0033891,Z.Jones,2022,6,IND,5,5,42.0,0,0.0,0.0,45.0,-3.0,3.0,5.873716350179166,0,9.2,4.2
00-0033891,Z.Jones,2022,7,NYG,4,10,54.0,0,0.0,0.0,102.0,11.0,4.0,4.2038234184728935,0,10.8,6.800000000000001
00-0033891,Z.Jones,2022,8,DEN,3,3,28.0,0,0.0,0.0,24.0,4.0,1.0,2.645018049981445,0,6.5,3.5
00-0033891,Z.Jones,2022,9,LV,5,5,40.0,0,0.0,0.0,20.0,20.0,2.0,1.0385548247722909,0,9.0,4.0
00-0033891,Z.Jones,2022,10,KC,8,10,68.0,0,0.0,0.0,86.0,21.0,4.0,9.916289648614297,0,14.8,6.800000000000001
00-0033891,Z.Jones,2022,12,BAL,11,14,145.0,0,0.0,0.0,128.0,39.0,7.0,12.47497120295884,1,27.5,16.5
00-0033891,Z.Jones,2022,13,DET,2,7,16.0,0,0.0,0.0,49.0,8.0,0.0,-4.203862061274931,0,3.6,1.6
00-0033891,Z.Jones,2022,14,TEN,8,12,77.0,1,0.0,0.0,129.0,16.0,5.0,3.8674882923128484,0,21.7,13.7
00-0033891,Z.Jones,2022,15,DAL,6,8,109.0,3,0.0,0.0,102.0,46.0,5.0,9.883236601023142,0,34.9,28.9
00-0033891,Z.Jones,2022,16,NYJ,1,4,14.0,0,0.0,0.0,38.0,0.0,1.0,-1.2855754812480882,0,2.1,1.1
00-0033891,Z.Jones,2022,17,HOU,3,5,24.0,0,0.0,0.0,47.0,11.0,1.0,-3.194233618560247,0,5.4,2.4000000000000004
00-0033891,Z.Jones,2022,18,TEN,4,6,21.0,0,0.0,0.0,43.0,6.0,0.0,-2.4872666302701467,0,6.1,2.1
00-0033891,Z.Jones,2022,19,LAC,8,13,74.0,1,0.0,0.0,132.0,-2.0,2.0,-2.9237922549946234,0,21.4,13.4
00-0033891,Z.Jones,2022,20,KC,5,7,83.0,0,0.0,0.0,85.0,22.0,3.0,2.4079025485552847,0,13.3,8.3
00-0033908,C.Kupp,2022,1,BUF,13,15,128.0,1,0.0,0.0,116.0,57.0,6.0,7.1995700783902254,0,31.8,18.8
00-0033908,C.Kupp,2022,2,ATL,11,14,108.0,2,1.0,1.0,109.0,37.0,8.0,-3.6456271618020994,0,31.8,20.8
00-0033908,C.Kupp,2022,3,ARI,4,6,44.0,0,0.0,0.0,101.0,17.0,3.0,3.6975694090360776,0,16.4,12.4
00-0033908,C.Kupp,2022,4,SF,14,19,122.0,0,0.0,0.0,98.0,58.0,9.0,-1.3696215538063763,0,26.200000000000003,12.200000000000001
00-0033908,C.Kupp,2022,5,DAL,7,10,125.0,1,0.0,0.0,77.0,89.0,3.0,6.106908743386157,0,25.9,18.9
00-0033908,C.Kupp,2022,6,CAR,7,8,80.0,0,0.0,0.0,37.0,50.0,5.0,-2.0639666201313958,0,16.700000000000003,9.700000000000001
00-0033908,C.Kupp,2022,8,SF,8,12,79.0,1,0.0,0.0,92.0,25.0,6.0,3.8467517706449144,0,22.9,14.9
00-0033908,C.Kupp,2022,9,TB,8,9,127.0,1,1.0,0.0,64.0,75.0,2.0,6.614834761014208,0,26.8,18.8
00-0033908,C.Kupp,2022,10,ARI,3,5,-1.0,0,0.0,0.0,19.0,5.0,0.0,-4.044351947493851,0,2.9,-0.1
00-0033921,C.Godwin,2022,1,DAL,3,3,35.0,0,0.0,0.0,0.0,35.0,1.0,2.206277697288897,0,6.5,3.5
00-0033921,C.Godwin,2022,4,KC,7,10,59.0,0,0.0,0.0,58.0,29.0,4.0,1.3834203644073568,0,12.9,5.9
00-0033921,C.Godwin,2022,5,ATL,6,6,61.0,0,0.0,0.0,37.0,24.0,4.0,5.597101638559252,0,12.3,6.300000000000001
00-0033921,C.Godwin,2022,6,PIT,6,12,95.0,0,0.0,0.0,135.0,14.0,4.0,3.0313252842170186,0,15.5,9.5
00-0033921,C.Godwin,2022,7,CAR,7,13,43.0,0,0.0,0.0,69.0,37.0,2.0,-4.387378323923397,0,11.5,4.5
00-0033921,C.Godwin,2022,8,BAL,6,11,75.0,0,0.0,0.0,18.0,61.0,2.0,-0.2702568717650138,0,13.5,7.5
00-0033921,C.Godwin,2022,9,LA,7,10,36.0,0,0.0,0.0,43.0,10.0,2.0,-0.9102901910082437,0,10.7,3.7
00-0033921,C.Godwin,2022,10,SEA,6,8,71.0,1,0.0,0.0,64.0,22.0,5.0,5.871985243200973,0,19.1,13.100000000000001
00-0033921,C.Godwin,2022,12,CLE,12,13,110.0,1,0.0,0.0,93.0,50.0,6.0,6.1126701746252365,0,29.0,17.0
00-0033921,C.Godwin,2022,13,NO,8,13,63.0,0,0.0,0.0,62.0,35.0,5.0,-2.581720610964112,0,14.3,6.300000000000001
00-0033921,C.Godwin,2022,14,SF,5,9,54.0,0,0.0,0.0,58.0,16.0,3.0,0.6713061065529473,0,10.4,5.4
00-0033921,C.Godwin,2022,15,CIN,8,8,83.0,1,0.0,0.0,55.0,28.0,4.0,6.290729121537879,0,22.3,14.3
00-0033921,C.Godwin,2022,16,ARI,8,10,63.0,0,0.0,0.0,37.0,54.0,5.0,3.5070258588228147,0,14.3,6.300000000000001
00-0033921,C.Godwin,2022,17,CAR,9,9,120.0,0,1.0,1.0,51.0,69.0,5.0,4.991291108774021,1,21.0,12.0
00-0033921,C.Godwin,2022,18,ATL,6,7,55.0,0,1.0,1.0,40.0,30.0,2.0,-0.8737570390221663,0,9.5,3.5
00-0033921,C.Godwin,2022,19,DAL,10,13,85.0,0,0.0,0.0,43.0,53.0,5.0,2.725286317348946,0,18.5,8.5
00-0033932,K.Golladay,2022,1,TEN,2,2,22.0,0,0.0,0.0,13.0,9.0,1.0,0.7548412244068459,0,4.2,2.2
00-0033932,K.Golladay,2022,3,DAL,0,3,0.0,0,0.0,0.0,27.0,0.0,0.0,-2.0443477077642456,0,0.0,0.0
00-0033932,K.Golladay,2022,4,CHI,0,1,0.0,0,0.0,0.0,14.0,0.0,0.0,-1.5840421218890697,0,0.0,0.0
00-0033932,K.Golladay,2022,10,HOU,0,2,0.0,0,0.0,0.0,19.0,0.0,0.0,-1.1095871246652678,0,0.0,0.0
00-0033932,K.Golladay,2022,11,DET,2,2,29.0,0,0.0,0.0,27.0,2.0,1.0,1.7348045926482882,0,4.9,2.9000000000000004
00-0033932,K.Golladay,2022,18,PHI,2,7,30.0,1,0.0,0.0,64.0,0.0,2.0,0.49094488907642964,0,11.0,9.0
00-0033943,J.Reynolds,2022,1,PHI,1,3,28.0,0,0.0,0.0,41.0,8.0,1.0,0.8533798811840825,0,3.8000000000000003,2.8000000000000003
00-0033943,J.Reynolds,2022,2,WAS,3,3,38.0,1,0.0,0.0,28.0,10.0,3.0,3.4711966237518936,0,12.8,9.8
00-0033943,J.Reynolds,2022,3,MIN,6,10,96.0,0,0.0,0.0,172.0,29.0,4.0,6.473492179007735,0,15.600000000000001,9.600000000000001
00-0033943,J.Reynolds,2022,4,SEA,7,8,81.0,1,0.0,0.0,79.0,12.0,5.0,5.945115430193255,0,21.1,14.1
00-0033943,J.Reynolds,2022,5,NE,6,10,92.0,0,0.0,0.0,116.0,22.0,3.0,-1.1467112840618938,0,15.200000000000001,9.200000000000001
00-0033943,J.Reynolds,2022,7,DAL,1,2,8.0,0,0.0,0.0,41.0,3.0,0.0,-3.054638240020722,0,1.8,0.8
00-0033943,J.Reynolds,2022,8,MIA,2,6,14.0,0,0.0,0.0,79.0,6.0,1.0,-4.258085979087027,0,3.4000000000000004,1.4000000000000001
00-0033943,J.Reynolds,2022,13,JAX,3,4,19.0,0,0.0,0.0,18.0,5.0,2.0,1.2066163511481136,0,4.9,1.9000000000000001
00-0033943,J.Reynolds,2022,14,MIN,5,6,51.0,1,0.0,0.0,68.0,12.0,4.0,3.79928175942041,0,16.1,11.100000000000001
00-0033943,J.Reynolds,2022,16,CAR,2,4,31.0,0,0.0,0.0,31.0,7.0,1.0,-1.8851540874456987,0,5.1,3.1
00-0033943,J.Reynolds,2022,17,CHI,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,-0.0665149781150336,0,1.5,0.5
00-0033943,J.Reynolds,2022,18,GB,1,2,16.0,0,0.0,0.0,27.0,0.0,1.0,0.2667252537794411,0,2.6,1.6
00-0034054,R.Cracraft,2022,2,BAL,1,2,2.0,1,0.0,0.0,4.0,0.0,1.0,1.2621165260206908,0,7.2,6.2
00-0034054,R.Cracraft,2022,3,BUF,1,1,11.0,1,0.0,0.0,11.0,0.0,1.0,2.185541585786268,0,8.1,7.1
00-0034054,R.Cracraft,2022,4,CIN,0,1,0.0,0,0.0,0.0,16.0,0.0,0.0,-1.04640489583835,0,0.0,0.0
00-0034054,R.Cracraft,2022,5,NYJ,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,-4.415159821743146,0,0.0,0.0
00-0034054,R.Cracraft,2022,6,MIN,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-0.5497199124656618,0,0.0,0.0
00-0034054,R.Cracraft,2022,12,HOU,4,4,55.0,0,0.0,0.0,33.0,22.0,4.0,3.9402064969181083,0,9.5,5.5
00-0034054,R.Cracraft,2022,13,SF,2,3,29.0,0,0.0,0.0,38.0,4.0,2.0,0.5893286099890247,0,4.9,2.9000000000000004
00-0034054,R.Cracraft,2022,18,NYJ,1,1,5.0,0,0.0,0.0,5.0,0.0,0.0,-0.5098914679838344,0,1.5,0.5
00-0034104,C.Sims,2022,1,JAX,0,1,0.0,0,0.0,0.0,29.0,0.0,0.0,-0.47560661286115646,0,0.0,0.0
00-0034104,C.Sims,2022,2,DET,0,2,0.0,0,0.0,0.0,70.0,0.0,0.0,-1.1299699498922564,0,0.0,0.0
00-0034104,C.Sims,2022,5,TEN,1,2,7.0,0,0.0,0.0,28.0,-1.0,0.0,-1.008752224734053,0,1.7000000000000002,0.7000000000000001
