player_id,player_name,season,week,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,fantasy_points_ppr,fantasy_points
00-0038040,Z.White,2022,2,ARI,1,2.0,0,0.0,0.0,0.0,-0.4459254762623459,0,0,0,0.0,0,0.2,0.2
00-0038040,Z.White,2022,4,DEN,2,24.0,0,0.0,0.0,1.0,1.886382220487576,0,0,0,0.0,0,2.4000000000000004,2.4000000000000004
00-0038040,Z.White,2022,5,KC,1,-7.0,0,0.0,0.0,0.0,-1.4192874830914661,0,0,0,0.0,0,-0.7000000000000001,-0.7000000000000001
00-0038040,Z.White,2022,7,HOU,1,2.0,0,0.0,0.0,0.0,-0.31421240186318755,0,0,0,0.0,0,0.2,0.2
00-0038040,Z.White,2022,9,JAX,1,-1.0,0,0.0,0.0,0.0,-0.7873943543527275,0,0,0,0.0,0,-0.1,-0.1
00-0038040,Z.White,2022,10,IND,2,-1.0,0,0.0,0.0,0.0,-1.554957392741926,0,0,0,0.0,0,-0.1,-0.1
00-0038040,Z.White,2022,12,SEA,2,28.0,0,0.0,0.0,2.0,1.7078699998091906,0,0,0,0.0,0,2.8000000000000003,2.8000000000000003
00-0038040,Z.White,2022,13,LAC,2,6.0,0,0.0,0.0,1.0,-0.3806017858441919,0,0,0,0.0,0,0.6000000000000001,0.6000000000000001
00-0038040,Z.White,2022,14,LA,3,9.0,0,0.0,0.0,0.0,0.18920125591102988,0,0,0,0.0,0,0.9,0.9
00-0038040,Z.White,2022,15,NE,1,4.0,0,0.0,0.0,0.0,-0.17173816170543432,0,0,0,0.0,0,0.4,0.4
00-0038040,Z.White,2022,18,KC,1,4.0,0,0.0,0.0,0.0,-0.22188722132705152,0,0,0,0.0,0,0.4,0.4
00-0038045,I.Spiller,2022,7,SEA,1,-5.0,0,0.0,0.0,0.0,-1.799099036026746,0,0,0,0.0,0,-0.5,-0.5
00-0038045,I.Spiller,2022,9,ATL,7,29.0,0,0.0,0.0,1.0,-0.4149032128043473,0,0,0,0.0,0,2.9000000000000004,2.9000000000000004
00-0038045,I.Spiller,2022,10,SF,4,3.0,0,0.0,0.0,0.0,-2.0695345296990126,0,0,0,0.0,0,0.30000000000000004,0.30000000000000004
00-0038045,I.Spiller,2022,11,KC,4,11.0,0,0.0,0.0,1.0,-1.7485421729506925,0,2,2,11.0,0,4.2,2.2
00-0038045,I.Spiller,2022,12,ARI,2,3.0,0,0.0,0.0,0.0,-1.0780692400876433,0,1,1,2.0,0,1.5,0.5
00-0038098,P.Strong,2022,6,CLE,1,5.0,0,0.0,0.0,0.0,0.2279357040533796,0,0,0,0.0,0,0.5,0.5
00-0038098,P.Strong,2022,14,ARI,5,70.0,1,0.0,0.0,3.0,4.205029896751512,0,2,2,20.0,0,17.0,15.0
00-0038098,P.Strong,2022,15,LV,4,25.0,0,0.0,0.0,2.0,1.3042171865236014,0,3,3,12.0,0,6.7,3.7
00-0038098,P.Strong,2022,16,CIN,0,0.0,0,0.0,0.0,0.0,,0,2,2,10.0,0,3.0,1.0
00-0038120,B.Hall,2022,1,BAL,6,23.0,0,0.0,0.0,1.0,-1.407413812878076,0,6,9,38.0,0,10.100000000000001,4.1000000000000005
00-0038120,B.Hall,2022,2,CLE,7,50.0,0,0.0,0.0,1.0,2.4017678534728475,0,1,1,10.0,1,13.0,12.0
00-0038120,B.Hall,2022,3,CIN,8,39.0,0,0.0,0.0,2.0,-0.01758710597641766,0,6,11,53.0,0,15.200000000000001,9.200000000000001
00-0038120,B.Hall,2022,4,PIT,17,66.0,1,0.0,0.0,5.0,3.0745657031366136,0,2,6,12.0,0,15.8,13.8
00-0038120,B.Hall,2022,5,MIA,18,97.0,1,0.0,0.0,4.0,1.7588491780043114,0,2,2,100.0,0,27.700000000000003,25.700000000000003
00-0038120,B.Hall,2022,6,GB,20,116.0,1,0.0,0.0,6.0,3.4451896124519408,0,2,2,5.0,0,20.1,18.1
00-0038120,B.Hall,2022,7,DEN,4,72.0,1,0.0,0.0,1.0,4.633738254662603,0,0,0,0.0,0,13.2,13.2
00-0038134,K.Walker,2022,2,SF,4,10.0,0,0.0,0.0,1.0,-0.5139150589820929,0,2,3,5.0,0,3.5,1.5
00-0038134,K.Walker,2022,3,ATL,3,19.0,0,0.0,0.0,1.0,-1.4657307841116562,0,3,3,14.0,0,6.300000000000001,3.3000000000000003
00-0038134,K.Walker,2022,4,DET,8,29.0,0,0.0,0.0,2.0,-1.229277093312703,0,1,1,-5.0,0,3.4000000000000004,2.4000000000000004
00-0038134,K.Walker,2022,5,NO,8,88.0,1,0.0,0.0,1.0,2.2373047962901182,0,0,0,0.0,0,14.8,14.8
00-0038134,K.Walker,2022,6,ARI,21,97.0,1,0.0,0.0,5.0,-3.2465345677598383,0,2,3,13.0,0,19.0,17.0
00-0038134,K.Walker,2022,7,LAC,23,167.0,2,0.0,0.0,7.0,5.580170410510618,0,0,0,0.0,0,28.7,28.7
00-0038134,K.Walker,2022,8,NYG,18,51.0,1,0.0,0.0,3.0,-2.6242231890792027,0,1,2,1.0,0,12.2,11.2
00-0038134,K.Walker,2022,9,ARI,26,109.0,2,0.0,0.0,7.0,3.3986380038550124,0,3,4,20.0,0,27.9,24.9
00-0038134,K.Walker,2022,10,TB,10,17.0,0,0.0,0.0,2.0,-5.1973936962895095,0,6,8,55.0,0,13.2,7.2
00-0038134,K.Walker,2022,12,LV,14,26.0,2,0.0,0.0,2.0,-3.534987042658031,0,1,1,13.0,0,16.9,15.9
00-0038134,K.Walker,2022,13,LA,3,36.0,0,0.0,0.0,1.0,2.2288649117108434,0,0,1,0.0,0,3.6,3.6
00-0038134,K.Walker,2022,15,SF,12,47.0,0,0.0,0.0,2.0,-1.8884393809130415,0,4,5,32.0,0,11.9,7.9
00-0038134,K.Walker,2022,16,KC,26,107.0,0,0.0,0.0,6.0,-3.0203981912345625,0,2,2,-2.0,0,12.5,10.5
00-0038134,K.Walker,2022,17,NYJ,23,133.0,0,0.0,0.0,4.0,-0.4249183012391615,0,1,1,9.0,0,15.200000000000001,14.200000000000001
00-0038134,K.Walker,2022,18,LA,29,114.0,0,0.0,0.0,7.0,-5.109682414460534,0,1,1,10.0,0,13.4,12.4
00-0038134,K.Walker,2022,19,SF,15,63.0,1,0.0,0.0,4.0,1.7530219843029045,0,1,1,3.0,0,13.600000000000001,12.600000000000001
00-0029239,B.Bolden,2023,15,LAC,2,25.0,1,0.0,0.0,1.0,2.5749236510600895,0,0,0,0.0,0,8.5,8.5
00-0029239,B.Bolden,2023,16,KC,0,0.0,0,0.0,0.0,0.0,,1,0,0,0.0,0,2.0,2.0
00-0029239,B.Bolden,2023,17,IND,2,6.0,0,0.0,0.0,1.0,1.1041043432778679,0,0,0,0.0,0,0.6000000000000001,0.6000000000000001
00-0030513,L.Murray,2023,1,NYJ,2,8.0,0,0.0,0.0,0.0,-0.030656790593639016,0,1,2,9.0,0,2.7,1.7000000000000002
00-0030513,L.Murray,2023,2,LV,6,22.0,1,0.0,0.0,2.0,-0.38580501670367084,0,2,2,9.0,0,11.1,9.1
00-0030513,L.Murray,2023,3,WAS,5,15.0,1,0.0,0.0,2.0,2.8099700761958957,0,1,1,6.0,0,9.1,8.1
00-0030513,L.Murray,2023,4,MIA,4,32.0,0,0.0,0.0,2.0,0.8800456325989217,0,2,2,24.0,0,7.6000000000000005,5.6000000000000005
00-0030513,L.Murray,2023,5,JAX,2,6.0,0,0.0,0.0,0.0,-0.3701259368681349,0,1,1,1.0,0,1.7000000000000002,0.7000000000000001
00-0030513,L.Murray,2023,6,NYG,12,45.0,0,0.0,0.0,3.0,-0.5787289765430614,0,0,0,0.0,0,4.5,4.5
00-0030513,L.Murray,2023,7,NE,4,8.0,0,0.0,0.0,0.0,-0.9442909198696725,0,2,2,20.0,0,4.800000000000001,2.8000000000000003
00-0030513,L.Murray,2023,8,TB,5,7.0,0,0.0,0.0,1.0,-1.9734208515728824,0,1,1,4.0,0,2.1,1.1
00-0030513,L.Murray,2023,9,CIN,2,4.0,0,0.0,0.0,2.0,1.1586701142950915,0,1,1,6.0,0,2.0,1.0
00-0030513,L.Murray,2023,10,DEN,9,68.0,1,0.0,0.0,7.0,5.704617576382589,0,2,3,1.0,0,14.9,12.9
00-0030513,L.Murray,2023,11,NYJ,10,35.0,0,0.0,0.0,3.0,-2.2457107595934196,0,0,0,0.0,0,3.5,3.5
00-0030513,L.Murray,2023,12,PHI,9,30.0,0,0.0,0.0,2.0,-2.5745288183097728,0,3,5,18.0,0,7.800000000000001,4.800000000000001
00-0030513,L.Murray,2023,14,KC,3,9.0,0,0.0,0.0,1.0,0.024108968675136566,0,1,1,21.0,0,4.0,3.0
00-0030513,L.Murray,2023,15,DAL,5,11.0,1,0.0,0.0,2.0,-2.25078427628614,0,0,0,0.0,0,7.1,7.1
00-0030513,L.Murray,2023,17,NE,1,0.0,0,0.0,0.0,0.0,-1.7856584605760872,0,0,1,0.0,0,0.0,0.0
00-0030513,L.Murray,2023,19,PIT,0,0.0,0,0.0,0.0,0.0,,0,2,2,13.0,0,3.3,1.3
00-0030513,L.Murray,2023,20,KC,0,0.0,0,0.0,0.0,0.0,,0,3,4,27.0,0,5.7,2.7
00-0030578,C.Patterson,2023,5,HOU,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,1.7000000000000002,0.7000000000000001
00-0030578,C.Patterson,2023,6,WAS,1,0.0,0,0.0,0.0,0.0,-0.8433584657032043,0,1,1,6.0,0,1.6,0.6000000000000001
00-0030578,C.Patterson,2023,7,TB,10,56.0,0,0.0,0.0,2.0,-0.7463259910582565,0,0,0,0.0,0,5.6000000000000005,5.6000000000000005
00-0030578,C.Patterson,2023,8,TEN,2,7.0,0,0.0,0.0,0.0,-0.6655859973980114,0,0,0,0.0,0,0.7000000000000001,0.7000000000000001
00-0030578,C.Patterson,2023,9,MIN,1,0.0,0,0.0,0.0,0.0,-0.5476735595148057,0,1,1,3.0,0,1.3,0.30000000000000004
00-0030578,C.Patterson,2023,10,ARI,3,13.0,0,0.0,0.0,1.0,0.41414288920350373,0,2,2,7.0,0,4.0,2.0
00-0030578,C.Patterson,2023,12,NO,8,43.0,0,0.0,0.0,2.0,1.3787821022851858,0,0,0,0.0,0,4.3,4.3
00-0030578,C.Patterson,2023,13,NYJ,5,11.0,0,1.0,0.0,1.0,-1.6997029739432037,0,1,2,6.0,0,2.7,1.7000000000000002
00-0030578,C.Patterson,2023,14,TB,3,7.0,0,0.0,0.0,0.0,-0.9877524382900447,0,0,0,0.0,0,0.7000000000000001,0.7000000000000001
00-0030578,C.Patterson,2023,15,CAR,5,-2.0,0,0.0,0.0,0.0,-3.723854506155476,0,1,3,2.0,1,7.0,6.0
00-0030578,C.Patterson,2023,16,IND,7,26.0,0,0.0,0.0,3.0,1.2719382392389331,0,2,2,7.0,0,5.300000000000001,3.3000000000000003
00-0030578,C.Patterson,2023,18,NO,5,20.0,0,0.0,0.0,0.0,-1.8328780324663967,0,0,0,0.0,0,2.0,2.0
00-0030874,D.Williams,2023,6,LA,8,36.0,0,0.0,0.0,1.0,-0.3974835006520152,0,1,1,8.0,0,5.4,4.4
00-0030874,D.Williams,2023,7,SEA,1,2.0,0,0.0,0.0,0.0,-0.5567694841884077,0,0,0,0.0,0,0.2,0.2
00-0030874,D.Williams,2023,8,BAL,2,5.0,0,0.0,0.0,0.0,-0.9539641875308007,0,1,1,4.0,0,1.9,0.9
00-0031376,J.McKinnon,2023,1,DET,0,0.0,0,0.0,0.0,0.0,,0,1,2,10.0,0,2.0,1.0
00-0031376,J.McKinnon,2023,2,JAX,1,-2.0,0,0.0,0.0,0.0,-1.046944139059633,0,3,3,24.0,0,5.2,2.2
00-0031376,J.McKinnon,2023,3,CHI,2,9.0,0,0.0,0.0,1.0,0.4227465190924704,0,3,3,19.0,2,17.8,14.8
00-0031376,J.McKinnon,2023,4,NYJ,3,7.0,0,0.0,0.0,1.0,-0.7274997936328873,0,0,1,0.0,0,0.7000000000000001,0.7000000000000001
00-0031376,J.McKinnon,2023,5,MIN,1,7.0,0,0.0,0.0,1.0,0.5204646118800156,0,2,3,18.0,0,4.5,2.5
00-0031376,J.McKinnon,2023,6,DEN,0,0.0,0,0.0,0.0,0.0,,0,3,5,20.0,0,5.0,2.0
00-0031376,J.McKinnon,2023,7,LAC,2,2.0,0,0.0,0.0,0.0,-1.3144091794965789,0,2,2,24.0,0,4.6,2.6
00-0031376,J.McKinnon,2023,8,DEN,2,-2.0,0,0.0,0.0,1.0,-1.542022353695757,0,1,2,10.0,0,1.8,0.8
00-0031376,J.McKinnon,2023,9,MIA,1,2.0,0,0.0,0.0,0.0,-0.3106337182689458,0,2,2,22.0,1,10.4,8.4
00-0031376,J.McKinnon,2023,11,PHI,1,7.0,0,0.0,0.0,1.0,1.1418517696438357,0,2,3,8.0,0,3.5,1.5
00-0031376,J.McKinnon,2023,14,BUF,4,19.0,1,0.0,0.0,2.0,3.9650486787431873,0,3,3,18.0,0,12.7,9.7
00-0031376,J.McKinnon,2023,15,NE,4,11.0,0,0.0,0.0,0.0,-1.1265251479344442,0,3,3,19.0,1,16.16,13.16
00-0031376,J.McKinnon,2023,22,SF,0,0.0,0,0.0,0.0,0.0,,0,2,2,15.0,0,3.5,1.5
00-0031687,R.Mostert,2023,1,LAC,10,37.0,1,0.0,0.0,3.0,-0.3588860075105913,0,2,2,13.0,0,13.0,11.0
00-0031687,R.Mostert,2023,2,NE,18,121.0,2,0.0,0.0,5.0,5.438919707026798,0,1,1,6.0,0,25.700000000000003,24.700000000000003
00-0031687,R.Mostert,2023,3,DEN,13,82.0,3,0.0,0.0,5.0,6.073312650754815,0,7,7,60.0,1,45.2,38.2
00-0031687,R.Mostert,2023,4,BUF,7,9.0,0,1.0,1.0,1.0,-6.773855709063355,0,3,5,36.0,0,5.5,2.5
00-0031687,R.Mostert,2023,5,NYG,10,65.0,1,0.0,0.0,3.0,2.4141617550631054,0,2,2,13.0,0,15.8,13.8
00-0031687,R.Mostert,2023,6,CAR,17,115.0,2,0.0,0.0,6.0,5.955617327388609,0,3,3,17.0,1,34.2,31.200000000000003
00-0031687,R.Mostert,2023,7,PHI,9,45.0,0,0.0,0.0,3.0,-0.045992492872755975,0,1,3,6.0,0,6.1000000000000005,5.1000000000000005
00-0031687,R.Mostert,2023,8,NE,13,46.0,1,0.0,0.0,2.0,-1.5837187934375834,0,0,0,0.0,0,10.600000000000001,10.600000000000001
00-0031687,R.Mostert,2023,9,KC,12,85.0,1,1.0,0.0,4.0,3.331460059795063,0,0,1,0.0,0,14.5,14.5
00-0031687,R.Mostert,2023,11,LV,22,86.0,0,0.0,0.0,6.0,-3.742933939996874,0,1,2,7.0,0,10.3,9.3
00-0031687,R.Mostert,2023,12,NYJ,20,94.0,2,0.0,0.0,4.0,3.8900752476765774,0,0,1,0.0,0,21.4,21.4
00-0031687,R.Mostert,2023,13,WAS,11,43.0,1,0.0,0.0,3.0,1.414707479707431,0,1,1,8.0,0,12.100000000000001,11.100000000000001
00-0031687,R.Mostert,2023,14,TEN,21,96.0,2,0.0,0.0,7.0,3.270188493654132,0,1,1,4.0,0,23.0,22.0
00-0031687,R.Mostert,2023,15,NYJ,15,42.0,2,0.0,0.0,4.0,-0.6778431997227017,0,2,2,1.0,0,18.3,16.3
00-0031687,R.Mostert,2023,16,DAL,11,46.0,0,0.0,0.0,3.0,-1.4256100406055339,0,1,1,4.0,1,12.0,11.0
00-0031687,R.Mostert,2023,19,KC,8,33.0,0,0.0,0.0,2.0,-0.3666315205045976,0,1,2,-3.0,0,4.0,3.0
00-0032104,A.Abdullah,2023,1,DEN,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0
00-0032104,A.Abdullah,2023,2,BUF,0,0.0,0,0.0,0.0,0.0,,0,1,3,5.0,0,1.5,0.5
00-0032104,A.Abdullah,2023,3,PIT,0,0.0,0,0.0,0.0,0.0,,0,2,3,16.0,0,3.6,1.6
00-0032104,A.Abdullah,2023,4,LAC,0,0.0,0,0.0,0.0,0.0,,0,2,2,14.0,0,3.4000000000000004,1.4000000000000001
00-0032104,A.Abdullah,2023,5,GB,1,4.0,0,0.0,0.0,0.0,-0.1287129839615584,0,1,1,11.0,0,2.5,1.5
00-0032104,A.Abdullah,2023,6,NE,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0
00-0032104,A.Abdullah,2023,8,DET,1,7.0,0,0.0,0.0,0.0,-0.3146542718168348,0,1,1,12.0,0,2.9000000000000004,1.9000000000000001
00-0032104,A.Abdullah,2023,9,NYG,2,8.0,0,0.0,0.0,0.0,-2.014237937750295,0,2,2,17.0,0,4.5,2.5
00-0032104,A.Abdullah,2023,10,NYJ,0,0.0,0,0.0,0.0,0.0,,0,1,1,4.0,0,1.4,0.4
00-0032104,A.Abdullah,2023,11,MIA,0,0.0,0,0.0,0.0,0.0,,0,1,1,4.0,0,1.4,0.4
00-0032104,A.Abdullah,2023,12,KC,1,11.0,0,0.0,0.0,1.0,-0.2018757833284326,0,1,1,2.0,0,2.3,1.3
00-0032104,A.Abdullah,2023,14,MIN,1,12.0,0,0.0,0.0,1.0,0.18793690571328625,0,2,2,7.0,0,3.9000000000000004,1.9000000000000001
00-0032104,A.Abdullah,2023,15,LAC,6,32.0,0,0.0,0.0,3.0,4.565313442610204,0,2,2,13.0,0,6.5,4.5
00-0032104,A.Abdullah,2023,16,KC,2,11.0,0,0.0,0.0,1.0,0.6484464223030955,0,1,1,1.0,0,2.2,1.2000000000000002
00-0032104,A.Abdullah,2023,17,IND,1,4.0,0,0.0,0.0,0.0,-0.13959013554267585,0,1,1,18.0,0,3.2,2.2
00-0032104,A.Abdullah,2023,18,DEN,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,1.7000000000000002,0.7000000000000001
00-0032144,M.Gordon,2023,3,IND,10,32.0,0,0.0,0.0,1.0,-2.407413832086604,0,2,2,23.0,0,7.5,5.5
00-0032144,M.Gordon,2023,4,CLE,3,21.0,0,0.0,0.0,1.0,0.1723950510204304,0,1,1,23.0,0,5.4,4.4
00-0032144,M.Gordon,2023,17,MIA,6,10.0,1,0.0,0.0,1.0,1.2352962760487571,0,0,0,0.0,0,7.0,7.0
00-0032144,M.Gordon,2023,18,PIT,7,18.0,0,1.0,1.0,1.0,-6.110520236659795,0,0,0,0.0,0,-0.19999999999999996,-0.19999999999999996
00-0032764,D.Henry,2023,1,NO,15,63.0,0,0.0,0.0,4.0,-1.353621941874735,0,2,3,56.0,0,13.9,11.9
00-0032764,D.Henry,2023,2,LAC,25,80.0,1,0.0,0.0,5.0,-3.984881038165561,0,3,4,15.0,0,18.5,15.5
00-0032764,D.Henry,2023,3,CLE,11,20.0,0,0.0,0.0,0.0,-4.839803096605465,0,0,0,0.0,0,2.0,2.0
00-0032764,D.Henry,2023,4,CIN,22,122.0,1,0.0,0.0,7.0,2.6150937586498912,0,1,1,11.0,0,24.380000000000003,23.380000000000003
00-0032764,D.Henry,2023,5,IND,13,43.0,0,0.0,0.0,1.0,-5.419440047990065,0,3,3,19.0,0,9.2,6.2
00-0032764,D.Henry,2023,6,BAL,12,97.0,1,0.0,0.0,3.0,2.6408262922195718,0,2,2,16.0,0,19.3,17.3
00-0032764,D.Henry,2023,8,ATL,22,101.0,0,0.0,0.0,4.0,2.018824042752385,0,4,4,21.0,0,16.200000000000003,12.200000000000001
00-0032764,D.Henry,2023,9,PIT,17,75.0,1,0.0,0.0,5.0,4.296154111623764,0,3,4,27.0,0,19.200000000000003,16.200000000000003
00-0032764,D.Henry,2023,10,TB,11,24.0,0,0.0,0.0,1.0,-3.0777130807982758,0,1,1,-4.0,0,3.0,2.0
00-0032764,D.Henry,2023,11,JAX,10,38.0,0,0.0,0.0,2.0,0.5852885631029494,0,1,2,6.0,0,5.4,4.4
00-0032764,D.Henry,2023,12,CAR,18,76.0,2,0.0,0.0,6.0,3.6424222562636714,0,1,2,0.0,0,20.6,19.6
00-0032764,D.Henry,2023,13,IND,21,102.0,2,0.0,0.0,7.0,3.3746007523150183,0,1,2,18.0,0,25.0,24.0
00-0032764,D.Henry,2023,14,MIA,17,34.0,2,0.0,0.0,3.0,-2.0160411469987594,0,1,2,17.0,0,18.1,17.1
00-0032764,D.Henry,2023,15,HOU,16,9.0,0,0.0,0.0,2.0,-6.435157808387885,0,4,4,1.0,0,5.0,1.0
00-0032764,D.Henry,2023,16,SEA,19,88.0,1,0.0,0.0,5.0,2.5827296365168877,0,1,1,11.0,0,21.380000000000003,20.380000000000003
00-0032764,D.Henry,2023,17,HOU,12,42.0,0,0.0,0.0,2.0,-2.2262587604345754,0,0,1,0.0,0,4.2,4.2
00-0032764,D.Henry,2023,18,JAX,19,153.0,1,0.0,0.0,6.0,5.498474348773016,0,0,0,0.0,0,21.3,21.3
00-0032975,J.Williams,2023,15,LA,1,-2.0,0,0.0,0.0,0.0,-0.9947466002777219,0,0,1,0.0,0,-0.2,-0.2
00-0033045,E.Elliott,2023,1,PHI,7,29.0,0,0.0,0.0,3.0,0.1507827295572497,0,5,7,14.0,0,7.3,2.3
00-0033045,E.Elliott,2023,2,MIA,5,13.0,0,0.0,0.0,1.0,-2.067533635068685,0,0,0,0.0,0,1.3,1.3
00-0033045,E.Elliott,2023,3,NYJ,16,80.0,0,0.0,0.0,4.0,0.0942129465402104,0,1,1,7.0,0,9.700000000000001,8.700000000000001
00-0033045,E.Elliott,2023,4,DAL,6,16.0,0,0.0,0.0,1.0,-1.5022207234287634,0,2,3,6.0,0,4.2,2.2
00-0033045,E.Elliott,2023,5,NO,8,21.0,0,0.0,0.0,1.0,-2.6356089727487415,0,4,4,17.0,0,7.800000000000001,3.8000000000000003
00-0033045,E.Elliott,2023,6,LV,7,34.0,1,0.0,0.0,4.0,2.7396138595649973,0,1,1,15.0,0,11.9,10.9
00-0033045,E.Elliott,2023,7,BUF,11,31.0,1,0.0,0.0,2.0,0.5769171489519067,0,0,1,0.0,0,9.1,9.1
00-0033045,E.Elliott,2023,8,MIA,7,36.0,0,0.0,0.0,3.0,0.31495073752012104,0,0,0,0.0,0,3.6,3.6
00-0033045,E.Elliott,2023,9,WAS,6,17.0,0,0.0,0.0,1.0,-1.5058508609072305,0,3,5,15.0,0,6.2,3.2
00-0033045,E.Elliott,2023,10,IND,13,54.0,0,0.0,0.0,3.0,-0.2515577001031488,0,2,2,34.0,0,10.8,8.8
00-0033045,E.Elliott,2023,12,NYG,9,46.0,0,0.0,0.0,2.0,0.5486165379406884,0,2,2,6.0,0,7.2,5.2
00-0033045,E.Elliott,2023,13,LAC,17,52.0,0,1.0,0.0,1.0,-5.280251152813435,0,4,5,40.0,0,13.200000000000001,9.200000000000001
00-0033045,E.Elliott,2023,14,PIT,22,68.0,0,0.0,0.0,2.0,-5.3040616632206365,0,7,8,72.0,1,27.0,20.0
00-0033045,E.Elliott,2023,15,KC,11,25.0,0,0.0,0.0,0.0,-4.550411327584374,0,5,6,21.0,0,9.600000000000001,4.6000000000000005
00-0033045,E.Elliott,2023,16,DEN,12,27.0,0,0.0,0.0,1.0,-4.9210796091508975,0,9,11,33.0,1,21.0,12.0
00-0033045,E.Elliott,2023,17,BUF,14,39.0,1,0.0,0.0,2.0,-2.351714196964167,0,1,2,6.0,0,11.5,10.5
00-0033045,E.Elliott,2023,18,NYJ,13,54.0,0,0.0,0.0,2.0,-1.337548759067431,0,5,7,27.0,0,13.1,8.1
00-0033118,K.Drake,2023,3,IND,1,0.0,0,0.0,0.0,0.0,-0.5206512097502127,0,2,3,31.0,0,3.1,1.1
00-0033118,K.Drake,2023,15,TB,1,0.0,0,0.0,0.0,0.0,-0.38270552479662,0,0,0,0.0,0,0.0,0.0
00-0033280,C.McCaffrey,2023,1,PIT,22,152.0,1,0.0,0.0,7.0,3.1503280447795987,0,3,5,17.0,0,25.900000000000002,22.900000000000002
00-0033280,C.McCaffrey,2023,2,LA,20,116.0,1,0.0,0.0,4.0,-0.37312181666493416,0,3,3,19.0,0,22.5,19.5
00-0033280,C.McCaffrey,2023,3,NYG,18,85.0,1,0.0,0.0,4.0,1.9105226523824967,0,5,5,34.0,0,22.9,17.9
00-0033280,C.McCaffrey,2023,4,ARI,20,106.0,3,0.0,0.0,8.0,2.987022221001098,0,7,8,71.0,1,48.7,41.7
00-0033280,C.McCaffrey,2023,5,DAL,19,51.0,1,1.0,1.0,5.0,-5.274155374529073,0,2,3,27.0,0,13.8,11.8
00-0033280,C.McCaffrey,2023,6,CLE,11,43.0,0,0.0,0.0,2.0,-0.4319868623279035,0,3,3,9.0,1,14.2,11.2
00-0033280,C.McCaffrey,2023,7,MIN,15,45.0,1,1.0,1.0,4.0,-6.000252725032624,0,3,3,51.0,1,22.6,19.6
00-0033280,C.McCaffrey,2023,8,CIN,12,54.0,1,0.0,0.0,4.0,-0.8017383686965331,0,6,7,64.0,1,29.8,23.8
00-0033280,C.McCaffrey,2023,10,JAX,16,95.0,0,0.0,0.0,6.0,3.356683664256707,0,6,10,47.0,0,20.200000000000003,14.200000000000001
00-0033280,C.McCaffrey,2023,11,TB,21,78.0,0,0.0,0.0,4.0,-5.436401185404975,0,5,5,25.0,1,21.3,16.3
00-0033280,C.McCaffrey,2023,12,SEA,19,114.0,2,0.0,0.0,8.0,4.840642522729468,0,5,6,25.0,0,30.9,25.9
00-0033280,C.McCaffrey,2023,13,PHI,17,93.0,1,0.0,0.0,7.0,5.639731828327058,0,3,4,40.0,0,22.3,19.3
00-0033280,C.McCaffrey,2023,14,SEA,16,145.0,0,0.0,0.0,4.0,3.6581240692758,0,1,1,8.0,0,16.3,15.3
00-0033280,C.McCaffrey,2023,15,ARI,18,115.0,1,0.0,0.0,7.0,3.0716683505743276,0,5,5,72.0,2,41.7,36.7
00-0033280,C.McCaffrey,2023,16,BAL,14,103.0,1,0.0,0.0,4.0,2.441229701275006,0,6,10,28.0,0,25.1,19.1
00-0033280,C.McCaffrey,2023,17,WAS,14,64.0,0,0.0,0.0,5.0,1.650026995310327,0,4,5,27.0,0,13.1,9.1
00-0033280,C.McCaffrey,2023,20,GB,17,98.0,2,0.0,0.0,5.0,4.433922699652612,0,7,12,30.0,0,31.8,24.8
00-0033280,C.McCaffrey,2023,21,DET,20,90.0,2,0.0,0.0,6.0,3.4211501214304008,0,4,5,42.0,0,29.200000000000003,25.200000000000003
00-0033280,C.McCaffrey,2023,22,KC,22,80.0,0,1.0,1.0,4.0,-10.19243010430364,0,8,8,80.0,1,28.0,20.0
00-0033293,A.Jones,2023,1,CHI,9,41.0,1,0.0,0.0,3.0,3.8320344160893,0,2,4,86.0,1,26.700000000000003,24.700000000000003
00-0033293,A.Jones,2023,4,DET,5,18.0,0,0.0,0.0,0.0,0.9251086337026209,0,1,2,-4.0,0,2.4000000000000004,1.4000000000000001
00-0033293,A.Jones,2023,7,DEN,8,35.0,0,0.0,0.0,2.0,-0.07721706700976938,0,3,5,22.0,0,8.7,5.7
00-0033293,A.Jones,2023,8,MIN,7,29.0,0,0.0,0.0,1.0,-1.1365077640512027,0,4,5,17.0,0,8.600000000000001,4.6000000000000005
00-0033293,A.Jones,2023,9,LA,20,73.0,1,1.0,1.0,3.0,-7.2081173898186535,0,4,6,26.0,0,17.9,13.9
00-0033293,A.Jones,2023,10,PIT,13,35.0,0,0.0,0.0,1.0,-3.319528595195152,0,4,6,19.0,0,9.4,5.4
00-0033293,A.Jones,2023,11,LAC,4,14.0,0,0.0,0.0,0.0,0.10885210306150839,0,1,2,3.0,0,2.7,1.7000000000000002
