Rk,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck,Awards,Year
18,Sterling Hofrichter,24,ATL,P,16,0,56,2381,42.5,142,2199,39.3,57,2,3.6,17,30.4,0,2025
19,Jake Bailey,23,NWE,P,16,0,55,2678,48.7,71,2507,45.6,71,5,9.1,31,56.4,0,2025
20,Bradley Pinion,26,TAM,P,16,0,55,2486,45.2,236,2210,40.2,62,2,3.6,19,34.5,0,2025
21,Bryan Anger,32,HOU,P,16,0,54,2505,46.4,128,2257,41.8,67,6,11.1,19,35.2,0,2025
22,Britton Colquitt,35,MIN,P,16,0,54,2435,45.1,321,2054,36.7,59,3,5.6,11,20.4,2,2025
23,Tommy Townsend,24,KAN,P,16,0,52,2339,45.0,119,2100,40.4,67,6,11.5,20,38.5,0,2025
24,Jamie Gillan,23,CLE,P,16,0,51,2244,44.0,229,1955,38.3,59,3,5.9,14,27.5,0,2025
25,Sam Koch,38,BAL,P,15,0,51,2268,44.5,82,2166,42.5,59,1,2.0,22,43.1,0,2025
26,JK Scott,25,GNB,P,16,0,46,2092,45.5,291,1741,37.0,62,3,6.5,15,32.6,1,2025
27,Joseph Charlton,23,CAR,P,16,0,45,2082,46.3,184,1838,40.8,67,3,6.7,21,46.7,0,2025
28,AJ Cole III,25,LVR,P,16,0,44,1939,44.1,133,1766,40.1,63,2,4.5,20,45.5,0,2025
29,Rigoberto Sanchez,26,IND,P,14,0,42,1940,46.2,141,1719,40.0,60,4,9.5,18,42.9,1,2025
30,Corey Bojorquez,24,BUF,P,16,0,41,2082,50.8,138,1804,44.0,72,7,17.1,18,43.9,0,2025
31,Brett Kern,34,TEN,P,13,0,37,1695,45.8,100,1535,41.5,66,3,8.1,22,59.5,0,2025
32,Hunter Niswander,26,DAL,P,8,0,26,1228,47.2,95,1093,42.0,58,2,7.7,10,38.5,0,2025
33,Dustin Colquitt,38,2TM,P,6,0,26,1133,43.6,103,990,38.1,59,2,7.7,8,30.8,0,2025
33,Dustin Colquitt,38,PIT,P,5,0,20,861,43.1,78,743,37.2,59,2,10.0,6,30.0,0,2025
33,Dustin Colquitt,38,JAX,P,1,0,6,272,45.3,25,247,41.2,53,0,0.0,2,33.3,0,2025
34,Chris Jones,31,DAL,P,8,0,24,1022,42.6,37,965,40.2,54,1,4.2,5,20.8,0,2025
35,Ryan Allen,30,2TM,P,3,0,14,680,48.6,100,540,38.6,65,2,14.3,2,14.3,0,2025
35,Ryan Allen,30,TEN,P,1,0,8,404,50.5,64,320,40.0,65,1,12.5,0,0.0,0,2025
35,Ryan Allen,30,IND,P,2,0,6,276,46.0,36,220,36.7,51,1,16.7,2,33.3,0,2025
36,Trevor Daniel,26,TEN,P,2,0,4,157,39.3,7,150,30.0,52,0,0.0,0,0.0,1,2025
37,Aldrick Rosas,26,JAX,K,6,0,3,110,36.7,23,87,29.0,44,0,0.0,0,0.0,0,2025
38,Jake Elliott,25,PHI,K,16,0,2,77,38.5,0,77,38.5,42,0,0.0,1,50.0,0,2025
39,Johnny Townsend,25,BAL,P,1,0,2,100,50.0,26,74,37.0,55,0,0.0,0,0.0,0,2025
40,Ka'imi Fairbairn,26,HOU,K,16,0,1,26,26.0,0,26,26.0,26,0,0.0,1,100.0,0,2025
1,Lac Edwards,27,NYJ,P,16,0,87,3991,45.9,309,3622,41.6,63,3,3.4,28,32.2,0,2025
2,Jake Bailey,22,NWE,P,16,0,81,3638,44.9,175,3343,41.3,65,6,7.4,36,44.4,0,2025
3,Pat O'Donnell,28,CHI,P,16,0,80,3586,44.8,247,3299,40.7,75,2,2.5,26,32.5,1,2025
4,Corey Bojorquez,23,BUF,P,16,0,79,3313,41.9,157,3016,37.7,67,7,8.9,34,43.0,1,2025
5,Tress Way,29,WAS,P,16,0,79,3919,49.6,354,3485,44.1,79,4,5.1,30,38.0,0,2025
6,Brett Kern,33,TEN,P,16,0,78,3672,47.1,269,3363,43.1,70,2,2.6,37,47.4,0,2025
7,Colby Wadman,24,DEN,P,16,0,78,3464,44.4,314,3070,39.4,64,4,5.1,29,37.2,0,2025
8,JK Scott,24,GNB,P,16,0,77,3386,44.0,233,3073,39.9,66,4,5.2,29,37.7,0,2025
9,Sam Martin,29,DET,P,16,0,76,3445,45.3,130,3175,41.8,62,7,9.2,31,40.8,0,2025
10,Logan Cooke,24,JAX,P,16,0,75,3507,46.8,127,3340,44.5,66,2,2.7,25,33.3,0,2025
11,Kevin Huber,34,CIN,P,16,0,75,3394,45.3,136,3158,42.1,63,5,6.7,30,40.0,0,2025
12,Michael Palardy,27,CAR,P,16,0,75,3452,46.0,487,2905,38.7,62,3,4.0,25,33.3,0,2025
13,Jordan Berry,28,PIT,P,16,0,74,3368,45.5,265,3023,40.9,69,4,5.4,24,32.4,0,2025
14,Michael Dickson,23,SEA,P,16,0,74,3341,45.1,213,3028,40.9,63,5,6.8,34,45.9,0,2025
15,Cameron Johnston,27,PHI,P,16,0,71,3292,46.4,207,3005,42.3,61,4,5.6,28,39.4,0,2025
16,Riley Dixon,26,NYG,P,16,0,69,3178,46.1,136,3002,42.3,62,2,2.9,29,42.0,2,2025
17,Matt Haack,25,MIA,P,16,0,69,3105,45.0,229,2836,41.1,62,2,2.9,23,33.3,0,2025
18,AJ Cole III,24,OAK,P,16,0,67,3081,46.0,318,2643,39.4,74,6,9.0,33,49.3,0,2025
19,Johnny Hekker,29,LAR,P,16,0,66,3128,47.4,190,2838,42.4,71,5,7.6,22,33.3,1,2025
20,Jamie Gillan,22,CLE,P,16,0,63,2913,46.2,151,2662,41.6,71,5,7.9,28,44.4,1,2025
21,Britton Colquitt,34,MIN,P,16,0,62,2802,45.2,158,2644,42.6,59,0,0.0,24,38.7,0,2025
22,Andy Lee,37,ARI,P,15,0,61,2913,47.8,278,2555,41.2,64,4,6.6,21,34.4,1,2025
23,Thomas Morstead,33,NOR,P,16,0,60,2770,46.2,166,2584,43.1,64,1,1.7,29,48.3,0,2025
24,Rigoberto Sanchez,25,IND,P,16,0,59,2619,44.4,166,2433,41.2,60,1,1.7,22,37.3,0,2025
25,Bradley Pinion,25,TAM,P,16,0,57,2464,43.2,222,2182,38.3,63,3,5.3,19,33.3,0,2025
26,Mitch Wishnowsky,27,SFO,P,16,0,52,2333,44.9,131,2162,41.6,65,2,3.8,23,44.2,0,2025
27,Chris Jones,30,DAL,P,16,0,50,2079,41.6,154,1885,37.0,58,2,4.0,18,36.0,1,2025
28,Dustin Colquitt,37,KAN,P,16,0,48,2126,44.3,89,1977,40.3,68,3,6.3,21,43.8,1,2025
29,Ty Long,26,LAC,P,16,0,48,2256,47.0,252,1964,40.9,60,2,4.2,17,35.4,0,2025
30,Bryan Anger,31,HOU,P,14,0,45,2094,46.5,53,2001,44.5,71,2,4.4,24,53.3,0,2025
31,Sam Koch,37,BAL,P,16,0,40,1855,46.4,143,1632,39.8,62,4,10.0,21,52.5,1,2025
32,Ryan Allen,29,ATL,P,8,0,28,1172,41.9,62,1050,37.5,59,3,10.7,14,50.0,0,2025
33,Trevor Daniel,25,HOU,P,2,0,11,479,43.5,29,450,40.9,54,0,0.0,2,18.2,0,2025
34,Matthew Bosher,32,ATL,P,3,0,9,377,41.9,10,367,36.7,52,0,0.0,2,22.2,1,2025
35,Kasey Redfern,28,ATL,P,3,0,9,371,41.2,39,332,36.9,54,0,0.0,3,33.3,0,2025
36,Matt Wile,27,ATL,P,2,0,6,290,48.3,22,268,44.7,60,0,0.0,3,50.0,0,2025
37,Ryan Winslow,25,ARI,P,2,0,6,291,48.5,6,265,44.2,55,1,16.7,2,33.3,0,2025
38,Zane Gonzalez,24,ARI,K,16,0,2,84,42.0,0,84,42.0,44,0,0.0,0,0.0,0,2025
39,Ka'imi Fairbairn,25,HOU,K,16,0,1,26,26.0,0,26,26.0,26,0,0.0,1,100.0,0,2025
40,Austin Seibert,23,CLE,K,16,0,1,37,37.0,0,37,37.0,37,0,0.0,1,100.0,0,2025
1,Andy Lee,36,ARI,P,16,0,94,4568,48.6,420,4008,42.6,64,7,7.4,32,34.0,0,2025
2,Matt Haack,24,MIA,P,16,0,87,3884,44.6,384,3380,38.4,65,6,6.9,35,40.2,1,2025
3,Logan Cooke,23,JAX,P,16,0,86,3872,45.0,184,3548,41.3,72,7,8.1,37,43.0,0,2025
4,Britton Colquitt,33,CLE,P,16,0,83,3767,45.4,397,3250,38.2,79,6,7.2,32,38.6,2,2025
5,Lac Edwards,26,NYJ,P,16,0,82,3763,45.9,318,3345,40.8,67,5,6.1,23,28.0,0,2025
6,Tress Way,28,WAS,P,16,0,79,3581,45.3,303,3278,41.5,63,0,0.0,41,51.9,0,2025
7,Michael Dickson,22,SEA,P,16,0,78,3759,48.2,304,3355,42.5,69,5,6.4,28,35.9,1,2025
8,Trevor Daniel,24,HOU,P,16,0,74,3237,43.7,240,2897,39.1,61,5,6.8,36,48.6,0,2025
9,Brett Kern,32,TEN,P,16,0,74,3483,47.1,296,3127,41.7,62,3,4.1,39,52.7,1,2025
10,Sam Martin,28,DET,P,16,0,74,3310,44.7,332,2898,39.2,61,4,5.4,32,43.2,0,2025
11,Matt Wile,26,MIN,P,16,0,72,3255,45.2,188,3027,41.5,70,2,2.8,27,37.5,1,2025
12,Riley Dixon,25,NYG,P,16,0,71,3226,45.4,177,2969,41.8,60,4,5.6,20,28.2,0,2025
13,Kevin Huber,33,CIN,P,16,0,71,3119,43.9,220,2839,39.4,69,3,4.2,29,40.8,1,2025
14,JK Scott,23,GNB,P,16,0,71,3176,44.7,206,2790,38.8,67,9,12.7,19,26.8,1,2025
15,Johnny Townsend,23,OAK,P,16,0,70,3022,43.2,241,2681,38.3,64,5,7.1,17,24.3,0,2025
16,Bradley Pinion,24,SFO,P,16,0,68,2973,43.7,195,2698,39.1,64,4,5.9,22,32.4,1,2025
17,Colby Wadman,23,DEN,P,12,0,65,2905,44.7,301,2464,37.9,65,7,10.8,22,33.8,0,2025
18,Ryan Allen,28,NWE,P,16,0,64,2885,45.1,255,2530,39.5,66,5,7.8,21,32.8,0,2025
19,Jordan Berry,27,PIT,P,16,0,63,2753,43.7,227,2446,38.8,69,4,6.3,28,44.4,0,2025
20,Pat O'Donnell,27,CHI,P,16,0,62,2791,45.0,150,2501,39.7,65,7,11.3,28,45.2,1,2025
21,Cameron Johnston,26,PHI,P,16,0,61,2937,48.1,194,2603,42.7,68,7,11.5,24,39.3,0,2025
22,Michael Palardy,26,CAR,P,16,0,61,2759,45.2,181,2498,41.0,59,4,6.6,24,39.3,0,2025
23,Matthew Bosher,31,ATL,P,16,0,60,2729,45.5,184,2485,40.1,57,3,5.0,22,36.7,2,2025
24,Chris Jones,29,DAL,P,16,0,60,2670,44.5,254,2376,39.6,63,2,3.3,17,28.3,0,2025
25,Sam Koch,36,BAL,P,16,0,60,2842,47.4,315,2427,39.8,65,5,8.3,27,45.0,1,2025
26,Bryan Anger,30,TAM,P,16,0,57,2567,45.0,231,2256,38.9,64,4,7.0,15,26.3,1,2025
27,Rigoberto Sanchez,24,IND,P,16,0,57,2629,46.1,93,2436,42.7,63,5,8.8,24,42.1,0,2025
28,Donnie Jones,38,LAC,P,12,0,47,1990,42.3,143,1787,38.0,59,3,6.4,15,31.9,0,2025
29,Corey Bojorquez,22,BUF,P,8,0,45,2028,45.1,137,1811,39.4,60,4,8.9,22,48.9,1,2025
30,Dustin Colquitt,36,KAN,P,16,0,45,2021,44.9,97,1824,40.5,67,5,11.1,21,46.7,0,2025
31,Johnny Hekker,28,LAR,P,16,0,43,1992,46.3,104,1848,43.0,68,2,4.7,21,48.8,0,2025
32,Thomas Morstead,32,NOR,P,16,0,43,1996,46.4,60,1856,43.2,60,4,9.3,15,34.9,0,2025
33,Matt Darr,26,BUF,P,5,0,20,809,40.5,64,725,36.3,55,1,5.0,5,25.0,0,2025
34,Marquette King,30,DEN,P,4,0,20,881,44.1,67,794,39.7,66,1,5.0,7,35.0,0,2025
35,Colton Schmidt,28,BUF,P,3,0,16,676,42.3,96,540,33.8,55,2,12.5,4,25.0,0,2025
36,Drew Kaser,25,LAC,P,4,0,13,629,48.4,114,495,35.4,66,1,7.7,5,38.5,1,2025
37,Ben Roethlisberger,36,PIT,QB,16,16,1,27,27.0,18,9,9.0,27,0,0.0,0,0.0,0,2025
38,Caleb Sturgis,29,LAC,K,6,0,1,24,24.0,0,24,24.0,24,0,0.0,1,100.0,0,2025
1,Brad Wing,26,NYG,P,16,0,95,4189,44.1,448,3561,36.7,69,9,9.5,19,20.0,2,2025
2,Lac Edwards,25,NYJ,P,16,0,94,4378,46.6,491,3807,40.5,70,4,4.3,33,35.1,0,2025
3,Shane Lechler,41,HOU,P,16,0,92,4507,49.0,608,3799,41.3,68,5,5.4,32,34.8,0,2025
4,Jon Ryan,36,SEA,P,16,0,92,4141,45.0,452,3569,38.8,74,6,6.5,29,31.5,0,2025
5,Kevin Huber,32,CIN,P,16,0,88,4101,46.6,410,3631,40.8,63,3,3.4,32,36.4,1,2025
6,Andy Lee,35,ARI,P,16,0,88,4159,47.3,506,3493,39.7,63,8,9.1,29,33.0,0,2025
7,Brad Nortman,28,JAX,P,16,0,87,3835,44.1,228,3427,38.9,65,9,10.3,29,33.3,1,2025
8,Pat O'Donnell,26,CHI,P,16,0,87,4087,47.0,512,3455,39.7,69,6,6.9,27,31.0,0,2025
9,Sam Koch,35,BAL,P,16,0,84,3765,44.8,277,3428,40.3,67,3,3.6,40,47.6,1,2025
10,Rigoberto Sanchez,23,IND,P,16,0,84,3764,44.8,80,3624,42.6,61,3,3.6,28,33.3,1,2025
11,Matt Haack,23,MIA,P,16,0,83,3695,44.5,220,3375,40.7,64,5,6.0,30,36.1,0,2025
12,Tress Way,27,WAS,P,16,0,83,3794,45.7,435,3239,39.0,64,6,7.2,33,39.8,0,2025
13,Britton Colquitt,32,CLE,P,16,0,80,3811,47.6,482,3289,40.6,67,2,2.5,24,30.0,1,2025
14,Colton Schmidt,27,BUF,P,16,0,79,3529,44.7,210,3199,40.5,60,6,7.6,28,35.4,0,2025
15,Brett Kern,31,TEN,P,16,0,75,3728,49.7,286,3342,44.6,74,5,6.7,28,37.3,0,2025
16,Bradley Pinion,23,SFO,P,16,0,75,3255,43.4,138,3097,41.3,59,1,1.3,31,41.3,0,2025
17,Drew Kaser,24,LAC,P,16,0,74,3558,48.1,319,3059,41.3,69,9,12.2,27,36.5,0,2025
18,Riley Dixon,24,DEN,P,16,0,73,3331,45.6,258,3013,40.2,60,3,4.1,23,31.5,2,2025
19,Michael Palardy,25,CAR,P,16,0,71,3269,46.0,176,3013,42.4,63,4,5.6,25,35.2,0,2025
20,Ryan Quigley,27,MIN,P,16,0,71,2994,42.2,213,2781,39.2,56,0,0.0,29,40.8,0,2025
21,Justin Vogel,24,GNB,P,16,0,71,3155,44.4,164,2951,41.6,62,2,2.8,19,26.8,0,2025
22,Marquette King,29,OAK,P,16,0,69,3270,47.4,205,2945,42.7,65,6,8.7,28,40.6,0,2025
23,Donnie Jones,37,PHI,P,16,0,67,3033,45.3,171,2762,40.6,62,5,7.5,21,31.3,1,2025
24,Chris Jones,28,DAL,P,16,0,66,2908,44.1,75,2733,41.4,62,5,7.6,34,51.5,0,2025
25,Bryan Anger,29,TAM,P,16,0,65,2857,44.0,153,2604,39.5,62,5,7.7,24,36.9,1,2025
26,Dustin Colquitt,35,KAN,P,16,0,65,2936,45.2,164,2672,41.1,77,5,7.7,29,44.6,0,2025
27,Johnny Hekker,27,LAR,P,16,0,65,3113,47.9,152,2881,44.3,70,4,6.2,30,46.2,0,2025
28,Jordan Berry,26,PIT,P,16,0,64,2763,43.2,177,2546,39.8,62,2,3.1,26,40.6,0,2025
29,Thomas Morstead,31,NOR,P,16,0,60,2822,47.0,249,2533,42.2,68,2,3.3,26,43.3,0,2025
30,Ryan Allen,27,NWE,P,16,0,58,2515,43.4,105,2350,40.5,60,3,5.2,24,41.4,0,2025
31,Matthew Bosher,30,ATL,P,16,0,53,2379,44.9,179,2160,40.8,62,2,3.8,19,35.8,0,2025
32,Sam Martin,27,DET,P,10,0,41,1779,43.4,116,1543,37.6,64,6,14.6,13,31.7,0,2025
33,Jeff Locke,28,DET,P,5,0,27,1222,45.3,82,1140,42.2,54,0,0.0,11,40.7,0,2025
34,Matt Prater,33,DET,K,16,0,4,139,34.8,0,139,34.8,47,0,0.0,1,25.0,0,2025
35,Zane Gonzalez,22,CLE,K,16,0,1,16,16.0,0,16,16.0,16,0,0.0,0,0.0,0,2025
36,Brandon McManus,26,DEN,K,16,0,1,26,26.0,0,26,26.0,26,0,0.0,1,100.0,0,2025
37,Kasey Redfern,26,DET,P,1,0,1,50,50.0,0,50,50.0,50,0,0.0,0,0.0,0,2025
1,Bradley Pinion,22,SFO,P,16,0,100,4402,44.0,345,3977,39.8,65,4,4.0,28,28.0,0,2025
2,Johnny Hekker,26,LAR,P,16,0,98,4680,47.8,152,4508,46.0,78,1,1.0,51,52.0,0,2025
3,Brad Wing,25,NYG,P,16,0,93,4297,46.2,330,3807,40.9,63,8,8.6,28,30.1,0,2025
4,Matt Darr,24,MIA,P,16,0,90,3991,44.3,300,3591,39.9,66,5,5.6,32,35.6,0,2025
5,Riley Dixon,23,DEN,P,16,0,89,4068,45.7,271,3677,41.3,68,6,6.7,28,31.5,0,2025
6,Britton Colquitt,31,CLE,P,16,0,83,3761,45.3,376,3345,40.3,65,2,2.4,22,26.5,0,2025
7,Marquette King,28,OAK,P,16,0,81,3937,48.6,405,3352,41.4,72,9,11.1,34,42.0,0,2025
8,Sam Koch,34,BAL,P,16,0,80,3665,45.8,375,3190,39.9,68,5,6.3,37,46.3,0,2025
9,Kevin Huber,31,CIN,P,16,0,78,3613,46.3,369,3084,39.5,72,8,10.3,23,29.5,0,2025
10,Brett Kern,30,TEN,P,16,0,77,3402,44.2,347,2975,38.6,71,4,5.2,32,41.6,0,2025
11,Brad Nortman,27,JAX,P,16,0,77,3589,46.6,389,3040,39.5,78,8,10.4,27,35.1,0,2025
12,Dustin Colquitt,34,KAN,P,16,0,76,3427,45.1,157,3090,40.7,64,9,11.8,38,50.0,0,2025
13,Lac Edwards,24,NYJ,P,16,0,75,3236,43.1,319,2837,37.3,59,4,5.3,24,32.0,1,2025
14,Colton Schmidt,26,BUF,P,16,0,75,3183,42.4,262,2861,38.1,58,3,4.0,20,26.7,0,2025
15,Jeff Locke,27,MIN,P,16,0,74,3155,42.6,209,2886,39.0,72,3,4.1,34,45.9,0,2025
16,Ryan Allen,26,NWE,P,16,0,72,3217,44.7,134,2983,41.4,58,5,6.9,23,31.9,0,2025
17,Shane Lechler,40,HOU,P,16,0,72,3423,47.5,477,2886,40.1,62,3,4.2,30,41.7,0,2025
18,Jon Ryan,35,SEA,P,16,0,71,3126,44.0,236,2830,39.3,64,3,4.2,26,36.6,1,2025
19,Bryan Anger,28,TAM,P,16,0,70,3215,45.9,128,2987,42.7,59,5,7.1,37,52.9,0,2025
20,Jordan Berry,25,PIT,P,16,0,68,3100,45.6,269,2771,40.2,64,3,4.4,25,36.8,1,2025
21,Pat O'Donnell,25,CHI,P,16,0,68,2994,44.0,282,2612,38.4,67,5,7.4,24,35.3,0,2025
22,Donnie Jones,36,PHI,P,16,0,63,2888,45.8,202,2566,40.7,72,6,9.5,21,33.3,0,2025
23,Sam Martin,26,DET,P,16,0,62,3010,48.5,210,2740,44.2,63,3,4.8,23,37.1,0,2025
24,Drew Kaser,23,SDG,P,16,0,59,2731,46.3,282,2349,39.8,69,5,8.5,18,30.5,0,2025
25,Chris Jones,27,DAL,P,16,0,58,2661,45.9,192,2389,40.5,66,4,6.9,25,43.1,1,2025
26,Thomas Morstead,30,NOR,P,16,0,57,2751,48.3,237,2414,42.4,66,5,8.8,22,38.6,0,2025
27,Jake Schum,27,GNB,P,16,0,56,2420,43.2,151,2189,39.1,65,4,7.1,19,33.9,0,2025
28,Pat McAfee,29,IND,P,16,0,55,2711,49.3,139,2392,42.7,74,9,16.4,19,34.5,1,2025
29,Tress Way,26,WAS,P,16,0,49,2209,45.1,222,1907,38.9,61,4,8.2,15,30.6,0,2025
30,Matthew Bosher,29,ATL,P,15,0,44,2060,46.8,209,1831,41.6,68,1,2.3,21,47.7,0,2025
31,Andy Lee,34,CAR,P,9,0,36,1769,49.1,236,1453,40.4,76,4,11.1,18,50.0,0,2025
32,Michael Palardy,24,CAR,P,7,0,36,1531,42.5,126,1365,37.9,56,2,5.6,13,36.1,0,2025
33,Ryan Quigley,26,ARI,P,6,0,34,1416,41.6,75,1301,37.2,55,2,5.9,13,38.2,1,2025
34,Drew Butler,27,ARI,P,7,0,32,1350,42.2,210,1140,35.6,62,0,0.0,10,31.3,0,2025
35,Matt Wile,24,2TM,P,4,0,12,553,46.1,25,412,31.7,59,0,0.0,2,16.7,1,2025
35,Matt Wile,24,ATL,P,1,0,2,116,58.0,,,,59,,,,,0,2025
35,Matt Wile,24,ARI,P,3,0,10,437,43.7,25,412,37.5,59,0,0.0,2,20.0,1,2025
36,Graham Gano,29,CAR,K,16,0,4,180,45.0,21,119,29.8,54,2,50.0,0,0.0,0,2025
37,Matt Bryant,41,ATL,K,16,0,2,67,33.5,0,67,33.5,36,0,0.0,0,0.0,0,2025
38,Chandler Catanzaro,25,ARI,K,16,0,2,66,33.0,0,66,33.0,47,0,0.0,0,0.0,0,2025
1,Johnny Hekker,25,STL,P,16,0,96,4601,47.9,289,4192,43.7,68,6,6.3,41,42.7,0,2025
2,Shane Lechler,39,HOU,P,16,0,95,4497,47.3,612,3685,38.8,64,10,10.5,24,25.3,0,2025
3,Matt Darr,23,MIA,P,16,0,92,4380,47.6,526,3654,39.7,70,10,10.9,30,32.6,0,2025
4,Bradley Pinion,21,SFO,P,16,0,91,3969,43.6,282,3587,39.4,62,5,5.5,31,34.1,0,2025
5,Brett Kern,29,TEN,P,16,0,88,4175,47.4,605,3550,40.3,61,1,1.1,34,38.6,0,2025
6,Donnie Jones,35,PHI,P,16,0,86,4038,47.0,215,3663,41.6,64,8,9.3,29,33.7,2,2025
7,Pat McAfee,28,IND,P,16,0,85,4052,47.7,386,3546,41.7,63,6,7.1,28,32.9,0,2025
8,Britton Colquitt,30,DEN,P,16,0,84,3663,43.6,247,3336,39.7,62,4,4.8,22,26.2,0,2025
9,Marquette King,27,OAK,P,16,0,83,3697,44.5,201,3416,40.7,70,4,4.8,40,48.2,1,2025
10,Colton Schmidt,25,BUF,P,16,0,82,3802,46.4,353,3384,41.3,65,3,3.7,22,26.8,0,2025
11,Tim Masthay,28,GNB,P,16,0,81,3554,43.9,174,3260,40.2,62,6,7.4,18,22.2,0,2025
12,Bryan Anger,27,JAX,P,16,0,80,3700,46.3,462,3158,39.5,63,4,5.0,26,32.5,0,2025
13,Sam Martin,25,DET,P,16,0,80,3679,46.0,263,3356,42.0,66,3,3.8,25,31.3,0,2025
14,Brad Wing,24,NYG,P,16,0,76,3380,44.5,300,2960,38.9,64,6,7.9,33,43.4,0,2025
15,Dustin Colquitt,33,KAN,P,16,0,75,3333,44.4,170,3063,40.8,62,5,6.7,37,49.3,0,2025
16,Ryan Quigley,25,NYJ,P,15,0,75,3287,43.8,432,2775,36.5,68,4,5.3,27,36.0,1,2025
17,Sam Koch,33,BAL,P,16,0,74,3454,46.7,176,3178,42.9,67,5,6.8,29,39.2,0,2025
18,Ryan Allen,25,NWE,P,16,0,73,3358,46.0,347,2951,39.9,67,3,4.1,31,42.5,1,2025
19,Mike Scifres,35,SDG,P,16,0,72,3261,45.3,432,2789,38.2,68,2,2.8,15,20.8,1,2025
20,Andy Lee,33,CLE,P,16,0,70,3270,46.7,381,2809,40.1,67,4,5.7,25,35.7,0,2025
21,Brad Nortman,26,CAR,P,16,0,70,3175,45.4,288,2787,39.8,65,5,7.1,20,28.6,0,2025
22,Pat O'Donnell,24,CHI,P,15,0,70,3097,44.2,197,2820,39.7,72,4,5.7,28,40.0,1,2025
23,Tress Way,25,WAS,P,16,0,70,3224,46.1,258,2826,39.8,64,7,10.0,21,30.0,1,2025
24,Chris Jones,26,DAL,P,16,0,69,3114,45.1,162,2935,42.5,61,1,1.4,27,39.1,0,2025
25,Kevin Huber,30,CIN,P,16,0,68,3116,45.8,203,2793,40.5,67,6,8.8,22,32.4,1,2025
26,Jon Ryan,34,SEA,P,16,0,68,3093,45.5,386,2579,37.9,73,7,10.3,24,35.3,0,2025
27,Jeff Locke,26,MIN,P,16,0,66,2746,41.6,152,2494,37.8,61,5,7.6,23,34.8,0,2025
28,Drew Butler,26,ARI,P,16,0,60,2575,42.9,295,2160,35.4,58,6,10.0,22,36.7,1,2025
29,Jordan Berry,24,PIT,P,16,0,59,2511,42.6,165,2306,39.1,79,2,3.4,28,47.5,0,2025
30,Matthew Bosher,28,ATL,P,16,0,58,2735,47.2,272,2383,40.4,69,4,6.9,24,41.4,1,2025
31,Thomas Morstead,29,NOR,P,14,0,56,2551,45.6,194,2277,40.7,58,4,7.1,20,35.7,0,2025
32,Jake Schum,26,TAM,P,16,0,56,2348,41.9,140,2128,38.0,60,4,7.1,15,26.8,0,2025
33,Brandon Fields,31,NOR,P,2,0,10,412,41.2,21,351,35.1,57,2,20.0,4,40.0,0,2025
34,Steve Weatherford,33,NYJ,P,1,0,4,161,40.3,38,123,30.8,50,0,0.0,0,0.0,0,2025
35,Spencer Lanning,27,CHI,P,1,0,3,136,45.3,29,107,35.7,51,0,0.0,1,33.3,0,2025
36,Phil Dawson,40,SFO,K,16,0,1,48,48.0,1,47,47.0,48,0,0.0,0,0.0,0,2025
37,Zach Hocker,24,NOR,K,6,0,1,43,43.0,0,43,43.0,43,0,0.0,1,100.0,0,2025
38,Brandon McManus,24,DEN,K,16,0,1,41,41.0,0,21,21.0,41,1,100.0,0,0.0,0,2025
39,Nick Novak,34,HOU,K,13,0,1,36,36.0,0,16,16.0,36,1,100.0,0,0.0,0,2025
1,Marquette King,26,OAK,P,16,0,109,4930,45.2,513,4357,40.0,62,3,2.8,31,28.4,0,2025
2,Bryan Anger,26,JAX,P,16,0,94,4464,47.5,464,3800,39.6,69,10,10.6,25,26.6,2,2025
3,Spencer Lanning,26,CLE,P,16,0,93,4119,44.3,295,3644,39.2,59,9,9.7,25,26.9,0,2025
4,Brett Kern,28,TEN,P,16,0,88,4118,46.8,350,3628,40.8,79,7,8.0,28,31.8,1,2025
5,Colton Schmidt,24,BUF,P,16,0,86,3692,42.9,246,3326,38.7,67,6,7.0,31,36.0,0,2025
6,Shane Lechler,38,HOU,P,16,0,83,3845,46.3,398,3249,38.7,71,10,12.0,27,32.5,1,2025
7,Johnny Hekker,24,STL,P,16,0,80,3721,46.5,192,3429,42.3,61,5,6.3,33,41.3,1,2025
8,Steve Weatherford,32,NYG,P,16,0,80,3640,45.5,391,3129,38.6,71,6,7.5,25,31.3,1,2025
9,Drew Butler,25,ARI,P,15,0,79,3328,42.1,246,2982,36.8,67,5,6.3,34,43.0,2,2025
10,Michael Koenen,32,TAM,P,16,0,78,3154,40.4,185,2929,37.1,56,2,2.6,17,21.8,1,2025
11,Ryan Quigley,24,NYJ,P,16,0,78,3580,45.9,250,3150,39.9,69,9,11.5,23,29.5,1,2025
12,Tress Way,24,WAS,P,16,0,77,3659,47.5,397,3122,40.0,77,7,9.1,22,28.6,1,2025
13,Donnie Jones,34,PHI,P,16,0,76,3331,43.8,238,2953,38.9,68,7,9.2,34,44.7,0,2025
14,Jeff Locke,25,MIN,P,16,0,75,3318,44.2,255,2943,38.7,62,6,8.0,21,28.0,1,2025
15,Kevin Huber,29,CIN,P,16,0,73,3419,46.8,226,3073,42.1,69,6,8.2,27,37.0,0,2025
