Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
10,1.0,6.0,0.0,6.0,3.0,0.0,0.0,1,1.0,0.0,0.0,34.0,31.0,3.0,6.0,1.0,0,,GreiNi20,,,,
10,3.0,20.0,0.0,14.0,6.0,0.0,0.0,1,2.0,0.0,0.0,56.0,53.0,3.0,2.0,0.0,0,,HillTy20,,,,
10,2.0,67.0,1.0,27.0,8.0,1.0,0.0,0,0.0,0.0,1.0,56.0,51.0,5.0,0.0,1.0,0,,McQuR.20,,,,
10,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB,RomoTo00,,,,
10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB,StroMa00,,,,
10,1.0,9.0,0.0,9.0,3.0,2.0,0.0,1,54.0,1.0,1.0,93.0,59.0,34.0,6.0,3.0,0,,WillDe22,,,,
10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,WillRa01,,,,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,WilsKr00,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,BettLa00,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,BrowTr00,,,,
9,1.0,12.0,0.0,12.0,5.0,1.0,0.0,2,0.0,0.0,1.5,86.0,60.0,26.0,2.0,2.0,0,,ConsSe20,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,CrocZa00,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0,,HedgMa00,,,,
9,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2,7.0,0.0,0.0,57.0,45.0,12.0,0.0,1.0,0,AP DRoY-5,JoseJo20,,,,
9,2.0,44.0,0.0,32.0,4.0,2.0,1.0,0,0.0,0.0,4.0,53.0,44.0,9.0,6.0,9.0,0,,KiwaMa20,,,,
9,2.0,24.0,0.0,24.0,4.0,1.0,0.0,1,23.0,0.0,1.0,77.0,60.0,17.0,4.0,2.0,0,,LewiKe20,,,,
9,3.0,39.0,0.0,39.0,12.0,0.0,0.0,3,0.0,0.0,0.0,54.0,47.0,7.0,0.0,0.0,0,,McFaBr20,,,,
9,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1,0.0,0.0,1.5,50.0,28.0,22.0,1.0,1.0,0,,SpraDo20,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,64.0,46.0,18.0,3.0,0.0,0,,UlbrJe20,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,WakeFr00,,,,
9,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0,0.0,0.0,0.0,39.0,32.0,7.0,0.0,0.0,0,,WrigKe20,,,,
8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,65.0,54.0,11.0,1.0,2.0,0,,AdamMi21,,,,
8,2.0,1.0,0.0,1.0,6.0,1.0,0.0,1,32.0,0.0,0.0,40.0,32.0,8.0,1.0,0.0,0,,BoulMi20,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AP ORoY-5,BushRe00,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,CartTi00,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,JacoKe20,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,JohnBr02,,,,
8,3.0,59.0,1.0,30.0,15.0,2.0,1.0,4,25.0,0.0,1.0,82.0,69.0,13.0,6.0,0.0,0,,MarsRi20,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,5.0,29.0,24.0,5.0,7.0,7.0,0,,MeieRo20,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,MorrMa00,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0,AP-2,MughOv00,,,,
8,1.0,0.0,0.0,0.0,8.0,1.0,0.0,2,0.0,0.0,1.0,70.0,56.0,14.0,4.0,1.0,0,,PoolBr20,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,1.0,2.5,25.0,15.0,10.0,5.0,5.0,0,,SmitAn22,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26.0,0.0,3.0,40.0,25.0,15.0,6.0,4.0,0,,StarRa20,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0,,TapeTh00,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,WashLe00,,,,
8,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3,2.0,0.0,5.0,43.0,33.0,10.0,9.0,15.0,0,,WhitDe20,,,,
7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,60.0,49.0,11.0,2.0,1.0,0,,ArchAd20,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0,,BurlNa00,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,,,,,,0,,CrayPa00,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,,JackVi00,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,,McCaJu00,,,,
7,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1,0.0,0.0,1.0,101.0,66.0,35.0,3.0,2.0,0,,MillCa20,,,,
7,2.0,8.0,0.0,8.0,4.0,1.0,0.0,1,0.0,0.0,0.0,44.0,37.0,7.0,2.0,0.0,0,,SensGe20,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,,BajeBi00,,,,
6,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,47.0,43.0,4.0,0.0,0.0,0,,CrafJa20,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,FargJu00,,,,
6,1.0,-4.0,0.0,-4.0,3.0,0.0,0.0,0,0.0,0.0,0.0,53.0,45.0,8.0,1.0,0.0,0,,FoxxVe20,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,HeidSt00,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,LiwiCh20,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,McKiSt20,,,,
6,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0,48.0,42.0,6.0,4.0,1.0,0,,RossAl99,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,14.0,8.0,6.0,0.0,0.0,0,,SellMi00,,,,
6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,25.0,18.0,7.0,1.0,0.0,0,,SingAl20,,,,
5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,5.5,42.0,30.0,12.0,5.0,10.0,0,,BantTu20,,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,,BaskHa00,,,,
5,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,45.0,42.0,3.0,1.0,1.0,0,,CoakDe00,,,,
5,1.0,45.0,0.0,45.0,6.0,1.0,0.0,0,0.0,0.0,0.0,61.0,48.0,13.0,1.0,1.0,0,,FoxwDo20,,,,
5,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0,0.0,0.0,4.5,36.0,22.0,14.0,3.0,5.0,0,,FrasSi20,,,,
5,1.0,16.0,0.0,16.0,3.0,0.0,0.0,0,0.0,0.0,1.0,64.0,51.0,13.0,1.0,1.0,0,,GaitOm20,,,,
5,1.0,19.0,0.0,19.0,1.0,1.0,0.0,0,0.0,0.0,0.0,29.0,22.0,7.0,0.0,0.0,0,,McClDe21,,,,
5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,1.0,31.0,27.0,4.0,2.0,1.0,0,,PaceCa20,,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,57.0,37.0,20.0,1.0,0.0,0,,RuudBa20,,,,
5,1.0,21.0,0.0,21.0,1.0,0.0,0.0,0,0.0,0.0,1.0,43.0,26.0,17.0,1.0,2.0,0,,SandJa21,,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,WhitRo00,,,,
4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,19.0,14.0,5.0,0.0,0.0,0,,BranCo20,,,,
4,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,36.0,33.0,3.0,0.0,1.0,0,,BrowRa20,,,,
4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0.0,1.0,33.0,23.0,10.0,2.0,1.0,0,,ColeDr20,,,,
4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0.0,2.5,54.0,31.0,23.0,3.0,4.0,0,,CoopSt20,,,,
4,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1,11.0,0.0,0.0,27.0,21.0,6.0,0.0,0.0,0,,CoxxCu20,,,,
4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,52.0,44.0,8.0,3.0,2.0,0,,FoxxKe20,,,,
4,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1,0.0,0.0,7.5,33.0,25.0,8.0,3.0,10.0,0,,GreeJa21,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,HolmSa00,,,,
4,0.0,0.0,0.0,0.0,6.0,1.0,1.0,2,0.0,0.0,0.0,53.0,46.0,7.0,1.0,0.0,0,PBAP-2,MillJu99,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,45.0,35.0,10.0,3.0,0.0,0,,PolkCa20,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,SchoMa00,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,ShiaVi00,,,,
4,2.0,40.0,0.0,20.0,5.0,0.0,0.0,0,0.0,0.0,0.0,34.0,25.0,9.0,0.0,0.0,0,,SmitAn21,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,20.0,17.0,3.0,3.0,1.0,0,,StewMa21,,,,
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,34.0,26.0,8.0,3.0,2.0,0,,WrigMi20,,,,
3,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.0,0.0,2.0,43.0,31.0,12.0,3.0,2.0,0,,CartTy20,,,,
3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0.0,0.0,31.0,26.0,5.0,0.0,0.0,0,,CoxxTo21,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,,EvanHe00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0,,GilmBr00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,GilmJo00,,,,
3,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0.0,2.0,21.0,13.0,8.0,3.0,5.0,0,,JoseWi20,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,,LeexRe00,,,,
3,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0.0,4.5,17.0,13.0,4.0,5.0,7.0,0,,LewiDa20,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0,,LewiGr01,,,,
3,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.0,0.0,0.0,44.0,34.0,10.0,1.0,0.0,0,,McGrJo21,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,PittMi00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,RyanSe00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-7.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0,,SmitBr01,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,14.0,8.0,6.0,0.0,0.0,0,,StewTo00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,SypnQu00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,32.0,21.0,11.0,1.0,1.0,0,,ThomDo21,,,,
3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,50.0,39.0,11.0,1.0,1.0,0,,ThomKi20,,,,
3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,30.0,23.0,7.0,2.0,3.0,0,,TorbRe20,,,,
3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0.0,0.5,54.0,32.0,22.0,5.0,1.0,0,,TullSt20,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,WiggJe00,,,,
3,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0.0,1.0,42.0,29.0,13.0,2.0,3.0,0,,WillLe20,,,,
2,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0,0.0,0.0,2.0,21.0,18.0,3.0,0.0,2.0,0,,AndeJa21,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,12.0,2.0,2.0,0.0,0,,BlueGr20,,,,
2,1.0,100.0,1.0,100.0,2.0,2.0,2.0,1,0.0,0.0,0.0,18.0,12.0,6.0,0.0,0.0,0,,CarrCh22,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0,,DaviRa00,,,,
2,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2,92.0,1.0,2.0,70.0,55.0,15.0,2.0,2.0,0,,FinnCo20,,,,
2,2.0,61.0,0.0,44.0,3.0,0.0,0.0,0,0.0,0.0,0.0,49.0,41.0,8.0,1.0,0.0,0,,FranAa20,,,,
2,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0,0.0,0.0,0.0,43.0,38.0,5.0,0.0,1.0,0,,JennKe20,,,,
2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1.5,23.0,17.0,6.0,3.0,5.0,0,,JohnJa23,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.0,24.0,4.0,2.0,0.0,0,,McInRo20,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0,,OwenRi00,,,,
2,3.0,30.0,0.0,30.0,8.0,0.0,0.0,1,0.0,0.0,1.0,35.0,30.0,5.0,1.0,2.0,0,,PageJa20,,,,
2,1.0,6.0,0.0,6.0,2.0,0.0,0.0,0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0,,RoutSt20,,,,
2,1.0,5.0,0.0,5.0,4.0,0.0,0.0,0,0.0,0.0,1.0,41.0,30.0,11.0,5.0,2.0,0,,SandTe20,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.0,21.0,4.0,1.0,1.0,0,,SewaAd20,,,,
2,1.0,11.0,0.0,11.0,1.0,0.0,0.0,0,0.0,0.0,0.0,46.0,39.0,7.0,0.0,0.0,0,,SimmJa20,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,ThomAn01,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,32.0,24.0,8.0,3.0,3.0,0,,ThomCh23,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,,,,,,0,,WadeBo00,,,,
2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3.0,25.0,19.0,6.0,3.0,7.0,0,,WallAl20,,,,
2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,27.0,26.0,1.0,0.0,0.0,0,,WallLe20,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0,,WaltKe00,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,WelkWe00,,,,
2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,24.0,21.0,3.0,0.0,0.0,0,,WhitRo20,,,,
2,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,30.0,24.0,6.0,3.0,0.0,0,,WilkGe20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,AmanEu20,,,,
1,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1,0.0,0.0,12.0,28.0,23.0,5.0,9.0,9.0,0,AP DRoY-2,AndeMa21,,,,
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2.0,0.0,0.0,26.0,23.0,3.0,1.0,0.0,0,PB,AyanBr99,,,,
1,1.0,6.0,0.0,6.0,3.0,1.0,0.0,1,0.0,0.0,1.0,29.0,24.0,5.0,7.0,2.0,0,,BabiJo20,,,,
1,3.0,63.0,1.0,38.0,8.0,0.0,0.0,0,0.0,0.0,0.0,29.0,28.0,1.0,5.0,2.0,0,,BartRo20,,,,
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,18.0,17.0,1.0,1.0,0.0,0,,BlacDa20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,23.0,14.0,9.0,1.0,0.0,0,,BockCo20,,,,
1,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0.0,0.0,24.0,18.0,6.0,0.0,0.0,0,,BoimRo20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AP CPoY-6,BuckCo00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,12.0,10.0,2.0,0.0,0.0,0,,CribJo01,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,,,,,,0,,CurtKe00,,,,
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,16.0,13.0,3.0,0.0,0.0,0,,DaviAn01,,,,
1,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1,0.0,0.0,1.0,31.0,24.0,7.0,3.0,1.0,0,,EngeJo20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,FordTo20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,8.0,3.0,0.0,0.0,0,,GibsDe21,,,,
1,1.0,7.0,0.0,7.0,7.0,0.0,0.0,0,0.0,0.0,0.0,22.0,20.0,2.0,0.0,0.0,0,,GlenAa00,,,,
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,30.0,19.0,11.0,1.0,0.0,0,,HamiBo20,,,,
1,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,0.0,0.0,0.0,35.0,26.0,9.0,1.0,0.0,0,,HansJo20,,,,
1,3.0,37.0,0.0,22.0,8.0,1.0,1.0,1,0.0,0.0,0.0,49.0,40.0,9.0,1.0,0.0,0,,HartCl20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.0,12.0,5.0,2.0,0.0,0,,HokeCh20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AP ORoY-2,DrewMa00,,,,
1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,33.0,23.0,10.0,0.0,0.0,0,,KassBr20,,,,
1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,42.0,31.0,11.0,1.0,0.0,0,,MikeQu20,,,,
1,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0,0.0,0.0,6.0,26.0,19.0,7.0,5.0,10.0,0,,ThomJu20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,ParrRo00,,,,
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2.5,43.0,21.0,22.0,2.0,5.0,0,,PekoDo20,,,,
1,1.0,55.0,1.0,55.0,1.0,2.0,0.0,0,0.0,0.0,0.0,31.0,23.0,8.0,2.0,0.0,0,,StarSc20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,11.0,2.0,0.0,0.0,0,,TyreDa00,,,,
1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0.0,1.5,32.0,20.0,12.0,3.0,6.0,0,,VealDe20,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0,,VickLa00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,25.0,14.0,11.0,1.0,0.0,0,,WireCo20,,,,
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,19.0,18.0,1.0,0.0,0.0,0,,AdamBl20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,AddaJo00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,,akersdav01,,,,
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,,AlbrEt20,,,,
0,1.0,7.0,0.0,7.0,2.0,0.0,0.0,0,0.0,0.0,0.0,20.0,15.0,5.0,0.0,0.0,0,,AlleJa23,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0,,ArriJ.00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,BakeJa20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,BidwJo20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,15.0,5.0,10.0,1.0,2.0,0,,BingRy20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0,PB,BinnDa20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,,bironrob01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,14.0,2.0,0.0,0.0,0,,BlacCh21,,,,
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,4.0,0.0,5.0,20.0,13.0,7.0,5.0,5.0,0,,BoweDa20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,,brownjos01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0,,bryanmat01,,,,
0,1.0,39.0,1.0,39.0,2.0,2.0,0.0,0,0.0,0.0,1.0,40.0,29.0,11.0,2.0,1.0,0,,BurnKe20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0,,BushJa20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0,,CartRo01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0,,CashAn20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.0,16.0,13.0,1.0,0.0,0,,ChatMa20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.0,11.0,7.0,0.0,0.0,0,,CiurVi20,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.0,23.0,6.0,4.0,0.0,0,,ClarDa21,,,,
